species_guid,record_guid,scientific_name,species_type,medium_guid,medium_scientific_name,description,medium_type,reference_id,reference_name,page,author,created_time,editor,update_time,temp_guid,temp_scientific_name,named_year
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,06af95f2-46cc-4853-80d3-e697ebe24432,Potyvirus plumpoxi,有害生物,d658d31a-df57-4b01-913d-fcfd482773c3,Sitobion fragariae,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:05:39,cpqis.wangxiufen,2024-12-24 14:05:51,,,(Walker)
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,41238852-8426-48ee-837d-6d68f66a1715,Potyvirus plumpoxi,有害生物,99692bb5-b12e-4b67-a649-92e8f2b40c30,Rhopalosiphum padi,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:05:24,cpqis.wangxiufen,2024-12-24 14:05:55,,,(Linnaeus)
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,d309c499-242c-4aeb-aacf-d61cd221643f,Potyvirus plumpoxi,有害生物,6a77052a-db4c-4714-8f20-05303510ad5c,Phorodon humuli,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:05:08,cpqis.wangxiufen,2024-12-24 14:06:00,,,(Schrank)
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,91c2ba02-00d0-4816-a693-d2bc46dcd164,Potyvirus plumpoxi,有害生物,cc6de773-c8f6-420f-966a-cbe587ecbab6,Myzus varians,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:04:51,cpqis.wangxiufen,2024-12-24 14:06:04,,,Davidson
f2e26dd7-229b-44bd-b48c-926f20f01b2e,2cb11fb8-6c1b-4f50-80eb-19ee30daf8e1,Pomovirus solani,有害生物,a65a9a91-b32e-4675-8b0b-d4f78e3222b7,Spongospora subterranea f.sp. subterranea,"Potato mop-top virus is spread by the plasmodiophoromycete fungus Spongospora subterranea (Jones and Harrison, 1969; Arif et al., 1995) and survives for long periods in resting spores (Jones and Harrison, 1972). Factors affecting the germination of resting spores of S. subterranea are unclear but once germinated the resulting zoospores remain motile for 48 hours at 15°C, and although they can probably only swim a few centimetres they are probably carried much further by the movement of water through soil (Harrison et al., 1997). Vector transmission of the virus therefore probably occurs only over short distances within a field.",媒介,10272423,Potato mop-top virus (potato mop-top),,cpqis.wangxiufen,2024-12-31 11:29:30,cpqis.wangxiufen,2024-12-31 11:30:12,,,J.A. Toml. 1892
3fce5eb0-7c5f-45fb-b737-32ddb831110b,8e93a31a-6e32-40b2-8a23-855c331a1961,Potato virus A,有害生物,58da7dc0-4b35-4e02-b2e9-e1d809a288a1,Aulacorthum solani,非持久性传播,媒介,10211160,Potato virus A (potato mild mosaic),,王秀芬,2024-04-27 10:40:50,王秀芬,2024-04-27 10:41:14,,,(Kaltenbach)
3fee8d61-c514-42a5-9f95-8a9dce614b0b,5191f02a-c8c9-41a6-a732-4c7551b7d4e3,Alphanucleorhabdovirus tuberosum,有害生物,016ae93d-8361-4937-9d53-9de9ed467bfa,Agallia constricta,Known vector,媒介,10342785,Alphanucleorhabdovirus tuberosum(PYDV00),,cpqis.wangxiufen,2025-01-04 11:03:50,cpqis.wangxiufen,2025-01-04 11:03:50,,,Van Duzee
3fee8d61-c514-42a5-9f95-8a9dce614b0b,1440bcd1-0fa3-471b-9750-3ef5151250f2,Alphanucleorhabdovirus tuberosum,有害生物,9775e2b2-52bb-4738-b4e6-267ee484024b,Aceratagallia sanguinolenta,Known vector,媒介,10342785,Alphanucleorhabdovirus tuberosum(PYDV00),,cpqis.wangxiufen,2025-01-04 11:03:31,cpqis.wangxiufen,2025-01-04 11:03:31,,,(Provancher)
6a8ea2cc-4309-448c-b48b-f9f10b3edbc7,0b071c94-276d-4b5d-b225-55ef52a2f960,Sobemovirus SBMV,有害生物,20ecce5f-caf9-498b-9b3d-b11029e63839,Ootheca mutabilis,"SBMV is vectored by leaf beetles (Chrysomelidae) which most probably transmit the virus in a semi-persistent manner (Walters, 1969; Fulton et al., 1975). The main vectors are Ceratoma trifurcata and Epilachna varivestis in North America (Walters 1969; Fulton et al., 1975) and Ootheca mutabilis in West Africa (Allen et al., 1981). Madurasia obscurella has been reported as a vector in India (Reddy and Varma, 1986).",媒介,15191353,Southern bean mosaic virus,,cpqis.wangxiufen,2025-01-02 15:57:27,cpqis.wangxiufen,2025-01-02 15:57:41,,,(Sahlberg)
6a8ea2cc-4309-448c-b48b-f9f10b3edbc7,9395389b-d427-4b3b-8bb6-1608ba56383c,Sobemovirus SBMV,有害生物,6890dd9a-ad93-40a4-880e-46e3bcad4358,Madurasia obscurella,"SBMV is vectored by leaf beetles (Chrysomelidae) which most probably transmit the virus in a semi-persistent manner (Walters, 1969; Fulton et al., 1975). The main vectors are Ceratoma trifurcata and Epilachna varivestis in North America (Walters 1969; Fulton et al., 1975) and Ootheca mutabilis in West Africa (Allen et al., 1981). Madurasia obscurella has been reported as a vector in India (Reddy and Varma, 1986).",媒介,15191353,Southern bean mosaic virus,,cpqis.wangxiufen,2025-01-02 15:57:05,cpqis.wangxiufen,2025-01-02 15:57:46,,,Jacoby
6a8ea2cc-4309-448c-b48b-f9f10b3edbc7,30b17c43-74b4-4327-a637-2ebde1e9212f,Sobemovirus SBMV,有害生物,f9f7fed1-d765-4fd2-a755-6045c0cdb8e4,Epilachna varivestis,"SBMV is vectored by leaf beetles (Chrysomelidae) which most probably transmit the virus in a semi-persistent manner (Walters, 1969; Fulton et al., 1975). The main vectors are Ceratoma trifurcata and Epilachna varivestis in North America (Walters 1969; Fulton et al., 1975) and Ootheca mutabilis in West Africa (Allen et al., 1981). Madurasia obscurella has been reported as a vector in India (Reddy and Varma, 1986).",媒介,15191353,Southern bean mosaic virus,,cpqis.wangxiufen,2025-01-02 15:56:49,cpqis.wangxiufen,2025-01-02 15:57:50,,,Mulsant
6a8ea2cc-4309-448c-b48b-f9f10b3edbc7,0d850cbc-731c-4940-b523-bc2d211186fd,Sobemovirus SBMV,有害生物,1278865a-e66e-4b38-85be-7687efc38b80,Diabrotica undecimpunctata,"SBMV is vectored by leaf beetles (Chrysomelidae) which most probably transmit the virus in a semi-persistent manner (Walters, 1969; Fulton et al., 1975). The main vectors are Ceratoma trifurcata and Epilachna varivestis in North America (Walters 1969; Fulton et al., 1975) and Ootheca mutabilis in West Africa (Allen et al., 1981). Madurasia obscurella has been reported as a vector in India (Reddy and Varma, 1986).",媒介,15191353,Southern bean mosaic virus,,cpqis.wangxiufen,2025-01-02 15:56:23,cpqis.wangxiufen,2025-01-02 15:56:23,,,"Mannerheim, 1843"
6a8ea2cc-4309-448c-b48b-f9f10b3edbc7,10de984d-4b9a-440e-909f-bff9e33a7d6b,Sobemovirus SBMV,有害生物,2b886a45-7477-458a-b5d8-dc43cde93b75,Cerotoma trifurcata,"SBMV is vectored by leaf beetles (Chrysomelidae) which most probably transmit the virus in a semi-persistent manner (Walters, 1969; Fulton et al., 1975). The main vectors are Ceratoma trifurcata and Epilachna varivestis in North America (Walters 1969; Fulton et al., 1975) and Ootheca mutabilis in West Africa (Allen et al., 1981). Madurasia obscurella has been reported as a vector in India (Reddy and Varma, 1986).",媒介,15191353,Southern bean mosaic virus,,cpqis.wangxiufen,2025-01-02 15:55:26,cpqis.wangxiufen,2025-01-02 15:57:56,,,(Forster)
86bb1dd2-b92e-4d94-8d4f-33b8777d915d,baed0762-1e1c-422b-ba98-911e528de95f,Tobamovirus fructirugosum,有害生物,e5d97fd6-4c54-4aaa-a9ce-c6cf495cd6fe,Bombus terrestris,"Levitzky et al. (2019) showed that ToBRFV could be carried by bumblebees (Bombus terrestris) and mechanically transmitted to healthy tomato plants during pollination and consequently could contribute to disease spread in tomato in glasshouses. Bumblebees are commonly used in pollinating tomatoes and could be an important mode of spread. On the other hand, transmission of ToBRFV by specific vectors has not been reported.",媒介,17243245,Tomato brown rugose fruit virus (Tomato brown rugose fruit virus),,cpqis.wangxiufen,2024-12-19 15:35:04,cpqis.wangxiufen,2024-12-19 15:35:48,,,"(Linnaeus, 1758)"
095339f3-38da-4a16-a50c-6aa6c080e606,2e6b89b5-5552-48ca-95ff-fcada98c9c1d,Orthotospovirus tomatomaculae,有害生物,2fef5593-5110-43ae-986b-6591487f7c3e,Thrips tabaci,TSWV is transmitted by thrips in a persistent manner.,媒介,11280951,Orthotospovirus tomatomaculae(TSWV00),,王秀芬,2024-04-30 09:17:26,王秀芬,2024-04-30 09:17:46,,,Lindeman
095339f3-38da-4a16-a50c-6aa6c080e606,78276584-e9dd-4079-b0b8-addd4b95b197,Orthotospovirus tomatomaculae,有害生物,67039edb-c680-4780-9d50-d6fb2981385d,Thrips setosus,TSWV is transmitted by thrips in a persistent manner.,媒介,11280951,Orthotospovirus tomatomaculae(TSWV00),,王秀芬,2024-04-30 09:17:06,王秀芬,2024-04-30 09:17:56,,,Moulton
095339f3-38da-4a16-a50c-6aa6c080e606,cdb537b7-dd28-4042-875c-d66c9481fd79,Orthotospovirus tomatomaculae,有害生物,fcea5d91-ccdb-4eb1-ab28-5abfec3912a9,Scirtothrips dorsalis,潜在传播介体Potential vector,媒介,11280951,Orthotospovirus tomatomaculae(TSWV00),,王秀芬,2024-04-30 09:16:45,王秀芬,2024-04-30 09:16:45,,,Hood
095339f3-38da-4a16-a50c-6aa6c080e606,0fa48b3b-0e0f-47d7-9f04-361bc6988c8a,Orthotospovirus tomatomaculae,有害生物,b5e169c9-c225-41db-bc57-04437c1c7c80,Frankliniella schultzei,TSWV is transmitted by thrips in a persistent manner.,媒介,11280951,Orthotospovirus tomatomaculae(TSWV00),,王秀芬,2024-04-30 09:15:54,王秀芬,2024-04-30 09:18:06,,,"(Trybom, 1910)"
095339f3-38da-4a16-a50c-6aa6c080e606,4a7851da-9fa5-46b5-81d6-7e6b36572281,Orthotospovirus tomatomaculae,有害生物,46625bce-e348-46b1-b9f3-04e1baa68e03,Frankliniella occidentalis,TSWV is transmitted by thrips in a persistent manner.,媒介,11280951,Orthotospovirus tomatomaculae(TSWV00),,王秀芬,2024-04-30 09:15:37,王秀芬,2024-04-30 09:18:20,,,"(Pergande, 1895)"
095339f3-38da-4a16-a50c-6aa6c080e606,f6a27e7d-fbfc-4ff0-b8f1-e21c3ee33545,Orthotospovirus tomatomaculae,有害生物,dceebb30-415f-4598-b385-765c2de63a36,Frankliniella intonsa,TSWV is transmitted by thrips in a persistent manner.,媒介,11280951,Orthotospovirus tomatomaculae(TSWV00),,王秀芬,2024-04-30 09:15:19,王秀芬,2024-04-30 09:18:28,,,(Trybom)
095339f3-38da-4a16-a50c-6aa6c080e606,bb2a8061-b13b-4136-a676-7705a1dfefdb,Orthotospovirus tomatomaculae,有害生物,9474c362-bc96-4586-9214-d6b7b5c4f29f,Frankliniella gemina,TSWV is transmitted by thrips in a persistent manner.,媒介,11280951,Orthotospovirus tomatomaculae(TSWV00),,王秀芬,2024-04-30 09:14:57,王秀芬,2024-04-30 09:18:36,,,"(Bagnall, 1919)"
095339f3-38da-4a16-a50c-6aa6c080e606,3e811b15-07e3-491e-9526-f0a044ea7a0a,Orthotospovirus tomatomaculae,有害生物,f4fb16ac-453a-4815-a192-8e93ecb47982,Frankliniella fusca,TSWV is transmitted by thrips in a persistent manner.,媒介,11280951,Orthotospovirus tomatomaculae(TSWV00),,王秀芬,2024-04-30 09:14:40,王秀芬,2024-04-30 09:18:44,,,(Hinds)
095339f3-38da-4a16-a50c-6aa6c080e606,055ab0d8-13e7-4663-891e-4fcf07027d87,Orthotospovirus tomatomaculae,有害生物,578625d4-d78d-45fa-823c-9ac73c4cd59d,Frankliniella cephalica,TSWV is transmitted by thrips in a persistent manner.,媒介,11280951,Orthotospovirus tomatomaculae(TSWV00),,王秀芬,2024-04-30 09:14:21,王秀芬,2024-04-30 09:18:52,,,"(D. L. Crawford, 1910)"
095339f3-38da-4a16-a50c-6aa6c080e606,5e5af80b-c8cf-49c9-89a1-ba437ffc14e1,Orthotospovirus tomatomaculae,有害生物,893958c6-dd23-4069-b3b6-cf6bdf1706cf,Frankliniella bispinosa,TSWV is transmitted by thrips in a persistent manner.,媒介,11280951,Orthotospovirus tomatomaculae(TSWV00),,王秀芬,2024-04-30 09:12:57,王秀芬,2024-04-30 09:12:57,,,(Morgan)
a71cc83f-941f-4df5-b533-ba58309481ee,0784fc19-05d2-4409-bb70-6cfbf139b884,Machlomovirus zeae,有害生物,46625bce-e348-46b1-b9f3-04e1baa68e03,Frankliniella occidentalis,Known vector,媒介,11522697,Machlomovirus zeae(MCMV00),,cpqis.wangxiufen,2024-12-20 11:55:33,cpqis.wangxiufen,2024-12-20 11:55:33,,,"(Pergande, 1895)"
a71cc83f-941f-4df5-b533-ba58309481ee,3deab027-ef51-4132-8acd-cd8f49284d2d,Machlomovirus zeae,有害生物,a1e508f1-58d0-4fa7-a370-e37e9225c034,Diabrotica undecimpunctata undecimpunctata,Potential vector,媒介,11522697,Machlomovirus zeae(MCMV00),,cpqis.wangxiufen,2024-12-20 11:55:07,cpqis.wangxiufen,2024-12-20 11:55:07,,,"Mannerheim, 1843"
a71cc83f-941f-4df5-b533-ba58309481ee,0f684cda-0f7d-4eec-bc2a-02ee6c6ad934,Machlomovirus zeae,有害生物,4a6f8acd-f35d-4061-9702-14df5f03d7d5,Diabrotica undecimpunctata howardi,Known vector,媒介,11522697,Machlomovirus zeae(MCMV00),,cpqis.wangxiufen,2024-12-20 11:54:34,cpqis.wangxiufen,2024-12-20 11:54:34,,,Barber
a71cc83f-941f-4df5-b533-ba58309481ee,86cddb4d-35d0-4ef8-a49a-5436ea6a19bc,Machlomovirus zeae,有害生物,8e87651e-f634-43b2-b704-58ab67112d32,Diabrotica barberi,Known vector,媒介,11522697,Machlomovirus zeae(MCMV00),,cpqis.wangxiufen,2024-12-20 11:53:41,cpqis.wangxiufen,2024-12-20 11:53:41,,,"R.Smith & Lawrence, 1967"
a71cc83f-941f-4df5-b533-ba58309481ee,6e66657b-cb80-4991-8a0d-0ac0da1abff9,Machlomovirus zeae,有害生物,eab20a0a-af0b-4bdc-ad68-6909ff1e0907,Systena frontalis,,媒介,16300843,Maize chlorotic mottle virus,,王秀芬,2024-03-30 04:52:31,王秀芬,2024-03-30 04:52:31,,,(Fabricius)
a71cc83f-941f-4df5-b533-ba58309481ee,adb6d97c-810a-4307-8de3-07a04206148a,Machlomovirus zeae,有害生物,13aedd93-9462-4b9a-8164-510b4687a616,Oulema melanopus,,媒介,16300843,Maize chlorotic mottle virus,,王秀芬,2024-03-30 04:52:02,王秀芬,2024-03-30 04:52:02,,,(Linnaeus)
a71cc83f-941f-4df5-b533-ba58309481ee,78ef261c-6325-4d50-bc05-c54797155f0b,Machlomovirus zeae,有害生物,904111f2-fc43-481e-a715-2fb002e80a22,Frankliniella williamsi,,媒介,16300843,Maize chlorotic mottle virus,,王秀芬,2024-03-30 04:51:25,王秀芬,2024-03-30 04:51:25,,,Hood
a71cc83f-941f-4df5-b533-ba58309481ee,327247ab-0bd8-4238-8ea8-aad7a1915773,Machlomovirus zeae,有害生物,1278865a-e66e-4b38-85be-7687efc38b80,Diabrotica undecimpunctata,,媒介,16300843,Maize chlorotic mottle virus,,王秀芬,2024-03-30 04:50:31,王秀芬,2024-03-30 04:50:31,,,"Mannerheim, 1843"
a71cc83f-941f-4df5-b533-ba58309481ee,491dc79e-1ac6-4e3c-880e-d644e9363f17,Machlomovirus zeae,有害生物,8e87651e-f634-43b2-b704-58ab67112d32,Diabrotica barberi,,媒介,16300843,Maize chlorotic mottle virus,,王秀芬,2024-03-30 04:48:48,王秀芬,2024-03-30 04:48:48,,,"R.Smith & Lawrence, 1967"
a71cc83f-941f-4df5-b533-ba58309481ee,eadc811a-3eb4-4d36-bcc9-c4d52a4c5f81,Machlomovirus zeae,有害生物,e284aed4-f8fb-4a64-afd4-6fecd3c9ce72,Chaetocnema pulicaria,,媒介,16300843,Maize chlorotic mottle virus,,王秀芬,2024-03-30 04:47:22,王秀芬,2024-03-30 04:47:22,,,(Melsheimer)
a71cc83f-941f-4df5-b533-ba58309481ee,371713c2-7bbf-499c-920a-02f1032523f9,Maize chlorotic mottle virus,有害生物,4ff42bae-232c-4e50-a00e-d1bc77c9d1ab,Diabrotica virgifera virgifera,可传播玉米褪绿斑驳病毒（maize chlorotic mottle virus，MCMV）,媒介,18265093,基于@RISK软件评估玉米根萤叶甲对我国玉米产业造成的潜在经济损失,,王乃扬,2023-06-03 18:36:28,王乃扬,2023-06-03 18:36:28,,,"LeConte, 1868"
b2d7654b-ca92-42b1-9e4b-cf7373255515,1fd51fec-ed2c-4c17-8ade-02a040a3451c,Nepovirus persicae,有害生物,39663a00-936e-4ed0-9551-8c36875bea56,Xiphinema rivesi,Potential vector,媒介,10193349,Nepovirus persicae(PRMV00),,cpqis.wangxiufen,2024-12-24 10:46:08,cpqis.wangxiufen,2024-12-24 10:46:08,,,"Dalmasso, 1969"
b2d7654b-ca92-42b1-9e4b-cf7373255515,88dc82d3-c00a-4495-a68a-81200f6c3b3d,Nepovirus persicae,有害生物,a4f96ece-68d8-488f-8fcb-c84f1fda95e8,Xiphinema americanum sensu lato,Potential vector,媒介,10193349,Nepovirus persicae(PRMV00),,cpqis.wangxiufen,2024-12-24 10:45:45,cpqis.wangxiufen,2024-12-24 10:45:45,,,Cobb
b2d7654b-ca92-42b1-9e4b-cf7373255515,62e3d96d-031f-4665-8ff2-666a9654e571,Nepovirus persicae,有害生物,10364c07-419a-4953-a983-f2b97b79e118,Longidorus diadecturus,Known vector,媒介,10193349,Nepovirus persicae(PRMV00),,cpqis.wangxiufen,2024-12-24 10:45:14,cpqis.wangxiufen,2024-12-24 10:45:14,,,"Eveleigh & Allen, 1982"
b4281d30-1470-4559-a148-37d29c644619,fad86b87-ca8f-4af8-a324-1feaa9c68d31,Stralarivirus fragariae,有害生物,36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,Xiphinema diversicaudatum,,媒介,10374434,Stralarivirus fragariae (latent ring spot of strawberry),,cpqis.wangxiufen,2024-12-26 22:43:26,cpqis.wangxiufen,2024-12-26 22:43:26,,,"(Micoletzky, 1927) Thorne, 1939"
b4281d30-1470-4559-a148-37d29c644619,142c093e-98a1-4fd3-9521-d41a40c47c97,Stralarivirus fragariae,有害生物,2d39d745-bacb-4280-ab8c-4a1b03e80044,Xiphinema coxi,,媒介,10374434,Stralarivirus fragariae (latent ring spot of strawberry),,cpqis.wangxiufen,2024-12-26 22:43:06,cpqis.wangxiufen,2024-12-26 22:43:06,,,"Tarjan, 1964"
de6be257-f2ec-42e7-a633-c5edb9f18214,ea9355ac-6c98-46b6-a203-31572ad1e018,Plenodomus lindquistii,有害生物,1ed3519a-733b-4e0a-ba27-86992fac31b3,Cylindrocopturus adspersus,,媒介,14384938,向日葵黑茎病发生与防治研究进展,,张希玲,2024-04-15 15:15:22,张希玲,2024-04-15 15:15:22,,,(Le Conte)
de6be257-f2ec-42e7-a633-c5edb9f18214,2f9d5d4d-5b55-4b2d-b0f3-a02616bca38a,Plenodomus lindquistii,有害生物,d7fac0d1-55c8-422f-9ed7-9ee20b3e216f,Empoasca flavescens,,媒介,14384938,向日葵黑茎病发生与防治研究进展,,张希玲,2024-04-15 15:14:57,张希玲,2024-04-15 15:15:34,,,(Fabricius)
de6be257-f2ec-42e7-a633-c5edb9f18214,5c7f7de5-155a-40d5-9f62-65c7c57125a1,Plenodomus lindquistii,有害生物,b3c6ac6a-bc09-452b-a7ce-af2a02b84407,Cicadella viridis,,媒介,14384938,向日葵黑茎病发生与防治研究进展,,张希玲,2024-04-15 15:14:51,张希玲,2024-04-15 15:14:51,,,(Linnaeus)
f671ea16-3f1c-4402-9f7a-180196844fdd,b74a1a73-9cf4-4397-8299-9c571eb05cbd,Pityophthorus juglandis,有害生物,05537032-632D-4666-8907-F59EF54B6B99,Geosmithia morbida,Thousand cankers disease (TCD) is a disease complex caused by the fungus Geosmithia morbida and its vector Pityophthorus juglandis.,媒介,159713,First Record of Thousand Cankers Disease Fungal Pathogen Geosmithia morbida and Walnut Twig Beetle Pityophthorus juglandis on Juglans regia in Europe,1445,cpqis.wangnaiyang,2014-12-29 09:36:08,,,F671EA16-3F1C-4402-9F7A-180196844FDD,Pityophthorus juglandis,"M. Kolarík, E. Freeland, C. Utley & Tisserat, 2010"
f671ea16-3f1c-4402-9f7a-180196844fdd,1a7e3ee0-831c-42a8-967b-b8791e986b74,Pityophthorus juglandis,有害生物,05537032-632D-4666-8907-F59EF54B6B99,Geosmithia morbida,"Geosmithia morbida, the causal agent of thousand cankers disease (TCD), is vectored by the walnut twig beetle (WTB), Pityophthorus juglandis, causing decline in eastern black walnut, Juglans nigra, and canker development on many Juglans species.",媒介,159704,First Report of Geosmithia morbida on English Walnut and its Paradox Rootstock in California,1441,cpqis.wangnaiyang,2014-12-26 10:16:59,,,F671EA16-3F1C-4402-9F7A-180196844FDD,Pityophthorus juglandis,"M. Kolarík, E. Freeland, C. Utley & Tisserat, 2010"
f671ea16-3f1c-4402-9f7a-180196844fdd,f9554e2d-07be-4684-a63f-3e4cb35cdcca,Pityophthorus juglandis,有害生物,05537032-632D-4666-8907-F59EF54B6B99,Geosmithia morbida,"From black walnuts (Juglans nigra) samples, emerging beetles were identified as P. juglandis both morphologically and genetically. DNA extraction was carried following a standard salting out protocol.",媒介,158975,First Record of Thousand Cankers Disease Geosmithia morbida and Walnut Twig Beetle Pityophthorus juglandis on Juglans nigra in Europe,696,cpqis.wangnaiyang,2014-06-03 15:05:31,,,F671EA16-3F1C-4402-9F7A-180196844FDD,Pityophthorus juglandis,"M. Kolarík, E. Freeland, C. Utley & Tisserat, 2010"
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,daee3a39-759c-4dfd-9e94-42c376162322,Potyvirus plumpoxi,有害生物,691aeab6-ad56-46b9-80a7-392930e619f0,Myzus persicae,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:04:34,cpqis.wangxiufen,2024-12-24 14:06:09,,,"(Sulzer, 1776)"
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,8c1f0e9b-ab09-4627-9b81-a5e33395a7a9,Potyvirus plumpoxi,有害生物,5aab8216-7cb3-4aba-8887-8fce70263c7c,Myzus cerasi,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:04:18,cpqis.wangxiufen,2024-12-24 14:06:15,,,"(Fabricius, 1775)"
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,b204b6fd-4bc4-4633-9236-79011b4ef040,Potyvirus plumpoxi,有害生物,46b71d58-b7e2-499c-a754-606537f2b855,Hyalopterus pruni,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:04:01,cpqis.wangxiufen,2024-12-24 14:06:32,,,(Geoffroy)
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,5527c420-aac0-439d-8ee2-6ae1e10b9277,Potyvirus plumpoxi,有害生物,6add1e75-dfd9-4767-89e7-f5b162adf5c0,Brachycaudus persicae,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:03:45,cpqis.wangxiufen,2024-12-24 14:06:39,,,(Passerini)
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,3c1a3f0c-a1ce-46be-a58f-f8ebe822d537,Potyvirus plumpoxi,有害生物,019382ef-16fa-461c-bfef-6c3a507e0871,Brachycaudus helichrysi,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:03:28,cpqis.wangxiufen,2024-12-24 14:06:49,,,"(Kaltenbach, 1843)"
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,4fb0fe4a-dbbc-4770-9cf5-c40d9833781e,Potyvirus plumpoxi,有害生物,b35afd8c-b07c-4021-a00a-b2fe8bee5a83,Brachycaudus cardui,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:03:10,cpqis.wangxiufen,2024-12-24 14:07:01,,,(Linnaeus)
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,2e28a43b-0b60-4103-8376-58907f6673d3,Potyvirus plumpoxi,有害生物,197e5ba4-6f96-4d50-9ac7-8f5ef333c9b4,Aphis spiraecola,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:02:49,cpqis.wangxiufen,2024-12-24 14:06:56,,,"Patch, 1914"
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,e5d0d8e0-27f3-4011-ac54-26e1dc8869d3,Potyvirus plumpoxi,有害生物,e82bbee0-83ab-4ff7-ad7e-df2a42ae6750,Aphis hederae,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:02:34,cpqis.wangxiufen,2024-12-24 14:07:08,,,Kaltenbach
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,f8261da3-bcdf-4185-ac9f-7cd8e899f941,Potyvirus plumpoxi,有害生物,ae084d2a-45af-4ff8-b756-b021d61a9ea4,Aphis gossypii,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:02:14,cpqis.wangxiufen,2024-12-24 14:02:14,,,Glover
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,9a6fafdf-b07b-4073-b530-3998b360cb53,Potyvirus plumpoxi,有害生物,12a984dd-4af5-4012-b569-15a14c880cd7,Aphis fabae,Known vector,媒介,5055255,Plum pox virus(PPV000),,cpqis.wangxiufen,2024-12-24 14:01:56,cpqis.wangxiufen,2024-12-24 14:01:56,,,Scopoli
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,287f40dd-f914-4ae7-9994-1d21943ddcf3,Plum pox virus,有害生物,b35afd8c-b07c-4021-a00a-b2fe8bee5a83,Brachycaudus cardui,飞廉短尾蚜传播包括李痘病毒（plum pox virus，PPV）在内的多种植物病毒。,媒介,13424266,Potential aphid (Hemiptera: Aphididae) vectors of Plum-pox virus (Virus: Potyviridae) and status of sharka disease in stone fruit orchards in the East Mediterranean Region of Turkey,484-492,王乃扬,2023-08-02 14:25:52,王乃扬,2023-08-02 14:25:52,,,(Linnaeus)
74bed664-4898-4832-a0df-3f41470e17ce,2d803a65-a356-4b1e-a58f-d645a7441e5b,Nacobbus aberrans,有害生物,61D21167-F842-452D-ACA1-10B61BA11EB5,Paracycnotrachelus,,媒介,2017,Bursaphelenchus xylophilus (Steiner et Bührer ) Nickle,,suhan,,,,74BED664-4898-4832-A0DF-3F41470E17CE,Nacobbus aberrans,"Voss, 1924"
ec44406f-b6c9-41a3-ab4d-5d1eb9dd0b6e,3e1af488-473c-4491-b90c-eaa539bf3dd4,Bursaphelenchus xylophilus,有害生物,91819c6c-5d94-4a55-92b6-41e303b71e9b,Monochamus,"The pine wood nematode, Bursaphelenchus xylophilus, is widespread and abundant on native pine forests of North America, particularly in the eastern USA. It is ubiquitous in a wide range of climates, from subtropical to sub-boreal, but is not considered as a serious pest on this continent, except for on exotic or damaged pines. When introduced into Eurasia, some local Pinus proved to be exceptionally susceptible, and the pine wood nematode became the major invasive pine pathogen in Europe and East Asia. The pine wood nematode uses pine sawyer beetles of the genus Monochamus as vectors to exit depleted hosts and infect new ones, readily adapting to local Monochamus spp., both in North America and in areas where it is invasive.",媒介,15245837,CPC2022,,,2022-11-04 14:11:46,孙珮珊,2022-11-07 15:42:20,,,"Dejean, 1821"
