id,species_guid,host_guid,host_name,host_name_cn,host_types
,9988d157-b227-49fe-9b6c-becc83a5bb5b,0aa07e17-aa79-4fb0-8c04-713c555105c2,Rudbeckia,金光菊属,自然寄主
,9988d157-b227-49fe-9b6c-becc83a5bb5b,cbb9f98d-ec5e-42a5-9695-fcf9f207fb2f,Solanum viarum,毛果茄,自然寄主
,9988d157-b227-49fe-9b6c-becc83a5bb5b,1f8d3594-9f04-4481-a77d-563b775cf8a5,Zinnia,百日菊属,自然寄主
,9988d157-b227-49fe-9b6c-becc83a5bb5b,ca8b530c-b6dc-4ec1-ab87-b54d661a516d,Zinnia elegans,百日菊,",,接种寄主,自然寄主"
,a9046d5d-136a-43ac-a458-72fdfceb7262,21b0db74-77dc-471b-83f6-560ecd0ced8c,Chenopodiaceae,藜科,"接种寄主,自然寄主"
,a9046d5d-136a-43ac-a458-72fdfceb7262,f4ab9997-6a95-41cf-af50-04a1a5a8a8ce,Convolvulaceae,旋花科,自然寄主
,a9046d5d-136a-43ac-a458-72fdfceb7262,1f350363-aa98-4a05-b162-e87dd7654812,Ipomoea batatas,番薯；金叶甘薯,",其他,自然寄主"
,a9046d5d-136a-43ac-a458-72fdfceb7262,3b21b3a8-15b0-4870-965f-39984ff119ff,Solanaceae,茄科,"接种寄主,自然寄主"
,33890b39-a16d-49c8-9d4c-928e2c2fcf76,9a911326-230e-43d7-b60e-4fa30f17dfaa,Ipomoea,番薯属，虎掌藤属,",接种寄主,自然寄主"
,33890b39-a16d-49c8-9d4c-928e2c2fcf76,1f350363-aa98-4a05-b162-e87dd7654812,Ipomoea batatas,番薯；金叶甘薯,",其他,自然寄主"
,33890b39-a16d-49c8-9d4c-928e2c2fcf76,fcc8e090-c8d4-4fd4-a1e1-0f7feddaea37,Ipomoea nil,牵牛，裂叶牵牛,"为害植物,自然寄主"
,a489e9cd-159d-42e0-97a0-82e678792499,529da3b8-6a8d-47b9-beab-aa39a5bc5691,Asparagus officinalis,石刁柏，芦笋,",其他,自然寄主"
,a489e9cd-159d-42e0-97a0-82e678792499,a8fa238f-ad74-4116-9a59-289e76ab9224,Beta vulgaris,甜菜,",接种寄主,为害植物,自然寄主"
,a489e9cd-159d-42e0-97a0-82e678792499,d5fad005-5cfc-4c88-a7f0-786ecf9dd562,Chenopodium album,藜,",接种寄主,其他,为害植物,自然寄主"
,a489e9cd-159d-42e0-97a0-82e678792499,c7369f0e-3d06-434f-9756-7e0c13e7a19c,Chenopodium amaranticolor,苋色藜,"接种寄主,其他,自然寄主"
,a489e9cd-159d-42e0-97a0-82e678792499,ae1caabe-dd5e-4943-baa9-c2d6377d8b63,Gomphrena globosa,千日红,"接种寄主,其他,自然寄主"
,a489e9cd-159d-42e0-97a0-82e678792499,4b051de2-16ac-4919-930c-f7cfd1186227,Vicia faba,蚕豆,",接种寄主,其他,为害植物,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,a8fa238f-ad74-4116-9a59-289e76ab9224,Beta vulgaris,甜菜,",接种寄主,为害植物,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,c69755c1-1822-45b9-8f86-4f479d85dbb4,Beta vulgaris var. saccharifera,糖萝卜,",其他,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,d5fad005-5cfc-4c88-a7f0-786ecf9dd562,Chenopodium album,藜,",接种寄主,其他,为害植物,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,c7369f0e-3d06-434f-9756-7e0c13e7a19c,Chenopodium amaranticolor,苋色藜,"接种寄主,其他,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,8e7976d7-f8ea-44df-8f1e-a21a65b45671,Chrysanthemum sinense,菊花,自然寄主
,50002ee1-7cc5-4366-8929-c11629d1707a,840ac0dd-34dc-4202-a864-3cb6a4f17660,Cicer arietinum,鹰嘴豆,"为害植物,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,3da348ce-16b3-4101-bca1-b2f441d058ba,Dioscorea alata,参薯,自然寄主
,50002ee1-7cc5-4366-8929-c11629d1707a,053266e2-e48f-4145-9dd3-2ca45709dc8c,Phaseolus vulgaris,菜豆,",接种寄主,其他,为害植物,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,14b78eae-babd-4eea-aebb-32e23ef679a7,Pisum sativum,豌豆,",接种寄主,为害植物,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,b329dcd4-c128-4dc0-8683-6acdc5073154,Sonchus arvensis,苦荬菜,"接种寄主,为害植物,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,bdc2ff9e-7252-4a95-965b-924e3eaa1752,Spinacia oleracea,菠菜,",接种寄主,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,007f77e3-73ce-4393-a10c-bf475118f869,Tetragonia tetragonioides,番杏,"接种寄主,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,f6b75b73-587a-427e-acd0-e357ad167cd2,Trifolium incarnatum,绛车轴草,",接种寄主,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,49599aaa-ec2b-494b-94f5-38545b80b86c,Trifolium pratense,红车轴草,",接种寄主,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,4b051de2-16ac-4919-930c-f7cfd1186227,Vicia faba,蚕豆,",接种寄主,其他,为害植物,自然寄主"
,50002ee1-7cc5-4366-8929-c11629d1707a,225477a9-7155-47d4-877d-dfcd71ead4fc,Vigna unguiculata,豇豆,",接种寄主,其他,为害植物,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,1f7ced4d-eaf4-45d4-8bbc-336bd09ec3f6,Arachis hypogaea,落花生,",接种寄主,其他,为害植物,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,7298af3d-f250-4273-8ab9-7bab370a8b38,Cassia,腊肠树属,",为害植物,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,c3ff54db-f28c-4e6f-bfd9-3bb5bd36f901,Cassia bicapsularis,双荚决明,自然寄主
,3429638a-b582-4571-9a62-c172c8312e59,c7369f0e-3d06-434f-9756-7e0c13e7a19c,Chenopodium amaranticolor,苋色藜,"接种寄主,其他,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,28c49164-0e2b-48f2-9f16-b82b1f5c1fa4,Crotalaria,猪屎豆属,",自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,8db965ed-6bc3-402d-983a-6a263befe308,Cyamopsis tetragonoloba,瓜儿豆,",接种寄主,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,264b0014-57b3-4c4a-88f2-9e080aab8d8b,Desmodium,山蚂蝗属,自然寄主
,3429638a-b582-4571-9a62-c172c8312e59,e0275ee3-56f6-4421-9f49-1b438346332a,Glycine max,大豆,",接种寄主,其他,为害植物,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,37586510-d2f3-4aa4-9c7c-27ee8664143b,Lupinus,羽扇豆属,",接种寄主,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,ad95c40f-aca2-4196-a334-74e2c9e98005,Nicotiana clevelandii,克氏烟,",接种寄主,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,bfe9d8bb-9cd2-4f64-9e84-132c0a1b5e08,Phaseolus,菜豆属,",接种寄主,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,053266e2-e48f-4145-9dd3-2ca45709dc8c,Phaseolus vulgaris,菜豆,",接种寄主,其他,为害植物,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,83162aa4-85b3-4829-9fa7-8297184c8c49,Pisum,豌豆属,"接种寄主,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,14b78eae-babd-4eea-aebb-32e23ef679a7,Pisum sativum,豌豆,",接种寄主,为害植物,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,9652eb44-11a6-4708-8b0e-9e7cf027a5d5,Senna occidentalis,望江南,"接种寄主,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,7c6ce328-8f58-4798-8d3b-b6bb3afbdd23,Senna tora,决明,"接种寄主,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,5d2ad7ec-fba4-429a-a910-dfd2bc6fd023,Sesamum indicum,芝麻,",接种寄主,为害植物,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,225477a9-7155-47d4-877d-dfcd71ead4fc,Vigna unguiculata,豇豆,",接种寄主,其他,为害植物,自然寄主"
,3429638a-b582-4571-9a62-c172c8312e59,b31c0874-da07-43db-bee5-874e6d135da3,Voandzeia subterranea,,自然寄主
,6d99c108-8645-447e-829c-8b3f34038dbf,4d1e8ddd-b597-4bfb-ba0d-069cced473ad,Arracacia xanthorrhiza,芹薯，秘鲁胡萝卜,自然寄主
,4e9fbdad-ff29-4755-8943-450f7ce546e0,8d85f6a1-bda7-4aff-97c1-31776db67b5c,Ammi majus,大阿米芹,自然寄主
,4e9fbdad-ff29-4755-8943-450f7ce546e0,da1e99af-41fa-4bad-9c0a-b646e13090ac,Petroselinum crispum subsp. crispum,皱叶欧芹,"接种寄主,自然寄主"
,a581b061-584b-4c82-83b1-c2bb501aca21,44789287-a8f9-4251-a8b8-479dceb2a8ca,Anethum graveolens,莳萝,自然寄主
,a581b061-584b-4c82-83b1-c2bb501aca21,9170ddb6-5b9c-4031-8561-ecc75540110e,Apium graveolens,旱芹,",接种寄主,自然寄主"
,a581b061-584b-4c82-83b1-c2bb501aca21,1b4e2ad9-18dd-41ce-99f2-ffde9f08c650,Apium graveolens var. dulce,,自然寄主
,a581b061-584b-4c82-83b1-c2bb501aca21,373b99df-6435-4bc5-9eb1-a90ab3e659f3,Apium graveolens var. rapaceum,根芹,自然寄主
,a581b061-584b-4c82-83b1-c2bb501aca21,18560f98-8121-44e5-aaee-3bc70499ff55,Conium maculatum,芹叶钩吻,",自然寄主"
,a581b061-584b-4c82-83b1-c2bb501aca21,6cb7fd4d-fe05-4559-94a4-d0a8dfa6daf3,Coriandrum sativum,芫荽,",自然寄主"
,a581b061-584b-4c82-83b1-c2bb501aca21,4086f9f3-1ad7-40ec-ab8c-86ce40987857,Daucus carota,野胡萝卜,",接种寄主,危害植物,自然寄主"
,a581b061-584b-4c82-83b1-c2bb501aca21,c8c588ff-d738-4053-aaa3-a45ce665a2e4,Daucus carota var. sativus,胡萝卜,"接种寄主,自然寄主"
,a581b061-584b-4c82-83b1-c2bb501aca21,dd5c7432-3e47-4a37-aacf-c50bb17c7f57,Levisticum officinale,欧当归,自然寄主
,a581b061-584b-4c82-83b1-c2bb501aca21,69334a86-4697-4b02-a9a2-1d524cda453d,Pastinaca sativa,欧洲防风,",自然寄主"
,a581b061-584b-4c82-83b1-c2bb501aca21,da1e99af-41fa-4bad-9c0a-b646e13090ac,Petroselinum crispum subsp. crispum,皱叶欧芹,"接种寄主,自然寄主"
,41120346-5402-4b84-bc01-a1357a4be187,840b5a30-acb7-4566-88a5-96739532f5af,Amaranthus spinosus,刺苋,"为害植物,自然寄主"
,41120346-5402-4b84-bc01-a1357a4be187,c7369f0e-3d06-434f-9756-7e0c13e7a19c,Chenopodium amaranticolor,苋色藜,"接种寄主,其他,自然寄主"
,41120346-5402-4b84-bc01-a1357a4be187,7b45599d-84ee-4696-8572-32a5546a746a,Chenopodium quinoa,藜麦,",接种寄主,其他,自然寄主"
,49d8a631-c703-421e-a925-bc41d6452d77,13df302f-a03d-408f-88ba-9c3913050acf,Allium ampeloprasum,南欧蒜,自然寄主
,49d8a631-c703-421e-a925-bc41d6452d77,45dc227e-1796-4615-b9f7-1e2a434a9b93,Allium porrum,韭葱,自然寄主
,49d8a631-c703-421e-a925-bc41d6452d77,ba85b0a0-83f5-4c2e-b719-cae2332c34f2,Allium sativum,蒜,",为害植物,自然寄主"
,6e7e6beb-e3fe-43d4-85d0-3ec3c561f81c,f774c40e-5d36-4061-b904-941cff4c823e,Orchidaceae,兰科,",自然寄主"
,214b65fc-1adc-4f4e-9ba2-297a5f437d61,9acedc8d-50c9-4886-a320-14f55a70a020,Carica papaya,番木瓜,",接种寄主,其他,为害植物,自然寄主"
,214b65fc-1adc-4f4e-9ba2-297a5f437d61,aeab3290-6796-477c-a591-4437868ebc74,Citrus,柑橘属,",,接种寄主,其他,为害植物,自然寄主"
,214b65fc-1adc-4f4e-9ba2-297a5f437d61,1af87186-5135-4c83-9118-6efe5e5bce2e,Durio zibethinus,榴莲,",为害植物,自然寄主"
,214b65fc-1adc-4f4e-9ba2-297a5f437d61,cddee900-0e90-4b1f-b50d-5bf8fd5b3674,Prunus,李属,",其他,自然寄主"
,8efd1819-e7bd-44a0-8bb2-885392d56530,741e1495-86eb-4dc6-9f5a-d125ca44230f,Heliconia,蝎尾蕉属,",自然寄主"
,8efd1819-e7bd-44a0-8bb2-885392d56530,affd43f4-2610-4247-85f4-b8bff6762971,Musa,芭蕉属,",其他,自然寄主"
,8efd1819-e7bd-44a0-8bb2-885392d56530,f1622d96-1252-4673-8cb7-93c78801d08b,Musa × paradisiaca,大蕉,",接种寄主,为害植物,自然寄主"
,8efd1819-e7bd-44a0-8bb2-885392d56530,86fae099-6b32-4ce9-b96e-3b16c734ce64,Musa acuminata,小果野蕉，香蕉,",其他,自然寄主"
,8efd1819-e7bd-44a0-8bb2-885392d56530,d00746dc-8c9d-4ab1-b8e8-e32e6f73f84f,Musa balbisiana,野蕉,",自然寄主"
,8efd1819-e7bd-44a0-8bb2-885392d56530,2e4f10c7-84be-407f-9969-2f58504da9b1,Musa basjoo,芭蕉,"为害植物,自然寄主"
,8efd1819-e7bd-44a0-8bb2-885392d56530,90de2cc0-f4b7-449c-b665-76970aaf0555,Musa nana,香蕉,自然寄主
,8efd1819-e7bd-44a0-8bb2-885392d56530,1a9db6ee-73be-40f4-b537-56a2907feab6,Musa textilis,蕉麻,",自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,ac843099-c376-4674-adf0-b7ef49805a3e,Abelmoschus esculentus,咖啡黄葵,",接种寄主,为害植物,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,0f93b462-53c1-495f-a5c0-46ba82bd8afc,Abelmoschus moschatus,黄葵,自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,3509f370-14b1-4ff2-a055-9d5d056b3e95,Calotropis procera,圆果牛角瓜,自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,0df374b8-f392-4bb7-b870-c63f439b5818,Capsicum,辣椒属,",,为害植物,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,b42ec4d9-d4e2-4b5f-8366-80d97b3e1922,Capsicum annuum,辣椒,",接种寄主,其他,危害植物,为害植物,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,ac68b647-3fee-4d92-be5b-5dfc69def82f,Citrullus colocynthis,药西瓜,自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,5ecddd15-4620-4965-9b07-19be8df82161,Citrullus lanatus,西瓜,",接种寄主,其他,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,357a4e60-1586-4678-862f-5d2a9af808fa,Citrus sinensis,甜橙,",,其他,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,b642b5ae-c14b-4428-9803-35689b42aceb,Coccinia trilobata,,自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,17ae786d-b002-400e-9cd9-6a7bfbd89e1e,Coffea,咖啡属,",自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,d526630a-bd2d-4d02-b0e9-47ed7133c888,Corallocarpus ellipticus,(豆蓬壶属),自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,ddb5407e-d96c-4d99-afc8-285ef5102488,Cucumis aculeatus,,自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,ec3c8d55-2d91-42c0-8bc6-40dd674a47de,Cucumis africanus,,自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,715e1d71-3152-448b-a014-9212c3f0a41b,Cucumis dipsaceus,刺猬黄瓜，刺黄瓜,"接种寄主,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,104e528c-9946-4491-b5df-18d073873b5c,Cucumis melo,甜瓜,",接种寄主,其他,为害植物,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,b060ba17-2b9e-486e-b78c-e78b7243994d,Cucumis metuliferus,,自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,8b2e9b89-e5a7-4cb2-bdbb-85b38b1c8644,Cucumis myriocarpus,,自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,912acc50-cfa8-439d-ba14-4157dd773846,Cucumis sativus,黄瓜,",,接种寄主,其他,为害植物,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,7a7a5734-ba30-4996-854d-067e9e222721,Cucurbita maxima,笋瓜,",接种寄主,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,c0b713c9-a235-4dac-8b66-523cc6dbb752,Cucurbita moschata,南瓜,",接种寄主,为害植物,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,d829a205-5ab7-44e9-9e0b-1cbefeaf48aa,Cucurbita pepo,西葫芦,",接种寄主,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,4bf6af2e-64a6-484f-9982-d0dc87831dd7,Cucurbitaceae,葫芦科,",接种寄主,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,8846c805-a105-442c-b7ec-bce72aa4c482,Gossypium,棉属,",其他,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,39a61a52-a037-486c-9e7e-6932d1c9a852,Kedrostis foetidissima,(狒狒瓜属),自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,bd9a354b-fa34-41d0-ae71-ea9344b153dd,Kedrostis leloja,(狒狒瓜属),自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,2d071417-9043-4f2f-a543-eb0d6c9ed764,Lagenaria siceraria,葫芦，瓠瓜,",自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,c57d8296-7d17-4e55-9ab2-c9b0bc30ec45,Luffa acutangula,广东丝瓜，棱角丝瓜,"接种寄主,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,cb9f5f16-0fa8-45ca-a6f8-7514c6f5e74e,Luffa aegyptiaca,丝瓜,",自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,796fc800-4e9a-4e18-8f60-954158d86f3d,Momordica,苦瓜属,自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,c17a59ca-2241-4ca1-a0b2-3c7471f021d8,Momordica balsamina,胶苦瓜,"接种寄主,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,3cf2de55-f497-4bd8-8146-c14226431d6d,Momordica charantia,苦瓜,",为害植物,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,4f8520a3-06f0-47a2-89df-a4f742c38bc6,Momordica rostrata,,自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,51a34016-eea2-4176-bd61-27ae7295d2ed,Peponium mackenii,,自然寄主
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,bfe9d8bb-9cd2-4f64-9e84-132c0a1b5e08,Phaseolus,菜豆属,",接种寄主,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,053266e2-e48f-4145-9dd3-2ca45709dc8c,Phaseolus vulgaris,菜豆,",接种寄主,其他,为害植物,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,d36d11a9-ddad-4471-bd1e-aa720a3076c9,Sechium edule,佛手瓜,",为害植物,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,adfc1a1f-33f7-4e0d-86d7-dc62463a6200,Solanum lycopersicum,番茄,",,接种寄主,其他,为害植物,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,6ef03345-a4aa-4841-8c55-6755f99f4497,Trichosanthes cucumerina,瓜叶栝楼,",其他,自然寄主"
,4950bb9c-83a5-4b9f-b2d1-277e1fef57db,b6e85842-4d75-4017-82e1-4b3cdb169f4f,Trichosanthes cucumerina var. anguinea,,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,998ae4ef-f457-467a-ad3a-2672a8e4a51e,Alocasia macrorrhiza,海芋,"接种寄主,为害植物,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,9389fd7f-55a6-49a7-b5e9-a70b2f7080ab,Annona glabra,圆滑番荔枝,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,76d11875-70b2-4496-a345-53a8bc43a132,Annona reticulata,牛心番荔枝,",自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,71405a7d-074a-4974-a24a-139d7dce21fd,Areca catechu,槟榔,",接种寄主,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,a8bff386-1c76-42b3-96de-5e9165635958,Asparagus plumosus,文竹,"接种寄主,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,d51c8e12-ec38-4f51-8332-e39d7903d338,Buxus sinica,黄杨,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,4da01545-db15-470a-9ac0-67268012fc7c,Calophyllum calaba,,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,8ce45f53-3b6d-4e86-be48-7731a94857d9,Camellia sinensis,茶,",接种寄主,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,d79d46db-d2e9-4dd2-afa6-e65c32ce697b,Carissa,假虎刺属,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,16ca4285-aa55-41f2-9a2c-62e26c9db756,Carissa carandas,刺黄果,"其他,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,aeab3290-6796-477c-a591-4437868ebc74,Citrus,柑橘属,",,接种寄主,其他,为害植物,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,a5db2c90-39b5-47c1-91ba-cbcff608bf46,Citrus × aurantiifolia,来檬,",自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,eb11b7a3-39dc-46e3-a6de-e4de003a702b,Citrus × aurantium,酸橙,",其他,危害植物,为害植物,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,5f2b79d5-759b-4f03-82ba-0aeaca27d525,Citrus × limon,柠檬,",,其他,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,63fe20ae-02fa-423b-b921-bea04ebf7f8f,Citrus decumana,,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,f9419567-da8b-4515-9971-0710f64a160f,Citrus histrix,,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,00c9a04c-f4c3-4fb4-86ab-6bce440a3d60,Citrus limetta,来檬,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,5b2973c8-cf44-46fd-a756-414ea41a4f37,Citrus limonia,黎檬,",,其他,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,df435938-8138-4439-b5dd-186e8225f176,Citrus maxima,柚,",,为害植物,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,2fb4cd14-a030-40bd-b7dd-288a0aeb1550,Citrus nobilis deliciosa,,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,b77b769e-f667-43da-96f5-53d913e3d227,Citrus paradisi,葡萄柚,",接种寄主,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,72647d2c-4550-4b78-bd31-3e59e4445259,Citrus reticulata,柑橘,",,接种寄主,为害植物,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,6ef32ada-4960-4377-ad35-acfbf8b9354c,Citrus reticulata unshiu X maxima,,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,357a4e60-1586-4678-862f-5d2a9af808fa,Citrus sinensis,甜橙,",,其他,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,a43b3e41-1029-4ca3-8d3e-000d7ae57a93,Citrus tardiferax,,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,78b5849d-8dcf-4bf3-853e-bd62bd7993ce,Citrus trifoliata,枳,",接种寄主,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,e26e83d8-7eda-40d6-9a14-5f9385294ed8,Cocos nucifera,椰子,",接种寄主,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,def638de-3b4c-4721-b247-d6a3a7037145,Codiaeum variegatum,变叶木,",自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,854d37c5-b3cd-429e-9cba-e1116d085f18,Croton griffithii,,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,a6e50711-a7fd-44cf-9e0e-92c936c2fe4c,Cyperus lusitanica,,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,73293ab9-1135-4191-acd7-84375a4b5c8b,Damnacanthus indicus,虎刺,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,239b0325-33d7-4f9d-b503-1ca2b5d7ad8e,Erythrina,刺桐属,",自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,f62193d7-7f87-4925-b4b7-80e2898a7c7e,Erythrina spp.,,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,7ed3c714-706f-41eb-b570-cd479fae62fa,Eucalyptus,桉属,",其他,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,647caa38-0158-4fbb-acca-caed31c1157f,Euonymus,卫矛属,",自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,1e9d6a56-8800-4534-989e-e7e12ba259ba,Euonymus japonicus,冬青卫矛,",自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,9d1e9683-7e54-4f0a-a3f4-858a3da14069,Faramea occidentalis,,",自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,9eda54aa-dda9-44d1-ac72-7aaf26db9dfa,Fortunella,金桔属,",接种寄主,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,940cd667-9abc-43a6-8ab3-5be4954cbedc,Fortunella japonica,圆金柑,",自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,33c547b1-ee82-4ae8-92d7-be092ebf9bde,Fortunella margarita,金桔,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,f1157b31-4874-4a1f-8e68-4408b53693ab,Magnolia denudata,白玉兰,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,e2778095-9c06-4574-b2aa-74e356076c21,Magnolia fuscata,,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,adc64102-7f1e-4da0-ad2d-cfe36de39641,Mangifera indica,芒果,",接种寄主,为害植物,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,d8fd4b04-8bc6-484d-bceb-b91a1e5b9807,Murraya paniculata,九里香,"接种寄主,其他,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,f1622d96-1252-4673-8cb7-93c78801d08b,Musa × paradisiaca,大蕉,",接种寄主,为害植物,自然寄主"
,752a0acd-9151-4de6-9300-1c249eacbcac,961812f3-66e1-4172-a3aa-61849a05ade1,Myrtus,香桃木属,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,1a9e033d-b5bc-4e1c-97cd-2209aecd9def,Pereskia aculeata var. rubescens,虎刺,自然寄主
,752a0acd-9151-4de6-9300-1c249eacbcac,9955c0e9-ef7c-4a59-a8e5-d24e05c6888b,Poncirus,枳属,自然寄主
