id,species_guid,icode,author_display,title
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,3217,"中国农科院植保所, 1996",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,3217,"中国农科院植保所, 1996",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,3217,"中国农科院植保所, 1996",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,155066,"曹恒生等, 1997",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,3217,"中国农科院植保所, 1996",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,3217,"中国农科院植保所, 1996",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,3217,"中国农科院植保所, 1996",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,3217,"中国农科院植保所, 1996",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,3217,"中国农科院植保所, 1996",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,168398,"Zhong J, et al. 2019",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,159795,"CABI, 2015",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,3217,"中国农科院植保所, 1996",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,3217,"中国农科院植保所, 1996",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,153616,"CABI, 2012",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,7000,"CAB, 2006",
,6fc59a9e-a026-48af-8db8-4ae1f4207aa2,1667,"戴芳澜, 1979",
