other_name_type,named_year,other_name,species_guid
拉丁名,(Jacobs.),Ips vorontzowi,4f0a6345-f22e-49eb-9dec-d37041b60c14
拉丁名,Jacobs.,Tomicus vorontzowi,4f0a6345-f22e-49eb-9dec-d37041b60c14
英文名,,"bark beetle, silver fir",87d14141-1884-47f6-9916-3e51c1af91be
拉丁名,"Duftschmid, 1825",Bostrichus calligraphus,87d14141-1884-47f6-9916-3e51c1af91be
拉丁名,"Duftschmid, 1825",Bostrichus orthographus,87d14141-1884-47f6-9916-3e51c1af91be
拉丁名,"Germar, 1824",Bostrichus psilonotus,87d14141-1884-47f6-9916-3e51c1af91be
英文名,,"engraver beetle, fir",87d14141-1884-47f6-9916-3e51c1af91be
拉丁名,"Reitter, 1894",Ips curvidens,87d14141-1884-47f6-9916-3e51c1af91be
拉丁名,"Ferrari, 1867",Orthotomicus curvidens,87d14141-1884-47f6-9916-3e51c1af91be
英文名,,silver fir beetle,87d14141-1884-47f6-9916-3e51c1af91be
拉丁名,"Germar, 1824",Tomicus curvidens,87d14141-1884-47f6-9916-3e51c1af91be
拉丁名,Rttr.,Ips spinidens,47d75bec-0d3f-4be0-afc0-8b21a5c30894
拉丁名,(Rttr.),Pityogenes spinidens,47d75bec-0d3f-4be0-afc0-8b21a5c30894
英文名,,"bark beetle, balsam",610827c7-6817-435b-8d2a-e9b944af7ba5
英文名,,"bark beetle, balsam fir",610827c7-6817-435b-8d2a-e9b944af7ba5
拉丁名,Leconte,Ips balsameus,610827c7-6817-435b-8d2a-e9b944af7ba5
拉丁名,(Lec.),Ips sparsus,610827c7-6817-435b-8d2a-e9b944af7ba5
拉丁名,LECONTE,Pityokteines balsameus,610827c7-6817-435b-8d2a-e9b944af7ba5
拉丁名,LECONTE,Pityokteines punctipennis,610827c7-6817-435b-8d2a-e9b944af7ba5
拉丁名,,Tomicus balsameus,610827c7-6817-435b-8d2a-e9b944af7ba5
拉丁名,(Eichhoff),Ips bistridentatus,38beb0f8-b21e-4f00-8f4e-46a9c8cf038b
拉丁名,Reitter,Pityogenes pilidens,38beb0f8-b21e-4f00-8f4e-46a9c8cf038b
拉丁名,Eichh.,Tomicus bistridentatus,38beb0f8-b21e-4f00-8f4e-46a9c8cf038b
拉丁名,"Fabricius & J.C., 1781",Bostrichus polygraphus,5852a8e8-f99b-4a36-9e41-3d6fe20a83d0
拉丁名,"Fabricius & J.C., 1792",Bostrichus pubescens,5852a8e8-f99b-4a36-9e41-3d6fe20a83d0
拉丁名,"C.Linnaeus, 1758",Dermestes poligraphus,5852a8e8-f99b-4a36-9e41-3d6fe20a83d0
拉丁名,"Goeze & J.A.E., 1777",Dermestes polygraphus,5852a8e8-f99b-4a36-9e41-3d6fe20a83d0
拉丁名,"(C.Linnaeus, 1758)",Ips poligraphus,5852a8e8-f99b-4a36-9e41-3d6fe20a83d0
拉丁名,Fabricius,Polygraphus pubescens,5852a8e8-f99b-4a36-9e41-3d6fe20a83d0
拉丁名,"(Schedl, 1957)",Xyleborinus mimosae,70fbe294-469e-4bd7-9af6-052c95360777
英文名,,"ambrosia beetle, pitted",fccb72ee-f52e-40cb-96d4-81568c12e7cf
拉丁名,(Loew 1862),Chaetorellia hexachaeta,fa313920-4e05-4fc3-b21d-ec00cc1003af
拉丁名,"Hering, 1940",Chaetorellia hexachaeta subsp. australis,fa313920-4e05-4fc3-b21d-ec00cc1003af
拉丁名,"Loew, 1862",Trypeta hexachaeta,fa313920-4e05-4fc3-b21d-ec00cc1003af
拉丁名,"Foote, 1967",Rhagoletis willincki,35cdc956-0131-47d8-82f9-8a08c1462268
拉丁名,"Hardy, 1968",Rhagoletis ochrastis,c1f4c019-a727-4387-956b-5ea30beb0b36
拉丁名,"Macquart, 1851",Urophora scutellaris,e21d7e80-0811-4b36-b8d1-54b256a7f791
拉丁名,"Loew, 1873",Rhagoletis flavicincta,4b822332-0afd-4ed2-bc5d-f06df94b34c9
拉丁名,"Bezzi, 1913",Zonosema dubium,51f02e7c-c85f-4a30-94f1-b8877eafa778
拉丁名,"Macquart, 1835",Tephritis vicina,59696aea-82a1-4d1a-8ef4-371098855d69
拉丁名,"Becker, 1905",Zonosema meigeni,59696aea-82a1-4d1a-8ef4-371098855d69
拉丁名,"Zia, 1938",Gastrozona appendiculata,7f4e5e8e-beb1-4ba3-acd3-a06a1be15937
拉丁名,"Hendel, 1913",Gastrozona macquarti,7f4e5e8e-beb1-4ba3-acd3-a06a1be15937
拉丁名,"Bezzi, 1913",Gastrozona melanista,7f4e5e8e-beb1-4ba3-acd3-a06a1be15937
拉丁名,"Hering, 1940",Gastrozona melanophila,7f4e5e8e-beb1-4ba3-acd3-a06a1be15937
拉丁名,"Macquart, 1843",Tephritis fusciventris,7f4e5e8e-beb1-4ba3-acd3-a06a1be15937
拉丁名,"Macquart, 1851",Tephritis vittata,7f4e5e8e-beb1-4ba3-acd3-a06a1be15937
拉丁名,"Coquillett, 1899",Urellia bisetosa,df783db3-9328-411f-bf15-ed6cf8ff7395
拉丁名,"Coquillett, 1899",Urellia nigricornis,7c0287f6-39eb-48b2-8da9-6116a5663bf1
拉丁名,,Ceratitis (Ceratalaspis) giffardi Bezzi,baeb0f8b-af02-4fd5-839d-1efc69cce243
拉丁名,Bezzi,Ceratitis (Ceratalaspis) morstatti,942af667-fdfb-4b01-9240-b939ccb77c01
拉丁名,"Munro, 1938",Pterandrus fumitactus,c3695532-6d37-4da7-a2c7-8ce65b85441a
拉丁名,,Pardalaspis cuthbertsoni Munro 1936,3776d34b-cf97-4817-ab0f-94a089e30ffd
拉丁名,,Pardalaspis edwardsi Munro 1957,0cc225c6-7dbd-4214-9073-2be74c28d708
拉丁名,"Meyer, 1996",Ceratitis (Pardalaspis) hamata,51e5ee56-5d89-4860-b19c-4044f66a280b
拉丁名,,Pardalaspis hamata,51e5ee56-5d89-4860-b19c-4044f66a280b
拉丁名,"Meyer, 1996",Ceratitis (Pardalaspis) munroi,ccad0f4b-b2a4-4ab0-a1f9-a4554c969366
拉丁名,,Pardalaspis munroi,ccad0f4b-b2a4-4ab0-a1f9-a4554c969366
拉丁名,"Meyer, 1996",Ceratitis (Pardalaspis) semipunctata,b2b543cd-4c0e-4be4-973f-e5ba66763c0d
拉丁名,,Pardalaspis semipunctata,b2b543cd-4c0e-4be4-973f-e5ba66763c0d
拉丁名,"Meyer, 1996",Ceratitis (Pardalaspis) serrata,b3ddaf5e-b94e-4fd1-b051-66ecd804a345
拉丁名,,Pardalaspis serrata,b3ddaf5e-b94e-4fd1-b051-66ecd804a345
拉丁名,"De Meyer, 1996",Ceratitis (Pardalaspis) zairensis,856fa837-8c05-4105-b054-41bed3cdc907
拉丁名,,Pardalaspis zairensis,856fa837-8c05-4105-b054-41bed3cdc907
拉丁名,Munro,Ceratitis (Ceratalaspis) turneri,277f624a-57dd-4eef-848b-84c30f0ad4ae
拉丁名,"Munro, 1937",Pardalaspis turneri,277f624a-57dd-4eef-848b-84c30f0ad4ae
拉丁名,,Ceratitis (Ceratalaspis) silvestrii Bezzi,3c347327-2d61-456e-8fd8-09196c090932
拉丁名,Munro,Ceratalaspis ovalis,865ebd0c-b954-4e53-8901-4e24c5f51286
拉丁名,,Ceratitis ovalis Munro 1935,865ebd0c-b954-4e53-8901-4e24c5f51286
拉丁名,,Pardalaspis ovalis,865ebd0c-b954-4e53-8901-4e24c5f51286
拉丁名,Bezzi 1920,Hoplolopha cristata,e2a793b3-8643-4b55-8dc2-f3292d6fc522
拉丁名,"Bezzi, 1910",Myiopardalis,caa93c49-a8c3-4dda-8e09-6bdd94c12fb6
拉丁名,,Eccoptogaster kirschi,d583b744-664d-4332-943f-a43aab0d03a4
拉丁名,,Eccoptogaster amygdali,a0a32d2a-f3cf-4e1b-9eb8-2db44f2ad5e2
拉丁名,Dum.Cours.,Anthyllis cuneata,4cc8efb8-4b2b-4903-ae44-04792d977ca8
拉丁名,(Dum.Cours.) D.Don,Aspalathus cuneata,4cc8efb8-4b2b-4903-ae44-04792d977ca8
拉丁名,,Hedysarum sericeum Thunb.,4cc8efb8-4b2b-4903-ae44-04792d977ca8
英文名,,Japanese Bush Clover,4cc8efb8-4b2b-4903-ae44-04792d977ca8
拉丁名,,Lespedeza cuneata (Dum.Cours.)G.Don,4cc8efb8-4b2b-4903-ae44-04792d977ca8
拉丁名,,Lespedeza sericea Miq,4cc8efb8-4b2b-4903-ae44-04792d977ca8
中文名,,革裥菌属,71466eaa-3bd1-4e06-9f02-7a7a24baed99
中文名,,孔菌属,50794043-68d6-4a48-9641-4ac6f92dd2a2
中文名,,硫色绚孔菌属,50794043-68d6-4a48-9641-4ac6f92dd2a2
拉丁名,Fr.,Hyphoderma,6a2cc3f1-0aaa-4664-8cea-d96e1d14fb65
拉丁名,Underw. 1897,Polyporus irregularis,7af96eca-7688-41e8-8b03-0b5ee2b18699
拉丁名,Syd. 1931,Hamaspora benguetensis,d65e023a-0240-4c7c-9863-e619e204ca97
拉丁名,Kawagoe 1916,Phragmidium rubi-sieboldii,d65e023a-0240-4c7c-9863-e619e204ca97
拉丁名,Cummins 1940,Uredo falcifera,d65e023a-0240-4c7c-9863-e619e204ca97
拉丁名,Ehrenb.,Erysibe biocellata,c455530a-321f-421e-a3c2-d0723696d589
拉丁名,Ehrenb.,Erysiphe biocellata,c455530a-321f-421e-a3c2-d0723696d589
拉丁名,Erysiphe biocellata Ehrenb. var biocellata,Erysiphe biocellata var biocellata,c455530a-321f-421e-a3c2-d0723696d589
拉丁名,(Ehrenb.) Fr.,Erysiphe communis f. biocellaris,c455530a-321f-421e-a3c2-d0723696d589
拉丁名,Grev. 1824,Erysiphe artemisiae,d2962c94-571d-433d-ac24-689304b83ea4
拉丁名,"Schwein., 1832",Erysiphe ambrosiae,3760d7bc-d7de-4f9d-b3e5-c3e78994a335
拉丁名,,Comoviruses,10d754f9-b760-44f2-8fb1-a329c373822d
拉丁名,,Grapevine line pattern ilarvirus,bdfceeb9-782e-44e2-9bca-5e8bdcb13227
中文名,,大孢子属,dd231813-886d-4e8e-8ed6-b3201def684d
拉丁名,"(G. Sm.) M. Kolarík, Kubátová & Pa?outová 2004",Geosmithia pallida,35dbd11f-67bf-4274-9281-2de9fbcc6193
拉丁名,G. Sm. 1933,Penicillium pallidum,35dbd11f-67bf-4274-9281-2de9fbcc6193
拉丁名,Thom 1930,Penicillium putterillii,35dbd11f-67bf-4274-9281-2de9fbcc6193
拉丁名,,Ourmaiviruses,b8094267-9b36-46e0-9061-166140d42b16
拉丁名,,Idaeoviruses,ecee0590-a7e8-4e65-8207-f5d490a93f1e
拉丁名,Johansson,Fusarium oxysporum f. sp. nicotianae,6bd1c0ba-b6d6-434a-b362-4d175b2346e6
拉丁名,(J. Schrot.) F.J. Chen 1991,Fusarium subglutinans var. succisae,4e5eb843-cf61-4ff8-b3fe-82f90d19e9e2
拉丁名,,Spermophthoraceae,2a080c40-4beb-41dd-bfdf-0da04c3cbfe6
拉丁名,(Cohn) Sacc.,Entomophthora megasperma,9da11d3c-177b-45af-941a-8f6a049d8d91
拉丁名,,Entomophthora megaspermum,9da11d3c-177b-45af-941a-8f6a049d8d91
拉丁名,,Entomophthora egressa,4d034d4d-76ad-47a6-a561-d452e4b950cb
中文名,,粉褶蕈属,49dc69a7-585e-4701-9b5e-9736a8290494
拉丁名,"Kwon-Chung, 1972",Emmonsiella,dd818278-7b07-4bcd-aa46-ddfbfc5d597d
英文名,,brown stringy rot fungus,8db2bd7f-477a-4e77-95af-2ffac7240cca
拉丁名,Ellis & Everh. 1895,Fomes tinctorius,8db2bd7f-477a-4e77-95af-2ffac7240cca
英文名,,rust-red stringy rot fungus,8db2bd7f-477a-4e77-95af-2ffac7240cca
中文名,,春孔菌属,eb5ae095-852c-419d-9e47-8951f7dcf468
拉丁名,(Westend.) Nannf.,Gloeosporidiella salicis,724e47f2-a563-42f6-a31f-c9793f63b347
拉丁名,Westend.,Gloeosporium salicis,724e47f2-a563-42f6-a31f-c9793f63b347
拉丁名,(Westend.) v. Arx,Monostichella salicis,724e47f2-a563-42f6-a31f-c9793f63b347
拉丁名,(Tul. & C.Tul.) Potebnja,Pseudopeziza salicis,724e47f2-a563-42f6-a31f-c9793f63b347
拉丁名,Tul. & C.Tul.,Trochila salicis,724e47f2-a563-42f6-a31f-c9793f63b347
拉丁名,Turconi 1905,Phyllosticta philodendri,e77a1832-f652-417b-85da-c9e2ed994893
拉丁名,Bres.,Polyporus cinerascens,82bd0a86-3299-4471-83e0-08b4029d7347
拉丁名,(Bres.)Sacc. & Syd,Poria cinerascens,82bd0a86-3299-4471-83e0-08b4029d7347
拉丁名,(Rostk.) Cooke,Poria subfuscoflavida,82bd0a86-3299-4471-83e0-08b4029d7347
拉丁名,,Elderberry carla virus,83a62f65-d87a-4584-a665-6ee2b23f67c5
中文名,,壳色单隔孢属,0074f52c-5b76-432c-8a8e-a40066d7a663
拉丁名,Theiss. & Syd.,Asteromyxa,b517d4dc-4f44-4143-bd41-03bf75f76270
拉丁名,(Pass.) Labr. [anamorph],Ascochyta rabiei,5a087f52-c9b7-4603-94f2-53d58bc6d746
英文名,,blight: chickpea,5a087f52-c9b7-4603-94f2-53d58bc6d746
英文名,,gram blight,5a087f52-c9b7-4603-94f2-53d58bc6d746
拉丁名,Kovatsch. [teleomorph],Mycosphaerella rabiei,5a087f52-c9b7-4603-94f2-53d58bc6d746
拉丁名,Prillinger & Delacr. (1893) [anamorph],Phyllosticta cicerina,5a087f52-c9b7-4603-94f2-53d58bc6d746
拉丁名,(Pass.) Trotter [anamorph],Phyllosticta rabiei,5a087f52-c9b7-4603-94f2-53d58bc6d746
拉丁名,Pass. [anamorph],Zythia rabiei,5a087f52-c9b7-4603-94f2-53d58bc6d746
英文名,,Keithia blight,53813959-744f-426e-9ed9-7248683fe0d2
英文名,,Keithia leaf blight,53813959-744f-426e-9ed9-7248683fe0d2
拉丁名,E.J. Durand 1913 [teleomorph],Keithia thujina,53813959-744f-426e-9ed9-7248683fe0d2
英文名,,needle blight: western red cedar,53813959-744f-426e-9ed9-7248683fe0d2
拉丁名,Ellis & Everth.,Corticium thelephoroides,085ec437-9da3-4bdf-a104-9c7a4d5e44b4
拉丁名,(Schwein.) D.P.Rogers & H.Jacks.,Vararia pallescens,085ec437-9da3-4bdf-a104-9c7a4d5e44b4
拉丁名,,DCV,69083b37-1d61-49d5-9a78-da174236dfe2
