other_name_type,named_year,other_name,species_guid
拉丁名,"Rondani, 1870",Tripeta syllibi,5dc440ce-6af7-49d3-84bb-14b771f27d93
拉丁名,,Atoposomoidea vittatus,198134e8-783a-4a19-859c-087d4c82dccc
拉丁名,,Cirrospilus pulcherrimus,198134e8-783a-4a19-859c-087d4c82dccc
拉丁名,,Brachycoryphus nursei,2e279945-c605-4656-be50-18844f473ca2
拉丁名,,Melcha nursei,2e279945-c605-4656-be50-18844f473ca2
拉丁名,,Aphidius unilachni,7c527423-c425-4b49-a4f2-debc2de25ff5
拉丁名,"(Walsingham, 1897)",Decadarchis minuscula,d7cd5af2-6ce2-4066-a482-efbbdf8c660b
拉丁名,"Meyrick, 1911",Decadarchis trichodora,d7cd5af2-6ce2-4066-a482-efbbdf8c660b
拉丁名,"(Meyrick, 1911)",Erechthias trichodora,d7cd5af2-6ce2-4066-a482-efbbdf8c660b
拉丁名,"Walsingham, 1897",Ereunetis minuscula,d7cd5af2-6ce2-4066-a482-efbbdf8c660b
拉丁名,"Viette, 1955",Hieroxestis masoalella,d7cd5af2-6ce2-4066-a482-efbbdf8c660b
拉丁名,"(Viette, 1955)",Opogona masoalella,d7cd5af2-6ce2-4066-a482-efbbdf8c660b
拉丁名,Hulst,Botys rogatalis,fd26bd59-17de-41e3-a16f-f0056cd35eef
拉丁名,Hutton,Melanostoma apertum,2d818a3e-c1bb-4025-a757-ee3483ef8594
拉丁名,Macquart,Plesia fasciata,2d818a3e-c1bb-4025-a757-ee3483ef8594
拉丁名,,Myrmothrix rufipes,c2436288-7705-4e8c-a5b4-ee4fc100e9ca
拉丁名,Helaerts,Acanthopsyche junodi,7e41d601-c4c3-4dc9-ba44-ef85b15e6078
拉丁名,Helaerts,Chalioides junodi,7e41d601-c4c3-4dc9-ba44-ef85b15e6078
拉丁名,Heylaerts,Chaliopsis junodi,7e41d601-c4c3-4dc9-ba44-ef85b15e6078
拉丁名,Heylaerts,Eumeta junodi,7e41d601-c4c3-4dc9-ba44-ef85b15e6078
拉丁名,,Pristomerus appalachianus,c1fc9420-2199-4c74-963f-01d1ac0a8a37
拉丁名,,Tachina fallax,55a07736-5fb5-40e5-bf9b-e4558743cc4a
拉丁名,,Neochrysocharis coffeae,193a7a53-8596-4952-ba19-eb9cb029e87c
拉丁名,,Microgaster facetosa,a7f28ecd-b078-49fa-89b1-f63cd21f0cc0
拉丁名,Weed,Protomicroplitis facetosa,a7f28ecd-b078-49fa-89b1-f63cd21f0cc0
拉丁名,,Aetorhinus angulatus,60dec453-ea7d-45b7-a5e3-fc637dd310d5
拉丁名,Rehder,Eucalyptus sideroxylon var. rosea,48e81df7-500b-4e6b-9131-06f889fd8d26
拉丁名,"(Rondani, 1877)",Lysiphlebus aphidiperda,0acde073-9411-48a4-834a-0144140f0287
拉丁名,"(Pierantoni, 1907)",Lysiphlebus aurantii,0acde073-9411-48a4-834a-0144140f0287
拉丁名,"(Marshall, 1896)",Lysiphlebus cardui,0acde073-9411-48a4-834a-0144140f0287
拉丁名,"(Quilis, 1930)",Lysiphlebus gomezi,0acde073-9411-48a4-834a-0144140f0287
拉丁名,"Quilis, 1931",Lysiphlebus inermis,0acde073-9411-48a4-834a-0144140f0287
拉丁名,"Quilis, 1931",Lysiphlebus innovatus,0acde073-9411-48a4-834a-0144140f0287
拉丁名,"Mackauer, 1967",Lysiphlebus ivanovi,0acde073-9411-48a4-834a-0144140f0287
拉丁名,"(Quilis, 1930)",Lysiphlebus janinii,0acde073-9411-48a4-834a-0144140f0287
拉丁名,"(Thomson, 1895)",Lysiphlebus monilicornis,0acde073-9411-48a4-834a-0144140f0287
拉丁名,"Quilis, 1931",Lysiphlebus moroderi,0acde073-9411-48a4-834a-0144140f0287
拉丁名,"(Ivanov, 1927)",Lysiphlebus polygoni,0acde073-9411-48a4-834a-0144140f0287
拉丁名,,Aphiochaeta rufipes,1f151942-f077-4748-a596-fe8168a3273a
拉丁名,,Obtusiclava mirificus,ded6bdea-ba50-44c5-9049-f52a9586f42b
拉丁名,Subba Rao,Obtusiclava oryzae,ded6bdea-ba50-44c5-9049-f52a9586f42b
拉丁名,Ferriere,Propicroscytus oryzae,ded6bdea-ba50-44c5-9049-f52a9586f42b
拉丁名,Panz.,Hypophloeus pini,ab731d67-972b-464e-8663-c76ccf75fea3
拉丁名,Walker,Crocidophora evenoralis,bf9681c8-eaed-4291-a1a9-c73fe2357d62
拉丁名,,groundnut mild mottle virus,52416138-18b4-45c4-8c10-ce9e9045d61d
拉丁名,,groundnut mosaic virus,52416138-18b4-45c4-8c10-ce9e9045d61d
拉丁名,,groundnut stripe virus,52416138-18b4-45c4-8c10-ce9e9045d61d
拉丁名,,peanut chlorotic ring mottle virus,52416138-18b4-45c4-8c10-ce9e9045d61d
拉丁名,,peanut chlorotic ring virus,52416138-18b4-45c4-8c10-ce9e9045d61d
拉丁名,,peanut mild mottle virus,52416138-18b4-45c4-8c10-ce9e9045d61d
拉丁名,,peanut mosaic virus,52416138-18b4-45c4-8c10-ce9e9045d61d
拉丁名,,peanut stripe potyvirus,52416138-18b4-45c4-8c10-ce9e9045d61d
拉丁名,,sesame yellow mosaic virus,52416138-18b4-45c4-8c10-ce9e9045d61d
拉丁名,,sesame yellow mottle virus,52416138-18b4-45c4-8c10-ce9e9045d61d
拉丁名,,Trichaporus formosus,8c8f0965-7c26-4e9a-9cd1-c391eebf5130
拉丁名,,Pachyneuron altiscuta,955d6458-f106-4a46-8fae-c8cc5e29f0f0
拉丁名,VICINUS,Camponotus maculatus,4a054258-604c-4cbf-93b1-da6d4bf76ecb
拉丁名,"Robineau-Desvoidy, 1863",Clytia aurea,858b8d52-4925-453b-b187-c0539dcec0ad
拉丁名,"Robineau-Desvoidy, 1830",Clytia cylindrica,858b8d52-4925-453b-b187-c0539dcec0ad
拉丁名,"Robineau-Desvoidy, 1830",Clytia gentilis,858b8d52-4925-453b-b187-c0539dcec0ad
拉丁名,"Rondani, 1862",Clytiomya seiuncta,858b8d52-4925-453b-b187-c0539dcec0ad
