other_name_type,named_year,other_name,species_guid
拉丁名,"Melichar, 1902",Cromna frontalis,b17a516c-234f-4e57-bda7-2331b13faa46
拉丁名,"Walker, 1851",Poeciloptera acuminata,b17a516c-234f-4e57-bda7-2331b13faa46
拉丁名,"(Montrouzier, X., 1860)",Orthorhinoides cylindricus,8a47dc0e-0e14-45b9-92f1-eb365453485f
拉丁名,"Montrouzier, X., 1860",Orthorrhinus cylindricus,8a47dc0e-0e14-45b9-92f1-eb365453485f
拉丁名,"Maskell, 1884",Caelostoma zealandicum,b74235de-3c17-490f-8425-3de7cf5b4560
拉丁名,"Maskell, 1880",Coelostoma zealandica,b74235de-3c17-490f-8425-3de7cf5b4560
拉丁名,"Cockerell, 1900",Coelostomidia zealandica,b74235de-3c17-490f-8425-3de7cf5b4560
拉丁名,"(Rosen, 1922) Brenner et al., 1988",Enterobacter dissolvens,6811c3d4-3d28-4084-9677-704df41ed4c0
拉丁名,"(Rosen, 1922) Burkholder, 1948",Erwinia dissolvens,6811c3d4-3d28-4084-9677-704df41ed4c0
拉丁名,"(Wick. & Duprat ex Slooff) Y. Yamada & I. Banno, 1987",Hasegawaea japonica var. versatilis,d4027c6a-231d-4cfa-94e1-952146aeb7fb
拉丁名,"(Yukawa & Maki) Kudryavtsev, 1960",Octosporomyces japonicus,d4027c6a-231d-4cfa-94e1-952146aeb7fb
拉丁名,"Yukawa & Maki, 1931",Schizosaccharomyces japonicus,d4027c6a-231d-4cfa-94e1-952146aeb7fb
拉丁名,"Wick. & Duprat ex Slooff, 1970",Schizosaccharomyces japonicus var. versatilis,d4027c6a-231d-4cfa-94e1-952146aeb7fb
拉丁名,(F.C. Harrison) Diddens & Lodder,Candida lipolytica,622352a0-7186-4c0f-a40b-f89858c03ffc
拉丁名,Blagod. & Kock.-Krat.,Candida lipolytica var. thermotolerans,622352a0-7186-4c0f-a40b-f89858c03ffc
拉丁名,Kreger-van Rij & Verona,Candida oleae,622352a0-7186-4c0f-a40b-f89858c03ffc
拉丁名,Montrocher,Candida oleophila,622352a0-7186-4c0f-a40b-f89858c03ffc
拉丁名,K. Yamada & Y. Otani,Candida paralipolytica,622352a0-7186-4c0f-a40b-f89858c03ffc
拉丁名,"I. Takeda, Iguchi, Tsuzuki & T. Nakano",Candida petrophilum,622352a0-7186-4c0f-a40b-f89858c03ffc
拉丁名,Blagod. & Kock.-Krat.,Candida pseudolipolytica,622352a0-7186-4c0f-a40b-f89858c03ffc
拉丁名,"Wick., Kurtzman & Herman",Endomycopsis lipolytica,622352a0-7186-4c0f-a40b-f89858c03ffc
拉丁名,F.C. Harrison,Mycotorula lipolytica,622352a0-7186-4c0f-a40b-f89858c03ffc
拉丁名,"(Wick., Kurtzman & Herman) Yarrow",Saccharomycopsis lipolytica,622352a0-7186-4c0f-a40b-f89858c03ffc
拉丁名,Blagod.,Saccharomycopsis pseudolipolytica,622352a0-7186-4c0f-a40b-f89858c03ffc
拉丁名,"Pignal, 1967",Pichia stipitis,ee95d1bb-fd3f-4e54-9896-0450cfe6ebd7
拉丁名,"(Pignal) Billon-Grand, 1989",Yamadazyma stipite,ee95d1bb-fd3f-4e54-9896-0450cfe6ebd7
拉丁名,"Wehm., 1942",Cryptospora aurantiaca,af8c433b-2e08-4926-8128-bd90fd7752e0
拉丁名,"(Wehm.) J. Reid & C. Booth, 1987",Winterella aurantiaca subsp. aurantiaca,af8c433b-2e08-4926-8128-bd90fd7752e0
拉丁名,Kuhn,Aecidium betae,10a2ca6c-732e-45d7-b965-cab12c5e1f26
拉丁名,Link,Caeoma betae,10a2ca6c-732e-45d7-b965-cab12c5e1f26
拉丁名,Kuntze,Caeomorus betae,10a2ca6c-732e-45d7-b965-cab12c5e1f26
拉丁名,Arth.,Nigredo betae,10a2ca6c-732e-45d7-b965-cab12c5e1f26
拉丁名,Lev.,Trichobasis betae,10a2ca6c-732e-45d7-b965-cab12c5e1f26
拉丁名,Pers.,Uredo betae,10a2ca6c-732e-45d7-b965-cab12c5e1f26
拉丁名,Bellk. apud West.,Uredo betaecola,10a2ca6c-732e-45d7-b965-cab12c5e1f26
拉丁名,Bellynck,Uredo beticola,10a2ca6c-732e-45d7-b965-cab12c5e1f26
拉丁名,Uredo cincta (beita) betae Pers.,Uredo cincta ?betae,10a2ca6c-732e-45d7-b965-cab12c5e1f26
拉丁名,"(Pers.) J. Kickx f., 1867",Uromyces betae,10a2ca6c-732e-45d7-b965-cab12c5e1f26
拉丁名,(Arthur) Arthur & Fromme,Dicaeoma ignavum,b9d45c6c-95a1-4140-a1ef-f676726bad45
拉丁名,(Arthur) Buritica,Physopella ignava,b9d45c6c-95a1-4140-a1ef-f676726bad45
拉丁名,"Arthur, 1919",Uredo ignava,b9d45c6c-95a1-4140-a1ef-f676726bad45
拉丁名,G.W. Fisch. & Holton,Sorosporium brefeldianum,52f1685c-945b-4382-b922-579170bbca3b
拉丁名,(Bref.) Zundel,Sorosporium cenchri,52f1685c-945b-4382-b922-579170bbca3b
拉丁名,P. Henn.,Sorosporium cenchri,52f1685c-945b-4382-b922-579170bbca3b
拉丁名,(Bref.) Zundel,Sporisorium cenchri,52f1685c-945b-4382-b922-579170bbca3b
拉丁名,"(Lagerh.) Vanky, 1985",Sporisorium cenchri,52f1685c-945b-4382-b922-579170bbca3b
拉丁名,Bref.,Tolyposporium cenchri,52f1685c-945b-4382-b922-579170bbca3b
拉丁名,Lagerh.,Ustilago cenchri,52f1685c-945b-4382-b922-579170bbca3b
拉丁名,Sacc. & Roum.,Helminthosporium leptosporum,8947ad12-fe29-40dc-aaa9-7bafa755a37d
拉丁名,Sacc. & Roum. 1880,Helminthosporium leptosporum,8947ad12-fe29-40dc-aaa9-7bafa755a37d
拉丁名,(Sacc. & Roum.) Shoemaker & Hambl.,Imicles leptospora,8947ad12-fe29-40dc-aaa9-7bafa755a37d
拉丁名,(Sacc. & Roum.) Shoemaker & Hambl. 2001,Imicles leptospora,8947ad12-fe29-40dc-aaa9-7bafa755a37d
拉丁名,"(Sacc. & Roum.) S. Hughes, 1958",Sporidesmium leptosporum,8947ad12-fe29-40dc-aaa9-7bafa755a37d
拉丁名,"Putzeys, 1866",Clivina rugithorax,07a280ca-2a14-4969-b86d-e8354e59fc85
拉丁名,"Walker, F., 1872",Gastrodes terminalis,5d7b6adc-5933-4bb7-8224-ec45d296e119
拉丁名,auct.,Coleophora alcyonipennella,99e598ae-0714-42fa-ac0e-f80e356ca789
拉丁名,,Coleophora deauratella,99e598ae-0714-42fa-ac0e-f80e356ca789
拉丁名,Linnaeus,Phalaena frischella,99e598ae-0714-42fa-ac0e-f80e356ca789
拉丁名,Linnaeus,Tinea frischella,99e598ae-0714-42fa-ac0e-f80e356ca789
拉丁名,"Dufrane, 1960",Eupista obscura,82fa4d9d-18a2-4d41-9241-bd9267e8068d
拉丁名,Pass. 1879,Septoria socia,5727e72e-c743-4a4b-83de-7f91e97e3ccd
拉丁名,Thomp.,Mycosphaerella populicola,376131c8-63b7-45b3-acbc-139796ecf385
拉丁名,"Peck, 1887",Septoria populicola,376131c8-63b7-45b3-acbc-139796ecf385
拉丁名,Pass.,Septoria murina,380953cc-405f-4c2e-90f7-5a7c143ff754
拉丁名,Pass. 1879,Septoria murina,380953cc-405f-4c2e-90f7-5a7c143ff754
拉丁名,Passerini,Septoria murinum,380953cc-405f-4c2e-90f7-5a7c143ff754
拉丁名,Sacc. 1884,Septoria passerinii,380953cc-405f-4c2e-90f7-5a7c143ff754
拉丁名,Berk. 1845,Depazea nodorum,9e4f3b48-fc73-4eec-a092-b7e3af4cf509
拉丁名,(Berk.) Petr. 1947,Hendersonia nodorum,9e4f3b48-fc73-4eec-a092-b7e3af4cf509
拉丁名,E. Müll. 1952,Leptosphaeria nodorum,9e4f3b48-fc73-4eec-a092-b7e3af4cf509
拉丁名,Lopr. 1893,Phoma hennebergii,9e4f3b48-fc73-4eec-a092-b7e3af4cf509
拉丁名,Pass. 1879,Septoria glumarum,9e4f3b48-fc73-4eec-a092-b7e3af4cf509
拉丁名,(Berk.) Berk. 1850,Septoria nodorum,9e4f3b48-fc73-4eec-a092-b7e3af4cf509
拉丁名,(Voglino) Priest,Phloeospora azaleae,b0d00264-a015-4650-af4c-8916ee3fc2d4
拉丁名,"Voglino, 1899",Septoria azaleae,b0d00264-a015-4650-af4c-8916ee3fc2d4
英文名,,black speckled spot of celery,01261c2f-1eea-4dbc-8e33-1f8def6db32c
英文名,,fire blight of celery,01261c2f-1eea-4dbc-8e33-1f8def6db32c
英文名,,late blight of celeriac,01261c2f-1eea-4dbc-8e33-1f8def6db32c
英文名,,late blight of celery,01261c2f-1eea-4dbc-8e33-1f8def6db32c
英文名,,leaf spot of celeriac,01261c2f-1eea-4dbc-8e33-1f8def6db32c
英文名,,leaf spot of celery,01261c2f-1eea-4dbc-8e33-1f8def6db32c
英文名,,melanose,01261c2f-1eea-4dbc-8e33-1f8def6db32c
英文名,,rust,01261c2f-1eea-4dbc-8e33-1f8def6db32c
拉丁名,(Briosi & Cavara) Rostrup (sensu Kleb. 1910),Septoria apii,01261c2f-1eea-4dbc-8e33-1f8def6db32c
拉丁名,Chester,Septoria apii,01261c2f-1eea-4dbc-8e33-1f8def6db32c
拉丁名,Rostrup 1893,Septoria apii,01261c2f-1eea-4dbc-8e33-1f8def6db32c
拉丁名,Laib.,Septoria apii f. punctiformis,01261c2f-1eea-4dbc-8e33-1f8def6db32c
拉丁名,"Dorogin, 1915",Septoria apii-graveolentis,01261c2f-1eea-4dbc-8e33-1f8def6db32c
拉丁名,Roum. 1894,Septoria petroselini f. apii,01261c2f-1eea-4dbc-8e33-1f8def6db32c
拉丁名,Sacc.,Septoria petroselini f. emaculata,01261c2f-1eea-4dbc-8e33-1f8def6db32c
拉丁名,"Briosi & Cavara, 1891",Septoria petroselini var. apii,01261c2f-1eea-4dbc-8e33-1f8def6db32c
拉丁名,Rick,Jola orthosacca var. longispora,9a2bf5af-7d65-4100-93dc-45fcda1ec169
拉丁名,"Sawada, 1933",Septobasidium citricola,9a2bf5af-7d65-4100-93dc-45fcda1ec169
拉丁名,Sawada,Septobasidium citricolum,9a2bf5af-7d65-4100-93dc-45fcda1ec169
拉丁名,Henn.,Coryneum rosarum,fd48be8b-765c-4e0e-a437-303d87747379
拉丁名,"Henn., 1904",Coryneum rosarum,fd48be8b-765c-4e0e-a437-303d87747379
拉丁名,"(Henn.) B. Sutton, 1975",Seimatosporium rosarum,fd48be8b-765c-4e0e-a437-303d87747379
拉丁名,"H.J. Swart & D.A. Griffiths, 1974",Seimatosporium fusisporum,3dae4ace-ede0-4649-b12a-b8cb92188e53
拉丁名,(Fr.) Moffatt 1909,Corticium galactinum,f76ded93-be42-4170-8d03-3f6140c8acc5
拉丁名,(Bres.) Bourdot & Galzin 1928,Corticium odoratum var. alni,f76ded93-be42-4170-8d03-3f6140c8acc5
拉丁名,Boidin & Lanq. 1987,Scytinostroma eurasiaticogalactinum,f76ded93-be42-4170-8d03-3f6140c8acc5
拉丁名,(Fr.) Donk. 1956,Scytinostroma galactinum,f76ded93-be42-4170-8d03-3f6140c8acc5
拉丁名,Bres. 1920,Stereum odoratum var. alni,f76ded93-be42-4170-8d03-3f6140c8acc5
拉丁名,(Moug. ex Fr.) Fr. 1838,Stereum suaveolens,f76ded93-be42-4170-8d03-3f6140c8acc5
拉丁名,Fr. 1851,Thelephora galactina,f76ded93-be42-4170-8d03-3f6140c8acc5
拉丁名,Moug. ex Fr. 1828,Thelephora suaveolens,f76ded93-be42-4170-8d03-3f6140c8acc5
拉丁名,(Moug. ex Fr.) P. Karst. 1882,Xerocarpus suaveolens,f76ded93-be42-4170-8d03-3f6140c8acc5
拉丁名,"(Schumach.) Arnould, 1893",Ciliaria hirta,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"Grélet, 1926",Ciliaria hirta var. aurantiaca,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"(Schumach.) Arnould, 1893",Ciliaria hirta var. hirta,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"Velen., 1934",Lachnea cejpii,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"(Schumach.) Sacc., 1889",Lachnea hirta,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"Velen., 1934",Lachnea hirta var. alnea,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"(Schumach.) Sacc., 1889",Lachnea hirta var. hirta,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"Velen., 1934",Lachnea hirta var. populnea,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"Schumach., 1803",Peziza hirta,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"(Velen.) Svrcek, 1971",Scutellinia cejpii,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"(Schumach.) Cooke, 1876",Scutellinia hirta,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"Le Gal, 1962",Scutellinia stenosperma,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"(Schumach.) Boud., 1907",Sepultaria hirta,bc3a8ea4-4ac1-4852-9abd-3b520fba51af
拉丁名,"(Sacc.) Z. Xu, T.C. Harr., M.L. Gleason & Batzer 2010",Ceratorhiza hydrophila,c5e226d7-6129-43ae-8274-15a7a3abe1b9
拉丁名,Sacc. & P. Syd. 1899,Sclerotium hydrophilum,c5e226d7-6129-43ae-8274-15a7a3abe1b9
拉丁名,Nakata,Sclerotium sphaeroides,c5e226d7-6129-43ae-8274-15a7a3abe1b9
拉丁名,"N. Nakata ex Hara, 1930",Sclerotium fumigatum,52b5b909-4440-4193-8cff-2bfb22b71ca2
英文名,,Allium white rot,cdf124de-c659-4e98-be68-06450ca8e5bb
英文名,,bulb rot of onion,cdf124de-c659-4e98-be68-06450ca8e5bb
英文名,,onion white root rot,cdf124de-c659-4e98-be68-06450ca8e5bb
英文名,,onion white rot,cdf124de-c659-4e98-be68-06450ca8e5bb
拉丁名,Berk. 1841,Sclerotium cepivorum,cdf124de-c659-4e98-be68-06450ca8e5bb
拉丁名,(Berk.) Whetzel,Stromatinia cepivorum,cdf124de-c659-4e98-be68-06450ca8e5bb
拉丁名,(Berk.) Whetzel [teleomorph],Stromatinia cepivorum,cdf124de-c659-4e98-be68-06450ca8e5bb
拉丁名,"J.C. Walker, 1925",Botrytis squamosa,53b046d9-dddc-4873-8e2d-f8a6aaa9b03a
英文名,,neck rot of onion,53b046d9-dddc-4873-8e2d-f8a6aaa9b03a
英文名,,onion leaf blight,53b046d9-dddc-4873-8e2d-f8a6aaa9b03a
英文名,,onion neck rot,53b046d9-dddc-4873-8e2d-f8a6aaa9b03a
拉丁名,"(Vienn.-Bourg.) Dennis, 1956",Sclerotinia squamosa,53b046d9-dddc-4873-8e2d-f8a6aaa9b03a
英文名,,small sclerotial neck rot,53b046d9-dddc-4873-8e2d-f8a6aaa9b03a
拉丁名,Klebahn,Botrytis narcissicola,e419fcc4-1f4b-4235-88bf-4f20b3218bea
拉丁名,P.H. Greg. 1941,Sclerotinia narcissicola,e419fcc4-1f4b-4235-88bf-4f20b3218bea
英文名,,smoulder: Narcissus spp.,e419fcc4-1f4b-4235-88bf-4f20b3218bea
拉丁名,"Ramsey, 1924",Sclerotinia intermedia,2fee17df-a1e6-4bfd-8188-f4cc6e1c56df
拉丁名,,Sclerotinia sclerotiorum f.sp. minor,2fee17df-a1e6-4bfd-8188-f4cc6e1c56df
拉丁名,(LIB.) KORF et DUMONT,Whetzelinia sclerotiorum,2fee17df-a1e6-4bfd-8188-f4cc6e1c56df
拉丁名,(anamorph),Botrytis cinerea,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,Pers.: Fr [anamorph],Botrytis cinerea,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,Botrytis cinerea Pers. 1794,Botrytis cinerea (无性世代),5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,N.F. Buchw. [anamorph],Botrytis fuckeliana,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,N.F. Buchw. 1949,Botrytis fuckeliana,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,Fresen. 1850,Botrytis furcata,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,(Bonord.) Sacc. 1881,Botrytis gemella,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,(Schwein.) Fr. 1832,Botrytis grisea,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,Fresen. 1850,Botrytis interrupta,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,Fresen. 1850,Botrytis plebeja,5aaebb9f-66ba-4b62-8070-3e772aa8c514
英文名,,Botrytis rot,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,(Link) Fr. 1832,Botrytis vulgaris,5aaebb9f-66ba-4b62-8070-3e772aa8c514
英文名,,brownish-grey mildew,5aaebb9f-66ba-4b62-8070-3e772aa8c514
英文名,,bunch rot,5aaebb9f-66ba-4b62-8070-3e772aa8c514
英文名,,grey mould,5aaebb9f-66ba-4b62-8070-3e772aa8c514
英文名,,grey mould-rot of crucifers,5aaebb9f-66ba-4b62-8070-3e772aa8c514
英文名,,grey rot,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,Link [anamorph],Haplaria grisea,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,(Link) Pers. 1822,Monilia vulgaris,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,de Bary,Peziza fuckeliana,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,de Bary [teleomorph],Peziza fuckeliana,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,Bonord. [anamorph],Phymatotrichum gemellum,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,Link [anamorph],Polyactis vulgaris,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,"(de Bary) Fuckel, 1870 [teleomorph]",Sclerotinia fuckeliana,5aaebb9f-66ba-4b62-8070-3e772aa8c514
英文名,,slipskin,5aaebb9f-66ba-4b62-8070-3e772aa8c514
拉丁名,"Whetzel & Drayton, 1932",Botrytis convoluta,e30c2b64-0fa8-43b1-bb3b-8a3976b6f4ae
拉丁名,"Drayton, 1937",Sclerotinia convoluta,e30c2b64-0fa8-43b1-bb3b-8a3976b6f4ae
拉丁名,(Bres.) Bondartsev 1953,Aporpium confusum,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,(Berk. & M.A. Curtis ex Cooke) Sheng H. Wu 2000,Hyphodontia flavipora,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,(Lloyd) Sheng H. Wu 2000,Hyphodontia nongravis,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,(Lloyd) Sheng H. Wu 2000,Hyphodontia subiculoides,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,(Berk. & M.A. Curtis ex Cooke) Zmitr. & Malysheva 2008,Kneiffiella flavipora,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,Van der Byl 1925,Polyporus acaciae,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,Murrill 1920,Polyporus lignicola,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,Lloyd 1919,Polyporus nongravis,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,Van der Byl 1922,Polyporus trichiliae,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,Lloyd 1924,Polystictus subiculoides,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,Bres. 1897,Poria confusa,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,Berk. & M.A. Curtis ex Cooke 1886,Poria flavipora,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,Berk. ex Cooke 1886,Poria hypolateritia,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,Murrill 1921,Poria jalapensis,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,Murrill 1920,Poria lignicola,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,(Berk. & M.A. Curtis ex Cooke) Ryvarden.,Schizopora flavipora,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,(Berk. ex Cooke) Parmasto 1968,Schizopora hypolateritia,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,(Lloyd) Ryvarden 1972,Schizopora subiculoides,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,(Van der Byl) Ryvarden 1980,Schizopora trichiliae,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,(Berk. ex Cooke) Ryvarden 1980,Tyromyces hypolateritius,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,Komarova 1959,Xylodon versiporus var. microporus,190af94a-2e14-492e-9923-c5687bb35291
拉丁名,Sawada [anamorph],Acrocylindrium oryzae,493fcb67-b479-4432-8162-f7d25dc81fda
拉丁名,W. Gams & D. Hawksw. [anamorph],Sarocladium attenuatum,493fcb67-b479-4432-8162-f7d25dc81fda
英文名,,sheath rot,493fcb67-b479-4432-8162-f7d25dc81fda
拉丁名,(Tul. & C. Tul.) Tul. & C. Tul.,Rhizopogon rubescens,824c0a1a-33a3-4374-85d3-dc1ac852fec8
拉丁名,(Voorhees) T.F. Anderson & Stalpers,Chrysorhiza zeae,80ea48c6-f732-47e5-adcf-5a0d561817c6
拉丁名,(Ryker & Gooch) R.T. Moore,Moniliopsis oryzae,80ea48c6-f732-47e5-adcf-5a0d561817c6
拉丁名,(Voorhees) R.T. Moore,Moniliopsis zeae,80ea48c6-f732-47e5-adcf-5a0d561817c6
拉丁名,"Ryker & Gooch, 1938",Rhizoctonia oryzae,80ea48c6-f732-47e5-adcf-5a0d561817c6
拉丁名,"Voorhees, 1934",Rhizoctonia zeae,80ea48c6-f732-47e5-adcf-5a0d561817c6
英文名,,sheath spot: rice,80ea48c6-f732-47e5-adcf-5a0d561817c6
拉丁名,(Matz) G.F. Weber,Corticium microsclerotia,1f012cde-d836-4edc-97b4-31334ddfa39e
拉丁名,(Matz) G.F. Weber,Corticium microsclerotium,1f012cde-d836-4edc-97b4-31334ddfa39e
拉丁名,Matz,Rhizoctonia microsclerotia,1f012cde-d836-4edc-97b4-31334ddfa39e
拉丁名,"Gough & E.S. Elliott, 1956",Rhizoctonia leguminicola,586f024b-46bd-4a89-aaf2-110a8b46be62
拉丁名,"E.P. Hoeven, 1977",Rhizoctonia cerealis,83b8990f-9382-4dca-8c26-5329c464bf3a
英文名,,sharp eyespot of cereals,83b8990f-9382-4dca-8c26-5329c464bf3a
英文名,,conifers rhizina root rot,707e03bc-b426-46bb-9662-4de02636f458
