other_name_type,named_year,other_name,species_guid
拉丁名,(L.),Aleurodes proletella,e2a2bcb4-17f1-424c-ab73-911dad769662
拉丁名,Walker,Aleyrodes brassicae,e2a2bcb4-17f1-424c-ab73-911dad769662
英文名,,hairstreaks,3bbb3857-4e46-4d7c-a529-8c9717d8fdcd
拉丁名,(LE GUILLOU),Gryllulus oceanicus,88957127-eea8-4cd2-97c4-909e940d7c00
拉丁名,,Gryllus oceanicus,88957127-eea8-4cd2-97c4-909e940d7c00
拉丁名,Tak.,Asterolecanium bambusae v. tuberculata,91da1a3e-446d-4987-b153-9da042d438dd
拉丁名,Kuw.,Asterolecanium bambusicola,91da1a3e-446d-4987-b153-9da042d438dd
拉丁名,Tak.,Asterolecanium tuberculatum,91da1a3e-446d-4987-b153-9da042d438dd
拉丁名,,Coccus cacti opuntiae,d536a687-56a8-45a5-baa4-93c312d22494
拉丁名,,Coccus tomentosus,d536a687-56a8-45a5-baa4-93c312d22494
拉丁名,(Lamark),Dactylopius tomentosus,d536a687-56a8-45a5-baa4-93c312d22494
英文名,,Opuntia cochineal scale insect,d536a687-56a8-45a5-baa4-93c312d22494
英文名,,prickly pear cochineal,d536a687-56a8-45a5-baa4-93c312d22494
拉丁名,(Ark) Patel & Kulkarni 1951,Chlorobacter aceris,8949b710-2744-4b5e-a271-94144e54c94f
拉丁名,(Ark) Patel & Krulkami 1951,Chlorobacter aeris,8949b710-2744-4b5e-a271-94144e54c94f
拉丁名,Ark 1939,Phytomonas aceris,8949b710-2744-4b5e-a271-94144e54c94f
拉丁名,(Ark) Starr & Bukholdelr 1942,Pseudomonas aceris,8949b710-2744-4b5e-a271-94144e54c94f
拉丁名,(Ark) Starr & Burkholer 1942,Pseudomonas aceris,8949b710-2744-4b5e-a271-94144e54c94f
拉丁名,,Podops lurida,5e0b1ea2-7984-460a-a942-9522b127d291
英文名,,"rice, bug, black",5e0b1ea2-7984-460a-a942-9522b127d291
英文名,,"rice, stink bug, black",5e0b1ea2-7984-460a-a942-9522b127d291
拉丁名,,Scotinophora lurida,5e0b1ea2-7984-460a-a942-9522b127d291
拉丁名,Danzig,Acanthococcus oxyacantha,14e4c9ab-c001-4014-b889-9512d1ac5c8f
英文名,,"bud moth, lesser",1a489dd1-9ba8-41b9-90e8-947088fa9021
拉丁名,Hubner,Gelechia nanella,1a489dd1-9ba8-41b9-90e8-947088fa9021
拉丁名,Busck,Recurvaria crataegella,1a489dd1-9ba8-41b9-90e8-947088fa9021
拉丁名,(Denis & Schiffermuller),Recurvaria nanella,1a489dd1-9ba8-41b9-90e8-947088fa9021
拉丁名,"Cobb, 1913",Isonchus radicicolus,46d5d05f-d2c4-4576-9f86-a2afad56d950
拉丁名,"(Low, 1874) Goodey, 1932",Anguillilina millefolli,3ea49b1a-743b-4340-9ff3-a7c83c0561cc
拉丁名,"(Low, 1874) Filipjev, 1936",Anguina millefolli,3ea49b1a-743b-4340-9ff3-a7c83c0561cc
拉丁名,"(Low, 1874) Brzeski, 1981",Subanguina millefolli,3ea49b1a-743b-4340-9ff3-a7c83c0561cc
拉丁名,"Low, 1974",Tylenchus millefolli,3ea49b1a-743b-4340-9ff3-a7c83c0561cc
拉丁名,,Allotrionymus cantonensis,b563ca30-5387-4b40-a5b1-9700e4699283
拉丁名,,Mirococcopsis cantonensis,b563ca30-5387-4b40-a5b1-9700e4699283
拉丁名,,Dactylopius (Pseudococcus) boninsis,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,Kuwana,Dactylopius boninsis,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Dysmicoccus aegyptiacus,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Dysmicoccus boniansis,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,"Ferris,1950",Dysmicoccus boninsis,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,Mask.,Dysmicoccus calceolariae,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Erium boninense,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,Ldgr.,Erium boninensis,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Erium taiwanum,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
英文名,,grey sugarcane mealybug,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
英文名,,pink mealybug,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Pseudococcus aegyptiacus,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,Hall,Pseudococcus aegyptiacus,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Pseudococcus bonensis,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Pseudococcus boninensis,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,Lindinger,Pseudococcus boninensis,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Pseudococcus boninsis,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,(Kuwana),Pseudococcus boninsis,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,Green,Pseudococcus eterospinus,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Pseudococcus heterospinus,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Pseudococcus zeae,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,Kanda,Pseudococcus zeae,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Trionymus boninsis,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,Swezey,Trionymus boninsis,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Trionymus kayashimai,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Trionymus taiwanus,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,Takahashi,Trionymus taiwanus,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Vryburgia graminea,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,De Lotto,Vryburgia graminea,3cc63fc7-c4b7-44dd-842e-9b5f3dd6ad32
拉丁名,,Agrotis annexa,3c6bd708-0e21-4806-af53-62681d8519ad
拉丁名,(Fabricius),Agrotis subterranea,3c6bd708-0e21-4806-af53-62681d8519ad
