other_name_type,named_year,other_name,species_guid
拉丁名,"Pic, 1935",Demonax testaceoannulatus,f856704f-d6b3-429f-8e02-d29168cca5dc
拉丁名,Say,Xyleborus pini,b7abf750-2d24-430c-ab8e-6345c6939d25
拉丁名,Eichhoff,Xyleborus propinguus,b7abf750-2d24-430c-ab8e-6345c6939d25
拉丁名,Pascoe,Clytus bowringii,ba96b550-b5c7-4635-bce6-0acfc20f3205
拉丁名,Schwarzer,Chlorophorus bimaculicollis,cd2da535-3adf-4161-baeb-d8f5eb71d8d8
中文名,,双纹刺角虎天牛,cd2da535-3adf-4161-baeb-d8f5eb71d8d8
中文名,,胸双纹刺须虎天牛,cd2da535-3adf-4161-baeb-d8f5eb71d8d8
拉丁名,"Niisato, 1990",Demonax kurokoi,835e1b2b-d7bd-40db-9437-19e495944c53
中文名,,台湾黄条虎天牛,4c0ade50-d679-422d-bce1-110b85890df3
中文名,,茶绿色虎天牛,823666f9-0c73-49a3-8547-bf1a4f346ab6
中文名,,绿黄虎天牛,823666f9-0c73-49a3-8547-bf1a4f346ab6
拉丁名,"Plavilstshikov, 1940",Clytus hypocrita,55a32e67-49b4-4896-a5cf-a8915baf98ae
中文名,,埔里虎天牛,a1c54b46-0dcf-4542-b83c-c73c6c18ae5f
拉丁名,"Matsushita, 1933",Clytus sachalinensis,b60d349c-125f-4d49-bc4d-b1885779aab4
拉丁名,"Plavilstshikov, 1940",Clytus venustulus,b60d349c-125f-4d49-bc4d-b1885779aab4
拉丁名,"Pic, 1922",Xylotrechus signaticollis,6f9ec08a-0ca1-4580-99a3-9054c92f0ff5
中文名,,细长虎天牛,d86e57a4-8b67-42c4-afde-5a359748ac8c
中文名,,黑条粗腿细天牛,0952f251-ad84-42a8-9b3a-6441b2360335
拉丁名,"Matsushita, 1933",Chlorophorus dubius,fe895f2b-14b1-4f83-aa48-fa158dc42a4d
中文名,,八重山虎天牛,fe895f2b-14b1-4f83-aa48-fa158dc42a4d
中文名,,姬绿虎天牛,fda7ec43-15fb-4502-8a20-735c7b68b5c0
拉丁名,"Chevrolat, 1863",Anthoboscus 13-maculatus,fe0720aa-9d64-4ddd-8c79-d9705814c6e9
拉丁名,Chevrolat,Antoboscus tredecimmaculatus,fe0720aa-9d64-4ddd-8c79-d9705814c6e9
拉丁名,Schedl,Xyleborus exilis,739ea142-292f-4630-b34f-48ff6b9d06bf
拉丁名,Schedl,Xyleborus tenuis,739ea142-292f-4630-b34f-48ff6b9d06bf
拉丁名,(Richardson),Monopis heringi,5abbf397-c352-4a45-8b10-755417d2e698
拉丁名,(Hering),Monopis lombardica,5abbf397-c352-4a45-8b10-755417d2e698
拉丁名,"Schwarzer, 1925",Chlorophorus signaticollis taihorensis,ddcaac3d-2802-4457-b7ae-334bdb39eb16
中文名,,大甫林虎天牛,ddcaac3d-2802-4457-b7ae-334bdb39eb16
中文名,,大埔林曲纹虎天牛,ddcaac3d-2802-4457-b7ae-334bdb39eb16
拉丁名,"Chevrolat, 1863",Anthoboscus oppositus,16d85688-b1e8-421d-886a-5961c3277241
拉丁名,"Pic, 1918",Chlorophorus fainanensis,16d85688-b1e8-421d-886a-5961c3277241
拉丁名,"Castelnau & Gory, 1841",Clytus signaticollis,16d85688-b1e8-421d-886a-5961c3277241
中文名,,淡黑虎天牛,16d85688-b1e8-421d-886a-5961c3277241
拉丁名,"Hayashi, 1979",Chlorophorus aei,58e41c6d-a692-4e2c-b2b7-8520029b031c
拉丁名,"Gardner, 1942",Chlorophorus laharae,58e41c6d-a692-4e2c-b2b7-8520029b031c
拉丁名,"Castelnau & Gory, 1841",Clytus quinquefasciatus,fb9ed0f1-855a-4f94-ba0b-2b991c346e3d
中文名,,玉条虎天牛,fb9ed0f1-855a-4f94-ba0b-2b991c346e3d
拉丁名,"Chevrolat, 1863",Anthoboscus 14-maculatus,7f3f2453-6569-4ca3-ae8b-75072b7bcc50
拉丁名,"Pic, 1902",Clytanthus guerryi,7f3f2453-6569-4ca3-ae8b-75072b7bcc50
中文名,,蒲氏虎天牛,7435ee63-4fcf-4315-b653-0c916ef82823
拉丁名,"(Walker),1885",Asana rhizophagoides,405220bf-161d-427d-8e0c-e9a80a81e0cf
拉丁名,"Gerstaeker,1871",Laemotmetus ferrugineus,405220bf-161d-427d-8e0c-e9a80a81e0cf
拉丁名,"(Walker),1904",Laemotmetus rhyzophagoides,405220bf-161d-427d-8e0c-e9a80a81e0cf
拉丁名,"Reitter,1876",Oryzoecus cathartoides,405220bf-161d-427d-8e0c-e9a80a81e0cf
拉丁名,"Walker,1859",Trogosita rhyzophagoides,405220bf-161d-427d-8e0c-e9a80a81e0cf
拉丁名,"Spencer,1948",Megatoma vespulae,b71d6f25-dfcb-4fb6-9824-34cb2db09dd3
拉丁名,"Milliron,1939",Perimegatoma vespulae,b71d6f25-dfcb-4fb6-9824-34cb2db09dd3
拉丁名,N.Ohbayashi,Evorinea hisamatsui,3f63f07e-2b03-4b8b-be81-f557b92ed719
拉丁名,"Pic, 1933",Chlorophorus moupinensis immaculatithorax,c630d6d1-11aa-44fa-a6a9-48e5d8dd2712
拉丁名,Fairmaire,Clytus moupinensis,c630d6d1-11aa-44fa-a6a9-48e5d8dd2712
中文名,,三轮虎天牛,e4e196b0-f780-4c21-b05c-a75e288b07c7
拉丁名,"Matsushita, 1941",Chlorophorus diadema kanekoi,5256a658-20a4-4b05-b48c-519db5e70a05
拉丁名,,Cerambyx arietis,0c084b34-c9f8-44f4-9ae8-f81570bd151d
拉丁名,,Cerambyx figuratus,0c084b34-c9f8-44f4-9ae8-f81570bd151d
拉丁名,"Scopoli, 1763",Cerambyx figuratus,0c084b34-c9f8-44f4-9ae8-f81570bd151d
拉丁名,"Gmelin, 1790",Cerambyx leucozonias,0c084b34-c9f8-44f4-9ae8-f81570bd151d
拉丁名,,Clytanthus figuratus,0c084b34-c9f8-44f4-9ae8-f81570bd151d
拉丁名,"Aragona, 1830",Clytus cordiger,0c084b34-c9f8-44f4-9ae8-f81570bd151d
拉丁名,"Lameere, 1890",Clytus funebris,0c084b34-c9f8-44f4-9ae8-f81570bd151d
拉丁名,"Fabricius, 1781",Clytus plebejum,0c084b34-c9f8-44f4-9ae8-f81570bd151d
拉丁名,"Schrank, 1776",Leptura lambda,0c084b34-c9f8-44f4-9ae8-f81570bd151d
拉丁名,"Linné, 1758",Leptura rustica,0c084b34-c9f8-44f4-9ae8-f81570bd151d
拉丁名,,Chlorophorus chiue,970d5e0c-ae05-4fd5-857f-038442039e55
中文名,,邱绿虎天牛,970d5e0c-ae05-4fd5-857f-038442039e55
拉丁名,,Amauraesthes arciferus,c83c50db-7f19-40d5-be75-bde97d92b2b0
拉丁名,"Chevrolat, 1863",Amauraesthes arciferus,c83c50db-7f19-40d5-be75-bde97d92b2b0
拉丁名,,Caloclytus arciferus,c83c50db-7f19-40d5-be75-bde97d92b2b0
拉丁名,"Pic, 1924",Clytanthus varius pieli,c83c50db-7f19-40d5-be75-bde97d92b2b0
中文名,,菊绿虎天牛,4eb2bf2d-6e6c-4c4a-a5a0-018d60fd3c7b
拉丁名,"Bates, 1873",Callichroma tenuatum,be43ca4a-3a80-4d8e-ade8-5ec513d53b8c
拉丁名,"Thomson, 1864",Leontium viride,be43ca4a-3a80-4d8e-ade8-5ec513d53b8c
拉丁名,"Gressitt, 1936",Chloridolum loochooanum taiwanum,433f9d04-934a-4922-8981-89e7643d5f6c
中文名,,台湾大绿天牛,433f9d04-934a-4922-8981-89e7643d5f6c
中文名,,台湾绿天牛,433f9d04-934a-4922-8981-89e7643d5f6c
拉丁名,,Leontium perlaetum,2ad029f3-435c-4db3-80d6-e713ec34084b
中文名,,台湾大蓝天牛,2ad029f3-435c-4db3-80d6-e713ec34084b
中文名,,望洋细绿天牛,51a90897-a66e-424c-bd5a-ebb1aad347cd
中文名,,细长绿天牛,51a90897-a66e-424c-bd5a-ebb1aad347cd
拉丁名,Sumakov,Attagenus longissimus,021b4897-c099-431a-9ec8-581276876e1c
拉丁名,,Leontium laosensis,a252ca5a-04e7-4bf0-ac0d-34795ee42eb8
中文名,,兰屿绿天牛,39111be7-2c1a-4b45-873c-43aabd4b96c9
中文名,,中华大蓝天牛,89b857de-f940-499a-a3bf-05090d754261
拉丁名,"Guérin-Méneville, 1844",Callichroma cincta,f95e660f-fcbb-40a6-8c5e-250abaaf9711
拉丁名,"Grouvelle,1877",Laemophloeus brunneus,e00eaa99-d47f-4364-a632-ee171b0f0342
拉丁名,"Grouvelle,1899",Laemophloeus cornutus,e00eaa99-d47f-4364-a632-ee171b0f0342
中文名,,北投姬天牛,63ca5ce3-4a2f-4ca8-8156-6f52bcd6cb35
中文名,,甲仙姬天牛,63ca5ce3-4a2f-4ca8-8156-6f52bcd6cb35
拉丁名,Hope,Callichroma griffithi,f4943b4e-e67c-4a5a-b63d-d48a50937eb3
拉丁名,"Motschulsky, 1875",Callidium viridescens,cfa1023f-f8ec-4e64-9f44-f5e5abfb7192
拉丁名,Solsky,Semanotus chlorizans,cfa1023f-f8ec-4e64-9f44-f5e5abfb7192
拉丁名,Kano,Sternoplistes takasagoensis,9fffce43-0724-46b0-bb27-6f227b9f2fab
中文名,,蓬莱房须红天牛,9fffce43-0724-46b0-bb27-6f227b9f2fab
中文名,,蓬莱红天牛,9fffce43-0724-46b0-bb27-6f227b9f2fab
拉丁名,Asias diabolicus (Reitter),Anoplistes diabolicus Reitter,49b74462-80e4-4c38-818a-11a4e88a9577
拉丁名,Artimpaza setigera (Schwarzer),Cleomenida setigera Schwarzer,9b1df487-550e-4b1c-a683-42d21393527a
中文名,Artimpaza setigera (Schwarzer),长毛天牛,9b1df487-550e-4b1c-a683-42d21393527a
拉丁名,"Gressitt, 1935",Cleomenida pulchella,7aab5d38-8731-4af0-9fce-e1ee3b355d9a
拉丁名,Artimpaza pulchella (Gressitt),Cleomenida pulchella Gressitt,7aab5d38-8731-4af0-9fce-e1ee3b355d9a
中文名,,青长毛天牛,7aab5d38-8731-4af0-9fce-e1ee3b355d9a
拉丁名,"Pic, 1927",Falsodebilia lineata,71b56ceb-521e-468d-9a30-b026d11cb8ec
拉丁名,Artimpaza lineata （Pic）,Falsodebilia lineata Pic,71b56ceb-521e-468d-9a30-b026d11cb8ec
拉丁名,Pic,Falsodebilia curtelineata,5598911a-d873-47c7-b5cc-b57f158484c9
拉丁名,Artimpaza curtelineata (Pic),Falsodebilia curtelineata Pic,5598911a-d873-47c7-b5cc-b57f158484c9
拉丁名,"Pic, 1920",Cloridolum implicatum,0e18a815-b0df-4df4-bcf8-22205501d933
拉丁名,,Cloridolum implicatum semipurpureum,0e18a815-b0df-4df4-bcf8-22205501d933
拉丁名,White,Callichroma sinicum,ecd582d2-e910-42b7-a403-03ee70fa0147
