other_name_type,named_year,other_name,species_guid
拉丁名,(Pers.) Kotir. & Saaren. 2002,Irpex ochraceus,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,(Schwein.) Saaren. & Kotir. 2002,Irpex rhois,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,(Pers.) Quél. 1888,Leptodon ochraceus,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,(Pers.) Parmasto 1967,Mycoacia denticulata,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,(Berk. & M.A. Curtis) Pat. 1900,Mycoleptodon decurrens,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,(Pers.) Bourdot & Galzin 1900,Mycoleptodon ochraceus,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,(Fr.) Pat. 1897,Mycoleptodon pudorinus,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,(Schwein.) Nikol. 1961,Mycoleptodon rhois,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,(Pers.) Pat. 1887,Odontia denticulata,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,(Pers.) Pat. 1887,Odontina denticulata,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,(Fr.) Quél. 1885,Pleurodon pudorinus,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,(Pers.) Nikol. 1961,Sarcodontia denticulata,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,(Schwein.) Banker 1906,Steccherinum rhois,27d2ac05-6a7f-47d3-8f9e-5d3f58530dab
拉丁名,"(Lindsey & Gilb.) Kotir. & Saaren., 2002",Irpex alaskensis,bf1f72dd-aa96-4912-9b5d-63c639148c91
拉丁名,"(Berk. & M.A. Curtis) Pat., 1900",Acia ciliolata,46643889-31da-4025-ae67-3444c853012a
拉丁名,"Berk. & M.A. Curtis, 1849",Hydnum ciliolatum,46643889-31da-4025-ae67-3444c853012a
拉丁名,"(Berk. & M.A. Curtis) Kotir. & Saaren., 2002",Irpex ciliolatus,46643889-31da-4025-ae67-3444c853012a
拉丁名,"(Berk. & M.A. Curtis) Rick, 1933",Odontia ciliolata,46643889-31da-4025-ae67-3444c853012a
拉丁名,"(Berk. & M.A. Curtis) J.H. Mill., 1934",Odontia ciliolata var. ciliolata,46643889-31da-4025-ae67-3444c853012a
拉丁名,"Rick, 1959",Odontia ciliolata var. flava,46643889-31da-4025-ae67-3444c853012a
拉丁名,"Berk. & M.A. Curtis, 1873",Hydnum laeticolor,893a9c99-4892-450f-9324-5f0dec749bb2
拉丁名,"Berk. & M.A. Curtis, 1873",Hydnum parasitans,893a9c99-4892-450f-9324-5f0dec749bb2
拉丁名,"(Berk. & M.A. Curtis) Kotir. & Saaren., 2002",Irpex laeticolor,893a9c99-4892-450f-9324-5f0dec749bb2
拉丁名,"(Berk. & M.A. Curtis) Pat., 1900",Mycoleptodon laeticolor,893a9c99-4892-450f-9324-5f0dec749bb2
拉丁名,"(Berk. & M.A. Curtis) Pat., 1900",Mycoleptodon laeticolor f. laeticolor,893a9c99-4892-450f-9324-5f0dec749bb2
拉丁名,"Nikol., 1961",Mycoleptodon laeticolor f. pileatus,893a9c99-4892-450f-9324-5f0dec749bb2
拉丁名,"Nikol., 1961",Mycoleptodon laeticolor f. robustior,893a9c99-4892-450f-9324-5f0dec749bb2
拉丁名,"(Banker) Saaren. & Kotir., 2002",Irpex peckii,7c95fb0c-09ea-42b6-85ab-2154c0c873d9
拉丁名,"Peck, 1913",Hydnum subcrinale,1f5f3ef5-1fef-459d-8500-f21a90291641
拉丁名,"(Peck) Saaren. & Kotir., 2002",Irpex subcrinalis,1f5f3ef5-1fef-459d-8500-f21a90291641
拉丁名,"Pilát, 1936",Mycoleptodon kavinae,1f5f3ef5-1fef-459d-8500-f21a90291641
拉丁名,"(Peck) Gilb., 1963",Odontia subcrinalis,1f5f3ef5-1fef-459d-8500-f21a90291641
拉丁名,"(Pilát) M.P. Christ., 1960",Steccherinum kavinae,1f5f3ef5-1fef-459d-8500-f21a90291641
拉丁名,"(Burds. & Nakasone) Saaren. & Kotir., 2002",Irpex tenuis,67896807-cc23-4943-aee1-45523431e77f
拉丁名,"Turkenst., 1995",Phoma andigena,929a22a7-4e21-4b07-b9be-ec08f4180792
拉丁名,Turkenst. 1978,Phoma andina,929a22a7-4e21-4b07-b9be-ec08f4180792
拉丁名,"Loer., R. Navarro, M. Lobo & Turkenst.",Phoma andina var. crystalliniformis,929a22a7-4e21-4b07-b9be-ec08f4180792
英文名,,Phoma leaf spot,929a22a7-4e21-4b07-b9be-ec08f4180792
拉丁名,(Chester) C.O. Sm. 1905,Ascochyta citrullina,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,(Chester) Smith [anamorph],Ascochyta citrullina,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Fautrey & Roum. 1891,Ascochyta cucumeris,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Fautrey & Roum. [anamorph],Ascochyta cucumis,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Fautrey & Roum. 1891,Ascochyta cucumis,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,"Potebnia, (1910)",Ascochyta melonis,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Potebnja [anamorph],Ascochyta melonis,315da80a-17f3-47a5-ab47-0b145d25eca0
英文名,,black rot: cucumber,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Chupp,Cercospora chardoniana,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Cooke,Cercospora citrullina,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,"Cooke, 1883",Cercospora citrullina,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,,Cercospora cucurbitae,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Ell. & Ev.,Cercospora cucurbitae,315da80a-17f3-47a5-ab47-0b145d25eca0
英文名,,cercospora leafspot of squash,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Hara,Cercospora luffae,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Menedoza,Cercospora momordicae,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,J.A. Stev.,Cercospora sechii,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,McRae,Cercospora trichosanthis,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,(Auersw.) Rehm,Didymella bryoniae,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,"(Fuckel) Rehm, 1881",Didymella bryoniae,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Pass. [teleomorph],Didymella melonis,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,(AUERSW.) NIESSL [teleomorph],Didymosphaeria bryoniae,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Sacc. [teleomorph],Didymosphaeria effusa,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Pidoplichko [teleomorph],Didymosphaeria melonis,315da80a-17f3-47a5-ab47-0b145d25eca0
英文名,,gummy: cucurbits stem blight,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,(Fr.) Sacc.,Laestadia cucurbitacearum,315da80a-17f3-47a5-ab47-0b145d25eca0
英文名,,leaf spot of cucurbits,315da80a-17f3-47a5-ab47-0b145d25eca0
英文名,,leaf spot: cucurbits,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,(C.O.Sm.) Groe,Mycosphaerella citrullina,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,(C.O.Sm.) Grossenbacher [teleomorph],Mycosphaerella citrullina,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,(Pass.) Chiu & Walker [teleomorph],Mycosphaerella melonis,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,"Mycosphaerella melonis (Pass.) W.F. Chiu & J.C. Walker, (1949)",Mycosphaerella melonis (有性世代),315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,(Fr. ex Fr.) Sacc. [anamorph],Phoma cucurbitacearum,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,(Fr.) Sacc.,Phoma cucurbitacearum,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Chester [anamorph],Phyllosticta citrullina,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,AUERSW. [teleomorph],Sphaerella bryoniae,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,(Fr.) Cooke,Sphaerella cucurbitacearum,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,FUCKEL [teleomorph],Sphaeria bryoniae,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,Fr.,Sphaeria cucurbitacearum,315da80a-17f3-47a5-ab47-0b145d25eca0
英文名,,stem-end rot: cucurbits,315da80a-17f3-47a5-ab47-0b145d25eca0
拉丁名,(Baker) Kuntze,Catevala cooperi,c1027021-307d-4ea3-a997-3ace7341bff6
拉丁名,(Breuer) M.Hayashi & Breuer,Haworthia davidii,58b28ab4-ce2e-4792-96e8-3d25ef0ee26d
拉丁名,G.G.Sm.,Haworthia leightonii,58b28ab4-ce2e-4792-96e8-3d25ef0ee26d
拉丁名,Breuer,Haworthia leightonii var. davidii,58b28ab4-ce2e-4792-96e8-3d25ef0ee26d
拉丁名,(A.B. Frank) Petr.,Hendersonia avenae,225395bc-92d8-4158-b071-536b74c1a70e
拉丁名,A.B. Frank,Septoria avenae,225395bc-92d8-4158-b071-536b74c1a70e
拉丁名,"(A.B. Frank) Bissett, 1892",Stagonospora avenae,225395bc-92d8-4158-b071-536b74c1a70e
拉丁名,Rostr. 1891,Hendersonia betulina,629fc0f2-2104-43df-9fe2-372a7662e2db
拉丁名,(Rostr.) Sacc. 1895,Stagonospora betulina f. betulina,629fc0f2-2104-43df-9fe2-372a7662e2db
拉丁名,Sousa da Camara 1951,Stagonospora betulina f. crassispora,629fc0f2-2104-43df-9fe2-372a7662e2db
拉丁名,(Desm.) Nevod.,Diplodina samarorum,e70c455f-898a-4494-9547-90d3c17e90a4
拉丁名,Desm.,Phoma samarorum,e70c455f-898a-4494-9547-90d3c17e90a4
拉丁名,(Desm.) Hohn.,Phomopsis samarorum,e70c455f-898a-4494-9547-90d3c17e90a4
拉丁名,(Desm.) H?hn.,Septochora samarorum,e70c455f-898a-4494-9547-90d3c17e90a4
拉丁名,(Desm.) Wollenw. & Hochapfel,Septoria samarorum,e70c455f-898a-4494-9547-90d3c17e90a4
拉丁名,"(Desm.) Boerema, 1970",Stagonospora samarorum,e70c455f-898a-4494-9547-90d3c17e90a4
拉丁名,"(Sacc. & Berl.) Kuntze, 1898",Hendersonia simplicior,26889e6f-06b6-41fb-9795-0cc7a38395d4
拉丁名,"Sacc., 1916",Stagonospora simplicior f. andropogonis,26889e6f-06b6-41fb-9795-0cc7a38395d4
拉丁名,"Sacc. & Berl., 1886",Stagonospora simplicior f. simplicior,26889e6f-06b6-41fb-9795-0cc7a38395d4
拉丁名,Lasch,Depazea meliloti,a93c3785-5497-465b-9bc5-f950998c54ce
英文名,,leaf scorch,e03b5eb4-5fe4-426c-87c0-a53fe8ec9d56
中文名,,甘蔗叶灼病菌,e03b5eb4-5fe4-426c-87c0-a53fe8ec9d56
中文名,,独尾草科,86d2cf2c-5871-4b7f-8d9f-7ccedcdc786a
中文名,,芦荟科,86d2cf2c-5871-4b7f-8d9f-7ccedcdc786a
中文名,,日光兰科,86d2cf2c-5871-4b7f-8d9f-7ccedcdc786a
拉丁名,(Haw.) Schult. & Schult.f.,Aloe coarctata,2f3f672a-87e3-4b7a-8389-e50fbb0442ed
拉丁名,(Haw.) Kuntze,Catevala coarctata,2f3f672a-87e3-4b7a-8389-e50fbb0442ed
拉丁名,Haw.,Haworthia coarctata,2f3f672a-87e3-4b7a-8389-e50fbb0442ed
拉丁名,,Haworthia coarctata var. coarctata,2f3f672a-87e3-4b7a-8389-e50fbb0442ed
拉丁名,(Haw.) Halda,Haworthia reinwardtii subsp. coarctata,2f3f672a-87e3-4b7a-8389-e50fbb0442ed
拉丁名,(Haw.) Halda,Haworthia reinwardtii var. coarctata,2f3f672a-87e3-4b7a-8389-e50fbb0442ed
拉丁名,(Haw.) Breuer,Haworthiopsis reinwardtii var. coarctata,2f3f672a-87e3-4b7a-8389-e50fbb0442ed
中文名,,龙爪瓦苇,2f3f672a-87e3-4b7a-8389-e50fbb0442ed
拉丁名,Salisb.,Diacles ciliaris,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,,Diacles ciliaris infrasubsp. publ,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,(Herb.) Salisb.,Diacles pubescens,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,Baker,Haemanthus albiflos var. brachyphyllus,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,Baker,Haemanthus albiflos var. burchellii,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,Baker,Haemanthus albiflos var. pubescens,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,Baker,Haemanthus albomaculatus,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,(Herb.) M.Roem.,Haemanthus intermedius,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,Miq.,Haemanthus leucanthus,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,(Herb.) Ker Gawl.,Haemanthus pubescens,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,Herb.,Haemanthus virescens,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,(Jacq.) Herb.,Haemanthus virescens f. albiflos,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,Herb.,Haemanthus virescens var. intermedius,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,Herb.,Haemanthus virescens var. pubescens,2d733b5b-2f39-4cc6-a49f-04ce66e4f78e
拉丁名,Poelln.,Echeveria minutifoliata,cd25de3e-4f37-4496-a0f6-80f5fc4d4afd
拉丁名,A.Berger,Sedum atypicum,cd25de3e-4f37-4496-a0f6-80f5fc4d4afd
拉丁名,(L.) Fourr.,Aparine spuria,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,DC.,Galium adhaerens,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,Wallr.,Galium agreste,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,Wallr.,Galium agreste var. leiospermon,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,(L.) B.Boivin,Galium aparine f. spurium,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,(L.) Hartm.,Galium aparine subsp. spurium,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,"Simonk., 1887",Galium aparine subsp. vaillantii,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,"Cariot & St.-Lag., 1889",Galium aparine var. glaber,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,(Wallr.) T.Durand,Galium aparine var. leiospermum,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,Galium aparine L. var. spurium L.,Galium aparine var. spurium,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,Gaudin,Galium spurium subsp. glabrum,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,,Galium spurium var. spurium,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,"Schleich., 1821",Galium tenerum,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,(L.) Lindm.,Galium vaillantii subsp. spurium,638e956c-145a-4931-9e98-44610f5cd4f3
拉丁名,"(Link) Bonord., 1851",Acremonium bicolor,c3aef0dd-4919-4b3b-8c4c-bc8bd3a0f5cd
拉丁名,"Link, 1809",Stachylidium bicolor var. bicolor,c3aef0dd-4919-4b3b-8c4c-bc8bd3a0f5cd
拉丁名,"Hol.-Jech., 1988",Stachylidium bicolor var. caespitosum,c3aef0dd-4919-4b3b-8c4c-bc8bd3a0f5cd
拉丁名,"Cooke & Ellis, 1879",Stilbum parvulum,2579bd7e-fe30-456b-b8c3-43b63156f2d6
拉丁名,"(Ehrenb.) Wallr., 1833",Oospora chartarum,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"Corda, 1837",Stachybotrys atra,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"Corda, 1837",Stachybotrys atra f. atra,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"Verona, 1939",Stachybotrys atra f. lobulata,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"Corda, 1837",Stachybotrys atra var. atra,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"Verona, 1939",Stachybotrys atra var. brevicaulis,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"Ellis & Everh., 1888",Stachybotrys atrogrisea,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"Berk., 1860",Stachybotrys lobulata,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"Moreau & F. Moreau, 1941",Stachybotrys lobulata var. angustispora,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"Berk., 1860",Stachybotrys lobulata var. lobulata,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"Pidopl., 1953",Stachybotrys lobulata var. macra,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"Cooke & Harkn., 1884",Stachybotrys scabra,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"Ehrenb., 1818",Stilbospora chartarum,dec0695c-b64a-4669-a366-103e848154c1
拉丁名,"(C.N. Jensen) Rayss & Borut, 1958",Stachybotrys atra var. cylindrospora,32b1e807-109a-4c1c-a97d-dd3e5b0f16cc
拉丁名,"C.N. Jensen, 1912",Stachybotrys cylindrospora,32b1e807-109a-4c1c-a97d-dd3e5b0f16cc
拉丁名,"(Speg.) Arx, 1973",Preussia australis,500a7751-6859-4626-bf97-08ab9d869b9d
拉丁名,"Speg., 1887",Sporormia australis,500a7751-6859-4626-bf97-08ab9d869b9d
拉丁名,"Bres., 1897",Sporormia intermedia var. lagopina,500a7751-6859-4626-bf97-08ab9d869b9d
拉丁名,"(Bres.) Bisby & E.W. Mason, 1940",Sporormia lagopina,500a7751-6859-4626-bf97-08ab9d869b9d
拉丁名,"(S.I. Ahmed & Cain) Valldos. & Guarro, 1990",Preussia minimoides,f48d5afa-f705-4550-9438-726602301eb8
拉丁名,"Narendra & V.G. Rao, 1976",Sporormiella minimoides var. indica,f48d5afa-f705-4550-9438-726602301eb8
拉丁名,"S.I. Ahmed & Cain, 1972",Sporormiella minimoides var. minimoides,f48d5afa-f705-4550-9438-726602301eb8
拉丁名,"H. Ruppr., 1959",Sporonema campanulae f. sambuci,fd3c0bfd-b743-4663-843f-1f247370e715
拉丁名,"B?umler, 1902",Coryneum acerinum,ac585483-a7de-4c50-a154-57e4158d52a7
拉丁名,Baumler,Coryneum acerinum,ac585483-a7de-4c50-a154-57e4158d52a7
拉丁名,"(B?umler) B. Sutton, 1975",Seimatosporium acerinum,ac585483-a7de-4c50-a154-57e4158d52a7
拉丁名,"(B?umler) B. Sutton, 1975",Seiridium acerinum,ac585483-a7de-4c50-a154-57e4158d52a7
拉丁名,(Baumler) B. Sutton,Seiridium acerinum,ac585483-a7de-4c50-a154-57e4158d52a7
拉丁名,"(Baumler) M. Morelet, 1985",Sporocadus acerinus,ac585483-a7de-4c50-a154-57e4158d52a7
拉丁名,Schwein.,Coryneum rhododendri,5a078024-3d51-40f3-b8ac-ac376f373604
拉丁名,"Schwein., 1832",Coryneum rhododendri,5a078024-3d51-40f3-b8ac-ac376f373604
拉丁名,"Dearn., 1941",Coryneum rhododendri var. fusoideum,5a078024-3d51-40f3-b8ac-ac376f373604
拉丁名,"Schwein., 1832",Coryneum rhododendri var. rhododendri,5a078024-3d51-40f3-b8ac-ac376f373604
拉丁名,"(Schwein.) Piroz. & Shoemaker, 1970",Seimatosporium rhododendri,5a078024-3d51-40f3-b8ac-ac376f373604
拉丁名,"(Schwein.) M. Morelet, 1985",Sporocadus rhododendri,5a078024-3d51-40f3-b8ac-ac376f373604
拉丁名,"Derx, 1930",Sporobolomyces alborubescens,54b5c578-fd1b-422b-9396-c36be83895f6
拉丁名,(Derx) Verona & Cif.,Sporobolomyces photographus var. alborubescens,54b5c578-fd1b-422b-9396-c36be83895f6
拉丁名,"(Derx) Verona & Cif., 1939",Sporobolomyces photographus var. alborubescens,54b5c578-fd1b-422b-9396-c36be83895f6
拉丁名,"F.Y. Bai & Q.M. Wang, 2004",Sporobolomyces symmetricus,9221e787-81dd-4238-937f-fe9db0060256
拉丁名,(Syd. & P. Syd.) Zundel 1930,Sphacelotheca nyassae,fa2e8854-dfd4-4634-b2a8-53acb8f29f7e
拉丁名,Syd. & P. Syd. 1921,Ustilago nyassae,fa2e8854-dfd4-4634-b2a8-53acb8f29f7e
拉丁名,Schltdl. 1824,Caeoma destruens,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,"S. Ito, 1935",Sorosporium manchuricum,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,(Pers.) Takah. 1902,Sorosporium panici-miliacei,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,,Sphacelotheca cordobensis,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,(Schltdl.) J.A. Stev. & Aar.G. Johnson 1944,Sphacelotheca destruens,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,"(Schltdl.) J.A. Stev. & Aar.G. Johnson, 1944",Sphacelotheca destruens,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,,Sphacelotheca panici-leucophaei,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,(Pers.) Bubák 1912,Sphacelotheca panici-miliacei,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,(Pers.) DC. 1815,Uredo carbo var. panici-miliacei,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,Pers. 1801,Uredo segetum panici-miliacei,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,Pers. 1801,Uredo segetum var. panici-miliacei,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,Schltdl. 1857,Ustilago destruens,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,,Ustilago panici-miliacei,62a7479f-5bfd-4d24-99a9-3694d02680d8
拉丁名,"E. Mackinnon, 1912",Sorosporium panici,e0727e66-cee5-4b44-8b09-2264e6a70891
拉丁名,"Zundel & Dunlap, 1939",Sphacelotheca veracruziana,78f24f49-d8cb-4652-adbe-4a79bc528ae4
英文名,,loose kernel smut: Sorghum spp.,496522f3-8937-4a2f-85c4-e7af856a79b1
英文名,,loose smut,496522f3-8937-4a2f-85c4-e7af856a79b1
英文名,,loose smut: Sorghum spp.,496522f3-8937-4a2f-85c4-e7af856a79b1
拉丁名,"(J.G. Kuhn) Potter, 1912",Sphacelotheca cruenta,496522f3-8937-4a2f-85c4-e7af856a79b1
拉丁名,H.S. Jacks. 1934,Sphacelotheca holci,496522f3-8937-4a2f-85c4-e7af856a79b1
拉丁名,Jackson,Sphacelotheca holci,496522f3-8937-4a2f-85c4-e7af856a79b1
拉丁名,J.G. Kuhn,Ustilago cruenta,496522f3-8937-4a2f-85c4-e7af856a79b1
拉丁名,J.G. Kühn 1872,Ustilago cruenta,496522f3-8937-4a2f-85c4-e7af856a79b1
拉丁名,Kuehn,Ustilago cruenta,496522f3-8937-4a2f-85c4-e7af856a79b1
拉丁名,Komarov,Ustilago sogrhi,496522f3-8937-4a2f-85c4-e7af856a79b1
拉丁名,"(Preuss) Sacc., 1886",Brachysporium altum,7b9f7e80-68bd-4bdf-81c0-799a55644fcd
拉丁名,"Preuss, 1848",Helminthosporium altum,7b9f7e80-68bd-4bdf-81c0-799a55644fcd
拉丁名,"(Preuss) E.W. Mason & S. Hughes, 1953",Podoconis alta,7b9f7e80-68bd-4bdf-81c0-799a55644fcd
拉丁名,"(Grove) Mussat, 1900",Clasterosporium anglicum,0b29a1cf-01f2-4681-9459-14dbe02eed7b
拉丁名,"(Grove) Sacc., 1886",Clasterosporium hirudo var. anglicum,0b29a1cf-01f2-4681-9459-14dbe02eed7b
拉丁名,"(Grove) Sacc., 1886",Clasterosporium hirudo var. minus,0b29a1cf-01f2-4681-9459-14dbe02eed7b
拉丁名,"Grove, 1886",Helminthosporium hirudo var. anglicum,0b29a1cf-01f2-4681-9459-14dbe02eed7b
拉丁名,"Grove, 1886",Helminthosporium hirudo var. minus,0b29a1cf-01f2-4681-9459-14dbe02eed7b
拉丁名,"(S. Hughes) Subram., 1992",Penzigomyces cookei,e8356198-bb47-4a7f-a6a8-cfd9cac5f0f3
