other_name_type,named_year,other_name,species_guid
拉丁名,"(Swain, 1919)",Panimerus vanduzei,cb8321ee-f34f-4ac2-8a44-5ee38b804bfc
拉丁名,"(Cholodkovsky, 1899)",Todolachnus abieticola,cb8321ee-f34f-4ac2-8a44-5ee38b804bfc
拉丁名,"Pintera, 1959",Todolachnus abieticola bulgarica,cb8321ee-f34f-4ac2-8a44-5ee38b804bfc
拉丁名,"(Koch, C.L., 1856)",Todolachnus confinis,cb8321ee-f34f-4ac2-8a44-5ee38b804bfc
拉丁名,"(Cholodkovsky, 1899)",Tuberolachnus salignus,cb8321ee-f34f-4ac2-8a44-5ee38b804bfc
拉丁名,"Germar, 1837",Gnathocera jucunda,f3d59efa-af02-4a4f-8862-2f53e6f5e6ec
拉丁名,"Gory & Percheron, 1833",Gnathocera smaragdina,f3d59efa-af02-4a4f-8862-2f53e6f5e6ec
拉丁名,"Schaum, 1844",Heterorhina suavis,f3d59efa-af02-4a4f-8862-2f53e6f5e6ec
拉丁名,"Snellen Van Vollenhoven, 1864",Heterorrhina infuscata,f3d59efa-af02-4a4f-8862-2f53e6f5e6ec
拉丁名,"Voet, 1779",Scarabaeus aerugineus,f3d59efa-af02-4a4f-8862-2f53e6f5e6ec
拉丁名,"Kraatz, 1900",Smaragdesthes biplagiata,f3d59efa-af02-4a4f-8862-2f53e6f5e6ec
拉丁名,"Burgeon, 1934",Smaragdesthes clypealis,f3d59efa-af02-4a4f-8862-2f53e6f5e6ec
拉丁名,"Nonfried, 1906",Smaragdesthes oertzeni nigricans,f3d59efa-af02-4a4f-8862-2f53e6f5e6ec
拉丁名,"Pascoe, 1859",Callichroma thomsoni,28f2cc85-c8c6-4d2d-be96-331428232202
拉丁名,"Bentanachs, 2012",Chloridolum (Chloridolum) thomsoni,28f2cc85-c8c6-4d2d-be96-331428232202
拉丁名,"Bentanachs, Vives & Chew, 2012",Chloridolum (Chloridolum) thomsoni,28f2cc85-c8c6-4d2d-be96-331428232202
拉丁名,"(Vasil'ev, 1922)",Bactericera brassicae,9222c0c4-78b2-49c1-8c8e-47096c3e8148
拉丁名,"Foerster, 1848",Bactericera nigricornis,9222c0c4-78b2-49c1-8c8e-47096c3e8148
拉丁名,"(Foerster, 1848)",Enbactericera nigricornis,9222c0c4-78b2-49c1-8c8e-47096c3e8148
拉丁名,"(Foerster, 1848)",Eubactericera nigricornis,9222c0c4-78b2-49c1-8c8e-47096c3e8148
拉丁名,"Vasil'ev, 1922",Trioza brassicae,9222c0c4-78b2-49c1-8c8e-47096c3e8148
拉丁名,"Foerster, 1848",Trioza nigricornis,9222c0c4-78b2-49c1-8c8e-47096c3e8148
拉丁名,(Kunth) Griseb.,Echinodorus guayanensis,c7285304-dc3a-4944-bc40-a2afee2c30ec
拉丁名,Miq.,Lophiocarpus cordifolius,c7285304-dc3a-4944-bc40-a2afee2c30ec
拉丁名,(H.B.K) Dur. & Schinz,Lophotocarpus guayanensis,c7285304-dc3a-4944-bc40-a2afee2c30ec
拉丁名,Kunth,Sagittaria guyanensis,c7285304-dc3a-4944-bc40-a2afee2c30ec
拉丁名,D. Don,Sagittaria lappula,c7285304-dc3a-4944-bc40-a2afee2c30ec
拉丁名,Hassk.,Sagittaria obtusissima,c7285304-dc3a-4944-bc40-a2afee2c30ec
拉丁名,Kunth (1816),Sagittaria obusissima,c7285304-dc3a-4944-bc40-a2afee2c30ec
拉丁名,Bl.,Sagittaria pusilla,c7285304-dc3a-4944-bc40-a2afee2c30ec
拉丁名,"Zeller, 1846",Lithocolletis pastorella,d1c61199-542b-43f6-9d36-6a98b8d2930c
拉丁名,"(Gerasimov, 1931)",Phyllonorycter fainae,d1c61199-542b-43f6-9d36-6a98b8d2930c
拉丁名,"Van Duzee, 1908",Cixius basalis,f1adf190-ee8b-4c94-b23d-dd47c89b6646
拉丁名,"(Perris, 1857)",Calligypona aubei,d8f8a2fb-7342-43ee-b162-cdb59d8d8f70
拉丁名,"Vilbaste, 1965",Delphacinoides altaicus,d8f8a2fb-7342-43ee-b162-cdb59d8d8f70
拉丁名,"Perris, 1857",Delphax aubei,d8f8a2fb-7342-43ee-b162-cdb59d8d8f70
拉丁名,"Fieber, 1866",Delphax cognata,d8f8a2fb-7342-43ee-b162-cdb59d8d8f70
拉丁名,"Kirschbaum, 1868",Delphax obscuripennis,d8f8a2fb-7342-43ee-b162-cdb59d8d8f70
拉丁名,"(Perris, 1857)",Liburnia aubei,d8f8a2fb-7342-43ee-b162-cdb59d8d8f70
拉丁名,(Fieber),Muirodelphax cognatus,d8f8a2fb-7342-43ee-b162-cdb59d8d8f70
拉丁名,"Haan, 1844",Gryllus japonicus,a29d2b99-2b23-4134-b83b-066bbeb0e1da
拉丁名,"Tao, 1978",Lepidosaphes garanbiensis,c029d457-7958-40e0-8716-be7dedfaceba
拉丁名,"Borchsenius, 1963",nsulaspis garambiensis,c029d457-7958-40e0-8716-be7dedfaceba
拉丁名,"Chou, 1986",Lindingraspis ferrisi,9f56315d-592e-41ae-a907-82f6741a6f20
拉丁名,"(Moulton, 1907)",Apterothrips stanfordii,c8d7ab9e-d2a8-4289-ad51-e92a30788584
拉丁名,,Parasarcophaga ruficornis,ab41af3c-7adc-41a9-8cf9-7bde06ad9cc3
拉丁名,"Senior-White, 1924",Agria hutsoni,e2847642-49bc-4ba5-a12a-60b42a558a8f
拉丁名,"Macquart, 1839",Agria rufipes,e2847642-49bc-4ba5-a12a-60b42a558a8f
拉丁名,"Villeneuve, 1932",Blaesoxipha aegyptiaca,e2847642-49bc-4ba5-a12a-60b42a558a8f
拉丁名,"Lehrer, 1995",Blaesoxipha kafkaiana,e2847642-49bc-4ba5-a12a-60b42a558a8f
拉丁名,"Lopes, 1958",Blaesoxipha palauensis,e2847642-49bc-4ba5-a12a-60b42a558a8f
拉丁名,"Villeneuve, 1939",Blaesoxipha paolii,e2847642-49bc-4ba5-a12a-60b42a558a8f
拉丁名,"Rohdendorf, 1975",Blaesoxipha povolnyi,e2847642-49bc-4ba5-a12a-60b42a558a8f
拉丁名,"Villeneuve, 1912",Blaesoxipha rubripes,e2847642-49bc-4ba5-a12a-60b42a558a8f
拉丁名,"(Pandellé, 1896)",Blaesoxipha gladiatrix,ff48c25d-41ac-446b-895d-b820b3f49309
拉丁名,"Gómez-Menor Ortega, 1948",Filippia subterranea,4369c7fb-d9fd-4ceb-9a77-528f8197374e
拉丁名,"Borchsenius, 1952",Lecanopsis festucae,4369c7fb-d9fd-4ceb-9a77-528f8197374e
拉丁名,"Pellizzari & Fontana, 2002",Lecanopsis subterranea,4369c7fb-d9fd-4ceb-9a77-528f8197374e
拉丁名,"Pellizzari, 1995",Paralecanopsis festucae,4369c7fb-d9fd-4ceb-9a77-528f8197374e
中文名,,南非大脚蚧,fa1add48-84a3-4288-b9a5-e380c87d5469
拉丁名,"Lewis, 1893",Trachys subbicornis,028657fd-c5ef-4c09-860e-ac7ec3163c5b
拉丁名,"Obenberger, 1921",Trachys subbicornoides,028657fd-c5ef-4c09-860e-ac7ec3163c5b
拉丁名,"Zheng & Jiang, 1997",Mistshenkotettix tuberculata,7e5b0202-92f8-4b76-a8e5-290d84e43720
拉丁名,"(Stal, 1866)",Neostaccia plebeja,0fa0009a-ba3c-40cc-9f17-079b42d39bb0
拉丁名,: 李永禧,Brachytonus nigripes,9db131e3-df95-4c06-b755-b1c6c03d89c1
拉丁名,: 李永禧,Reduvius lateralis,dc94ff41-93a5-4d66-8be9-138c4eebadbc
拉丁名,"Horváth,",Pirates (Cleptocoris) cinctiventris,ac8b9f78-a46e-4dfb-9be1-68389dffb2e0
拉丁名,江崎,Pirates cinctiventris.,ac8b9f78-a46e-4dfb-9be1-68389dffb2e0
拉丁名,. St?l,Pirates lepturoides,ac8b9f78-a46e-4dfb-9be1-68389dffb2e0
拉丁名,(sic). Leth. &Sev.,Pirates lepturoides var.tinicus,ac8b9f78-a46e-4dfb-9be1-68389dffb2e0
拉丁名,Walker,Pirates sinicus,ac8b9f78-a46e-4dfb-9be1-68389dffb2e0
拉丁名,Wu,Pirates(Pirates) sinicus.,ac8b9f78-a46e-4dfb-9be1-68389dffb2e0
拉丁名,Wolff,Reduvius lepturoides,ac8b9f78-a46e-4dfb-9be1-68389dffb2e0
拉丁名,. Leth &Sev,Pirates arcuatus,1ad446d2-8421-4fe2-96de-de8e40ca8e46
拉丁名,Walker,Pirates mutilloides,1ad446d2-8421-4fe2-96de-de8e40ca8e46
拉丁名,St?l,Spilodermus arcuatus,1ad446d2-8421-4fe2-96de-de8e40ca8e46
拉丁名,(L．)Raf：Salvia chia Colla,Kiosmina hispanica,8e5bb613-d01e-433e-86cc-b6b3fdea74ea
拉丁名,Sesse & MOC．Nom．Illeg．,Salvia chia,8e5bb613-d01e-433e-86cc-b6b3fdea74ea
拉丁名,Briq．Nom．Illeg．,Salvia neohispanica,8e5bb613-d01e-433e-86cc-b6b3fdea74ea
拉丁名,Cav．,Salvia prysmatica,8e5bb613-d01e-433e-86cc-b6b3fdea74ea
拉丁名,Stapf,Salvia schiedeana,8e5bb613-d01e-433e-86cc-b6b3fdea74ea
拉丁名,Moench,Salvia tetragona,8e5bb613-d01e-433e-86cc-b6b3fdea74ea
拉丁名,Walker,Lestomerus diversus,ce334ab6-32fc-4ecf-adbb-4a1da3853408
拉丁名,. Oshanin,Pirates (Lestomerus) diversus,ce334ab6-32fc-4ecf-adbb-4a1da3853408
拉丁名,. Wu,Pirates (Letomerus) femoralis,ce334ab6-32fc-4ecf-adbb-4a1da3853408
拉丁名,Breddin,Pirates bicoloripes,ce334ab6-32fc-4ecf-adbb-4a1da3853408
拉丁名,Horváth,Pirates cruciatus,ce334ab6-32fc-4ecf-adbb-4a1da3853408
拉丁名,Walker,Lestomerus diffinis,eef8bd28-00f5-4f48-90f1-43b29b0f0997
拉丁名,Walker,Lestomerus piceipennis,eef8bd28-00f5-4f48-90f1-43b29b0f0997
拉丁名,Serville,Peirates affinis,eef8bd28-00f5-4f48-90f1-43b29b0f0997
拉丁名,. St?l,Pirates (sic ) (Lestomerus) affinis,eef8bd28-00f5-4f48-90f1-43b29b0f0997
拉丁名,. Leth. &Sev,Pirates (sic) affinis,eef8bd28-00f5-4f48-90f1-43b29b0f0997
拉丁名,Leth &Sev.,Pirates (sic) walkeri,eef8bd28-00f5-4f48-90f1-43b29b0f0997
拉丁名,: Cai & Lu,Ectomocoris (Biarmocoris) yayeyamae,419a8439-7b3c-4fbe-a8cb-a056abf7c31a
拉丁名,(misidentification). Banks,Ectomocoris foavomaculatus,419a8439-7b3c-4fbe-a8cb-a056abf7c31a
拉丁名,Mutsumura,Pirates yayeyamae,419a8439-7b3c-4fbe-a8cb-a056abf7c31a
拉丁名,. St?l,Androclus (Dichraotopis) (sic) pictus,ec19ddb4-4cb3-44ef-b311-edd8f84a6f74
拉丁名,: Mary,Dicraotropis pictus,ec19ddb4-4cb3-44ef-b311-edd8f84a6f74
拉丁名,Herrich-Schaeffer,Pirates pictus,ec19ddb4-4cb3-44ef-b311-edd8f84a6f74
拉丁名,Ren,Ectomocoris longruiensis,ed000201-f3f4-4aaa-877c-7ee90cf069f5
拉丁名,Cai&Lu,Ectomocoris maldonadoi,ed000201-f3f4-4aaa-877c-7ee90cf069f5
拉丁名,Ren,Ectomocoris zhejingensis,ed000201-f3f4-4aaa-877c-7ee90cf069f5
拉丁名,Ren,Ectomocoriscangyuanensis,ed000201-f3f4-4aaa-877c-7ee90cf069f5
拉丁名,: Hua Lizhong,Scadra wuchengfui (sic),cbc77d2f-0bb0-4b52-bc03-bc0a44cbc874
拉丁名,i: Wu,Ectrichodia eidmann,5e1a544f-eff2-4fee-aab1-0b467b0c1585
拉丁名,China,Neozirta annulipes,5e1a544f-eff2-4fee-aab1-0b467b0c1585
拉丁名,Taueber (in Eidmann),Physorhynchus eidmanni,5e1a544f-eff2-4fee-aab1-0b467b0c1585
拉丁名,: Walker,Acanthaspis rhypara,c8f709e9-155f-4680-9c03-dbd885bcc81d
拉丁名,: Lethierry ＆ Severin,Reduvius argillaceus,c8f709e9-155f-4680-9c03-dbd885bcc81d
拉丁名,Walker,Reduvius argillaceus,c8f709e9-155f-4680-9c03-dbd885bcc81d
拉丁名,: Hsiao et al,Opistoplatys majusculascsic,a05eed9f-4dc9-4b45-a1fb-0640b193d90c
拉丁名,Hsiao,Polytoxus ruficeps,e9dc5e92-5753-46d1-a6eb-3659a6851042
拉丁名,"(Ratzeburg, 1848)",Brachistes minutus,ddc4d33b-9be6-494c-961b-183dc4809c4e
拉丁名,,Empicorella tingitana,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,Villiers,Empicoris microcephalus,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,: McAtee&Malloch,Empicoris rubromaculatus,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,Wygodzinsky,Empicoris rubromaculatus,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,McAtee&Malloch,Empicoris rubromaculatus var. obsoletus,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,Dispons,Empicoris tingitanus,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,N. Banks,Ploiariodes californica,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,Kirkaldy,Ploiariodes euryale,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,: Kirkady,Ploiariodes rubromaculata,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,": Downes,",Ploiariola californica,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,Horváth,Ploiariola Frogatti,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,,Ploiariola rubromaculata,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,Horváth,Ploiariola sagax,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,Distant,Ploiariola Scotti,e14e2e24-81f9-40e7-9a8d-9225fdc9b151
拉丁名,McAtee & Malloch,Gardena melinarthrum var. femoralis,8ea39e12-609a-43b3-84e0-8cbae956b850
拉丁名,(sic) Dohrn,Gardena melinoarthrum,8ea39e12-609a-43b3-84e0-8cbae956b850
拉丁名,Dohrn,Gardena semperi,8ea39e12-609a-43b3-84e0-8cbae956b850
拉丁名,. Breddin,Gardena semperi var,8ea39e12-609a-43b3-84e0-8cbae956b850
拉丁名,Hsiao,Polytoxus ruficeps,556745b1-838e-4773-b0e8-703b6479928c
英文名,,cereal ladybird,fe0a9c4b-b36e-4d51-8bf2-914906fa94ad
英文名,maize ladybird,Chnootriba similis,fe0a9c4b-b36e-4d51-8bf2-914906fa94ad
拉丁名,(Thunberg),Epilachna similis,fe0a9c4b-b36e-4d51-8bf2-914906fa94ad
英文名,,maize ladybird beetle,fe0a9c4b-b36e-4d51-8bf2-914906fa94ad
英文名,,tef Epilachna,fe0a9c4b-b36e-4d51-8bf2-914906fa94ad
英文名,,tef ladybird beetle,fe0a9c4b-b36e-4d51-8bf2-914906fa94ad
拉丁名,"(Essig, 1912)",Arctaphis populifolii,e8740db5-1c15-43db-ab1f-ad0a36bd42dc
拉丁名,"Hille Ris Lambers, 1960",Chaitophorus balsamiferinus,e8740db5-1c15-43db-ab1f-ad0a36bd42dc
拉丁名,"Gillette & M.A. Palmer, 1928",Chaitophorus essigi,e8740db5-1c15-43db-ab1f-ad0a36bd42dc
拉丁名,"Hottes & Frison, 1931",Chaitophorus essigi neglectus,e8740db5-1c15-43db-ab1f-ad0a36bd42dc
拉丁名,"Hottes & Frison, 1931",Chaitophorus neglectus,e8740db5-1c15-43db-ab1f-ad0a36bd42dc
拉丁名,"Gillette & M.A. Palmer, 1928",Chaitophorus populella,e8740db5-1c15-43db-ab1f-ad0a36bd42dc
拉丁名,"Gillette & M.A. Palmer, 1928",Chaitophorus populifolii essigi,e8740db5-1c15-43db-ab1f-ad0a36bd42dc
拉丁名,"Hottes & Frison, 1931",Chaitophorus populifolii neglectus,e8740db5-1c15-43db-ab1f-ad0a36bd42dc
拉丁名,"(B?rner, 1950)",Chaitophorus beuthani,df7c65c1-a40b-4ea7-957c-2d9b23aaba2b
拉丁名,"Matile-Ferrero, 1978",Paraputo larai,dd8d18d6-4f49-4fcb-b1bf-007268d6ce07
拉丁名,,Calogramma festiva Donovan,ccfcdb6b-4b53-4ba7-bf80-840e64f2b1a7
拉丁名,"Emery, 1920",Camponotus irritans subsp. chlorogaster,6cc8152a-4875-4096-8e33-3b8551d7acb3
拉丁名,"Emery, 1897",Camponotus irritans subsp. chloroticus,6cc8152a-4875-4096-8e33-3b8551d7acb3
拉丁名,"Wheeler, 1935",Camponotus irritans var. samoensis,6cc8152a-4875-4096-8e33-3b8551d7acb3
拉丁名,"Emery, 1897",Camponotus maculatus subsp. chloroticus,6cc8152a-4875-4096-8e33-3b8551d7acb3
拉丁名,"Mann, 1919",Camponotus maculatus subsp. sanctaecrucis,6cc8152a-4875-4096-8e33-3b8551d7acb3
拉丁名,"(Fabricius, 1798)",Caloptilia hemedactylus,a9a37572-a5eb-4e2b-8188-5cef731e22bb
拉丁名,"(Haworth, 1828)",Caloptilia hemidactyla,a9a37572-a5eb-4e2b-8188-5cef731e22bb
拉丁名,"(Linnaeus, 1758)",Calliclystis rectangulata,55aa2fa3-3c37-4179-b2dc-d8994e7572a6
拉丁名,"Smithers, Courtenay, 1969",Caecilius flavus,9520cd35-92eb-48a7-afaf-f28f4b62fa57
拉丁名,"Tillyard, 1923",Caecilius flavistigma,7fce51b9-1697-4ea9-af25-7cb0e94795d1
拉丁名,"Kaltenbach, 1874",Aphis 4tuberculata,f3fde04f-c7db-4bfd-bd35-9c780bd94eb7
拉丁名,"Walker, F., 1852",Aphis inhaerens,f3fde04f-c7db-4bfd-bd35-9c780bd94eb7
拉丁名,"Kaltenbach, 1843",Aphis quadrituberculata,f3fde04f-c7db-4bfd-bd35-9c780bd94eb7
拉丁名,"Richards, 1961",Betulaphis aureus,f3fde04f-c7db-4bfd-bd35-9c780bd94eb7
拉丁名,"Takahashi, R., 1961",Betulaphis japonica,f3fde04f-c7db-4bfd-bd35-9c780bd94eb7
拉丁名,"Glendenning, 1926",Betulaphis occidentalis,f3fde04f-c7db-4bfd-bd35-9c780bd94eb7
拉丁名,"B?rner, 1952",Betulaphis quadrituberculata intermedia,f3fde04f-c7db-4bfd-bd35-9c780bd94eb7
拉丁名,"Zhang, Wanyu, Guangxue Zhang & Shibo Tian, 1995",Betulaphis quadrula,f3fde04f-c7db-4bfd-bd35-9c780bd94eb7
拉丁名,"(Kaltenbach, 1843)",Myzocallis quadrituberculatus,f3fde04f-c7db-4bfd-bd35-9c780bd94eb7
拉丁名,"van der Goot, 1912",Pterocallis minimus,f3fde04f-c7db-4bfd-bd35-9c780bd94eb7
拉丁名,"(van der Goot, 1912)",Subcallipterus minimus,f3fde04f-c7db-4bfd-bd35-9c780bd94eb7
拉丁名,"(Stichel, 1930)",Apolygus concolor,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"(Scholtz, 1847)",Apolygus declivis,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"(Reuter, 1896)",Apolygus maculatus,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"(Becker, 1864)",Apolygus volgensis,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"Scholtz, 1847",Capsus declivis,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"Meyer-Dur, 1843",Capsus lucorum,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"Becker, 1864",Capsus volgensis,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,(Meyer-Dur),Lygocoris (Apolygus) lucorum,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"Tamanini, 1982",Lygocoris (Apolygus) lucorum subsp. maculata,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"Hoberlandt, 1956",Lygocoris (Neolygus) lucorum,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"Kerzhner, 1973",Lygocoris lucorom,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,(Meyer-Dur),Lygocoris lucorum,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"Stichel, 1930",Lygus (Lygus) lucorum subsp. concolor,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"Wagner, 1961",Lygus (Neolygus) lucorum,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,(Meyer),Lygus lucorum,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"Wagner, 1961",Lygus lucorum,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"Reuter, 1896",Lygus lucorum subsp. maculata,2045163d-1c9f-4f2e-abfa-19c9ba99c2a1
拉丁名,"Matsumura, 1903",Aphorphora rugosa,a34943ab-d32f-46b7-91de-b740ab55f055
拉丁名,"Matsumura, 1903",Aphrophora rugosa,a34943ab-d32f-46b7-91de-b740ab55f055
拉丁名,"(Germar, 1821)",Cercopis corticacea,e4607c72-e9ab-4c9a-96dc-f5907d699a18
拉丁名,"(Germar, 1821)",Cercopis corticea,e4607c72-e9ab-4c9a-96dc-f5907d699a18
拉丁名,"Hottes & Wehrle, 1951",Aphis (Wapuna) tahosalea,a887d7ed-f714-4baf-87af-0bc27745548a
拉丁名,"(Kaltenbach, 1843)",Cerosipha (Cerosipha) sedi,a887d7ed-f714-4baf-87af-0bc27745548a
拉丁名,"Baker, A.C., 1920",Anuraphis longicauda,2766b07b-551f-4fa1-a3e4-2aa2c1e60b5c
拉丁名,"Ryden, 1952",Agromyza erici,f765ddf4-6cc1-43e9-bd94-413a68e9d18a
拉丁名,"Vimmer, 1931",Agromyza leucomaculata,f765ddf4-6cc1-43e9-bd94-413a68e9d18a
拉丁名,"Hendel, 1931",Agromyza sanguisorbae,f765ddf4-6cc1-43e9-bd94-413a68e9d18a
拉丁名,"Kaltenbach, 1867",Agromyza spiraeae,f765ddf4-6cc1-43e9-bd94-413a68e9d18a
拉丁名,"Frey, 1946",Dizygomyza stackelbergi,f765ddf4-6cc1-43e9-bd94-413a68e9d18a
拉丁名,"Spencer, 1969",Agromyza populoides,8cfc2895-500f-48bf-a164-971c33a12da9
拉丁名,"Snellen, 1903",Achelura bifasciata,97a8abbe-3331-4e83-9f85-a968fd688fff
拉丁名,"Jordan, 1907",Agalope javanica,97a8abbe-3331-4e83-9f85-a968fd688fff
拉丁名,"Hering, 1926",Agalope olga,97a8abbe-3331-4e83-9f85-a968fd688fff
拉丁名,"Hering, 1922",Agalope olgae,97a8abbe-3331-4e83-9f85-a968fd688fff
拉丁名,"Zukal, 1893",Lachnobolus pygmaeus,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"(Schrad.) Pers., 1801",Licea circumscissa,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"Alb. & Schwein., 1805",Licea circumscissa var. abietina,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"Alb. & Schwein., 1805",Licea circumscissa var. populina,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"Cienk., 1863",Licea pannorum,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"Batsch, 1783",Lycoperdon corticale,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"Massee, 1889",Oligonema broomei,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"(Raunk.) Massee, 1892",Ophiotheca canoflavescens,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"(Raunk.) Massee, 1892",Ophiotheca nitens,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"(Alb. & Schwein.) Fr. & Lindgr., 1817",Perichaena abietina,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"Raunk., 1890",Perichaena canoflavescens,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"(Schrad.) Schwein., 1832",Perichaena circumscissa,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"(Rostaf.) G.Lister, 1911",Perichaena corticalis var. liceoides,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"(Schwein.) Torrend, 1908",Perichaena corticalis var. marginata,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"(Peck) Torrend, 1908",Perichaena corticalis var. ochrospora,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"(Sibth.) Rostaf., 1875",Perichaena fuscoatra,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"Rostaf., 1875",Perichaena liceoides,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"Schwein., 1832",Perichaena marginata,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"Raunk., 1890",Perichaena nitens,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"Peck, 1902",Perichaena ochrospora,156ce435-c459-4163-8271-6d7c1de9505e
拉丁名,"(Alb. & Schwein.) Fr. & Lindgr., 1817",Perichaena populina,156ce435-c459-4163-8271-6d7c1de9505e
