guid,scientific_name,scientific_name_with_authors,authorship,chinese_name,english_name,abbreviation,classification,parent_genus,taxonomic_level,sources,confirmation_status,reviewer,review_time,original_risk_code,is_species,author,created_time,editor,modified_time,temp_created_time
b7ce220c-fbb9-4c26-9777-53b69dfdb526,Schizoparmaceae,Schizoparmaceae,,,,,真菌,Diaporthales,科,Catalogue of Life: 2020-04-16 Beta,已确认,cpqis.wangnaiyang,2020-06-16 13:39:01,,True,cpqis.wangnaiyang,2020-06-14 18:59:20.000,,2020-06-14 18:59:20.630,2022-10-04 20:32:07.130
73f29ee5-4a84-465c-bb1d-eb7445d7f2c2,Russulales,Russulales,,红菇目,,,真菌,Agaricomycetes,目,Catalogue of Life: 2020-04-16 Beta,已确认,admin,1900-01-01 00:00:00,,True,LiangYibing,2001-01-01 00:00:00.000,cpqis.wangnaiyang,2020-06-14 18:53:38.000,2022-10-04 20:32:07.130
0ad48aab-73a7-4f9e-80ee-20b4fdb540a0,Stereaceae,Stereaceae,,韧革菌科,,,真菌,Russulales,科,Catalogue of Life: 2020-04-16 Beta,已确认,admin,1900-01-01 00:00:00,,True,LiangYibing,2001-01-01 00:00:00.000,cpqis.wangnaiyang,2020-06-14 18:53:02.000,2022-10-04 20:32:07.130
61bdeac5-5d64-4be4-868c-0676f2756369,Colpoma,Colpoma Wallroth,Wallroth,弯壳菌属,,,真菌,Rhytismataceae,属,Catalogue of Life: 2020-04-16 Beta,已确认,admin,1900-01-01 00:00:00,,True,LiangYibing,2001-01-01 00:00:00.000,cpqis.wangnaiyang,2020-06-14 18:33:33.000,2022-10-04 20:32:07.130
9973f03b-1be3-4663-ae52-570f6613bfa1,Collybia,Collybia (Fr.) Stanude,(Fr.) Stanude,金钱菌属,,,真菌,Tricholomataceae,属,Catalogue of Life: 2020-04-16 Beta,已确认,admin,1900-01-01 00:00:00,,True,,2001-01-01 00:00:00.000,cpqis.wangnaiyang,2020-06-14 18:32:11.000,2022-10-04 20:32:07.130
25d4580d-360d-443c-8fb3-4aa5fec5290f,Agrilus yamabusi,"Agrilus yamabusi Miwa & Chujo, 1940","Miwa & Chujo, 1940",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-04 17:20:47,,True,cpqis.xumiaofeng,2018-12-04 17:20:23.000,cpqis.zhangxiling,2020-06-14 11:48:29.000,2022-10-04 20:32:07.130
9d2ce6b7-eeb5-4a0c-b93f-0fa544cbed2c,Agrilus yakushimensis,"Agrilus yakushimensis Toyama, 1985","Toyama, 1985",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-04 17:21:16,,True,cpqis.xumiaofeng,2018-12-04 17:21:13.000,cpqis.zhangxiling,2020-06-14 11:48:25.000,2022-10-04 20:32:07.130
9a4a5d1b-48e0-4b55-b038-d24f0546fc92,Agrilus xylochaerus,"Agrilus xylochaerus Obenberger, 1947","Obenberger, 1947",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-04 17:21:39,,True,cpqis.xumiaofeng,2018-12-04 17:21:36.000,cpqis.zhangxiling,2020-06-14 11:48:21.000,2022-10-04 20:32:07.130
d0f35c16-e20f-4ca7-a907-9842a8b25cb0,Agrilus xucotzinae,"Agrilus xucotzinae Fisher, 1938","Fisher, 1938",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:11:57,,True,cpqis.xumiaofeng,2018-12-05 09:11:54.000,cpqis.zhangxiling,2020-06-14 11:48:17.000,2022-10-04 20:32:07.130
f3349d3b-b9af-41ee-8349-6834d6e00fea,Agrilus xiphion,"Agrilus xiphion Obenberger, 1933","Obenberger, 1933",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:12:36,,True,cpqis.xumiaofeng,2018-12-05 09:12:29.000,cpqis.zhangxiling,2020-06-14 11:48:12.000,2022-10-04 20:32:07.130
9f1b5167-10a0-41e3-8acb-a658c93df701,Agrilus xipetoteci,"Agrilus xipetoteci Fisher, 1938","Fisher, 1938",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:13:10,,True,cpqis.xumiaofeng,2018-12-05 09:13:01.000,cpqis.zhangxiling,2020-06-14 11:48:08.000,2022-10-04 20:32:07.130
436d64bc-d5f8-4a3f-87f3-32e7c12100ab,Agrilus xenius,"Agrilus xenius Obenberger, 1924","Obenberger, 1924",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:13:35,,True,cpqis.xumiaofeng,2018-12-05 09:13:32.000,cpqis.zhangxiling,2020-06-14 11:48:04.000,2022-10-04 20:32:07.130
d6a1616b-2965-4d21-a8af-7663f94cb886,Agrilus xanthonotus,"Agrilus xanthonotus Waterhouse, 1889","Waterhouse, 1889",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:14:15,,True,cpqis.xumiaofeng,2018-12-05 09:14:04.000,cpqis.zhangxiling,2020-06-14 11:48:00.000,2022-10-04 20:32:07.130
42ec15ef-9e7a-46fd-a69e-9eb97b256889,Agrilus xantholomus,"Agrilus xantholomus (Dalman, 1823)","(Dalman, 1823)",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:15:29,,True,cpqis.xumiaofeng,2018-12-05 09:15:26.000,cpqis.zhangxiling,2020-06-14 11:47:40.000,2022-10-04 20:32:07.130
abc406d6-e399-4e50-b89f-a16f0903f129,Agrilus wrighti,"Agrilus wrighti Curletti, 2008","Curletti, 2008",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:17:52,,True,cpqis.xumiaofeng,2018-12-05 09:17:49.000,cpqis.zhangxiling,2020-06-14 11:45:14.000,2022-10-04 20:32:07.130
43b03179-8ffe-4405-8db5-9b22aeeba277,Agrilus wuhlwuhl,"Agrilus wuhlwuhl Curletti, 2002","Curletti, 2002",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:17:28,,True,cpqis.xumiaofeng,2018-12-05 09:17:22.000,cpqis.zhangxiling,2020-06-14 11:45:10.000,2022-10-04 20:32:07.130
849cc2ea-e90a-4686-a862-5cae78cadf57,Agrilus wytsmani,"Agrilus wytsmani Obenberger, 1933","Obenberger, 1933",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:16:56,,True,cpqis.xumiaofeng,2018-12-05 09:16:52.000,cpqis.zhangxiling,2020-06-14 11:44:55.000,2022-10-04 20:32:07.130
446d5750-9110-43d6-bffe-7905559f537a,Agrilus xanthograptus,"Agrilus xanthograptus Obenberger, 1935","Obenberger, 1935",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:16:01,,True,cpqis.xumiaofeng,2018-12-05 09:15:59.000,cpqis.zhangxiling,2020-06-14 11:44:51.000,2022-10-04 20:32:07.130
da0260ac-efdf-4792-ae6b-900462184336,Agrilus xanthias,"Agrilus xanthias Descarpentries & Villiers, 1963","Descarpentries & Villiers, 1963",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:16:29,,True,cpqis.xumiaofeng,2018-12-05 09:16:26.000,cpqis.zhangxiling,2020-06-14 11:44:47.000,2022-10-04 20:32:07.130
07783f69-8b78-4fda-a621-85e08233bf05,Agrilus woodlarkianus,"Agrilus woodlarkianus Kerremans, 1900","Kerremans, 1900",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:18:16,,True,cpqis.xumiaofeng,2018-12-05 09:18:13.000,cpqis.zhangxiling,2020-06-14 11:44:36.000,2022-10-04 20:32:07.130
6b433590-3d9e-4cef-97f1-ae1c701dd3eb,Agrilus wilsoni,"Agrilus wilsoni Baudon, 1968","Baudon, 1968",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:19:57,,True,cpqis.xumiaofeng,2018-12-05 09:19:54.000,cpqis.zhangxiling,2020-06-14 11:44:35.000,2022-10-04 20:32:07.130
23fd5cfe-ffb2-4c6d-a5dd-d905a0a86585,Agrilus windhoeki,"Agrilus windhoeki Obenberger, 1935","Obenberger, 1935",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:19:33,,True,cpqis.xumiaofeng,2018-12-05 09:19:27.000,cpqis.zhangxiling,2020-06-14 11:43:47.000,2022-10-04 20:32:07.130
ccbc98be-d47e-40ef-a6e0-f11d2e0f5ec5,Agrilus woodi,"Agrilus woodi Obenberger, 1935","Obenberger, 1935",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:18:42,,True,cpqis.xumiaofeng,2018-12-05 09:18:38.000,cpqis.zhangxiling,2020-06-14 11:43:47.000,2022-10-04 20:32:07.130
7d16129c-576b-47dd-84a6-f6b6937a8107,Agrilus wittemani,"Agrilus wittemani Jendek, 1994","Jendek, 1994",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:19:04,,True,cpqis.xumiaofeng,2018-12-05 09:19:00.000,cpqis.zhangxiling,2020-06-14 11:43:43.000,2022-10-04 20:32:07.130
4b5fcf07-ba1e-45cd-8c37-23a73d0a686b,Agrilus wichmanniellus,"Agrilus wichmanniellus Obenberger, 1960","Obenberger, 1960",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:20:26,,True,cpqis.xumiaofeng,2018-12-05 09:20:23.000,cpqis.zhangxiling,2020-06-14 11:40:41.000,2022-10-04 20:32:07.130
1fad098e-3c6b-41c4-a46e-c4fcbdae6474,Agrilus weyersi,"Agrilus weyersi Kerremans, 1900","Kerremans, 1900",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:20:49,,True,cpqis.xumiaofeng,2018-12-05 09:20:45.000,cpqis.zhangxiling,2020-06-14 11:40:37.000,2022-10-04 20:32:07.130
31f3c0e1-3792-4085-b5a9-bedcc1ffc65c,Agrilus wewakinus,"Agrilus wewakinus Curletti, 2006","Curletti, 2006",(窄吉丁属),,,昆虫,Agrilus,种,"species, 2000 [EB/OL]. http://www.catalogueoflife.org/",已确认,cpqis.xumiaofeng,2018-12-05 09:21:15,,True,cpqis.xumiaofeng,2018-12-05 09:21:11.000,cpqis.zhangxiling,2020-06-14 11:40:32.000,2022-10-04 20:32:07.130
