guid,scientific_name,scientific_name_with_authors,authorship,chinese_name,english_name,abbreviation,classification,parent_genus,taxonomic_level,sources,confirmation_status,reviewer,review_time,original_risk_code,is_species,author,created_time,editor,modified_time,temp_created_time
09ce8477-79a2-4e31-9b54-726b15a4521e,Wound tumour virus,Wound tumour virus ,,伤馏病毒,,,病毒,Phytoreovirus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6e6acbd9-fa89-4520-b7bf-72c38852218c,Eurytoma pallidiscapus,"Eurytoma albotibialis Ashmead, 1905","Eurytoma albotibialis Ashmead, 1905",(广肩小蜂属),,,昆虫,Eurytoma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
349157ac-3ae0-4890-b796-715585e6c109,Diadegma crassicorne,Diadegma crassicorne Gravenhorst,Gravenhorst,(姬蜂),,,昆虫,Diadegma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
9fb1f1fa-fa5d-4722-b46f-7160ca1911cd,Brachyserphus,"Brachyserphus Hellén, 1941","Hellén, 1941",(细蜂),,,昆虫,Proctotrupidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
5b5515a6-545d-4d75-b872-6c2ca7121ddd,Dendrosoter enervatus,"Dendrosoter enervatus Marsh, 1965","Marsh, 1965",(茧蜂),,,昆虫,Dendrosoter,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
e0c82f64-8d76-43ff-88e0-6c26198a906c,Arilus,"Arilus Hahn, 1831","Hahn, 1831",(猎蝽),,,昆虫,Reduviidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
da769d32-0fae-4e53-9ad8-6c2ae1222d64,Edovum,"Edovum Grissell, 1981","Grissell, 1981",(姬小蜂),,,昆虫,Eulophidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
116d132c-1f3b-4f1f-b1f0-6652ff76de9f,Palorus shikhae,Palorus shikhae ,,(粉盗属),,,昆虫,Palorus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
2d532991-97b1-4926-8f5d-65f631f6b228,Scymnus scapuliferus,"Scymnus scapuliferus Mulsant, 1850","Mulsant, 1850",(小毛瓢虫属),,,昆虫,Scymnus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
11cfe431-f395-4911-8add-6bab19d28fb3,Basilarchia archippus,Basilarchia archippus (Cramer),(Cramer),(蛱蝶),viceroy,,昆虫,Basilarchia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
073a4035-bcda-4d35-8ded-6bc7ba7cdc7c,Scopelodes anthela,Scopelodes anthela Swinhoe,Swinhoe,(球须刺蛾属),,,昆虫,Scopelodes,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
662e89da-44c1-4ed1-9ce8-7038a5923498,Elaeidobius subvittatus,Elaeidobius subvittatus (Faust),(Faust),(油椰象属),,,昆虫,Elaeidobius,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
15788543-b66c-4d70-87de-702f1bffcea7,Ceroplastes dugesii,Ceroplastes dugesii Lichtenstein,Lichtenstein,(蜡蚧属),,,昆虫,Ceroplastes,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
554c283f-045e-4ff1-ad62-6da517dd8089,Diaparsis,"Diaparsis Forster, 1869","Forster, 1869",(姬蜂),,,昆虫,Ichneumonidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6a3e738e-0350-4ee5-88d5-6b3737ce4972,Ophion abbreviator,Ophion abbreviator (Fabricius),(Fabricius),(瘦姬蜂属),,,昆虫,Ophion,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
2803196e-0022-4dcf-9877-6d6677634d70,Lathrostizus euurae,"Lathrostizus euurae (Ashmead, 1890)","(Ashmead, 1890)",(宽唇姬蜂属),,,昆虫,Lathrostizus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
fe298fc1-c0eb-4fc5-9628-6d868a572da0,Aleuroviggianus adrianae,Aleuroviggianus adrianae Iaccarino,Iaccarino,(粉虱),,,昆虫,Aleuroviggianus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6bd1239f-3576-4724-9255-688004d90053,Rhyzobius satelles,Rhyzobius satelles Blackburn,Blackburn,(瓢虫),,,昆虫,Rhyzobius,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
1c93f9a9-b090-4eeb-b113-684e4908928f,Mythimna latiuscula,Mythimna latiuscula (Herrich-Schaffer),(Herrich-Schaffer),(光腹夜蛾属),,,昆虫,Mythimna,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f2767edb-3c2f-4eaf-9c56-68c7ad1de32b,Sympiesis striatipes,"Sympiesis striatipes (Ashmead, 1904)","(Ashmead, 1904)",(羽角姬小蜂属),,,昆虫,Sympiesis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
1038f6fd-032c-47c3-a80b-6ffc0794f604,Phytodietus improbanae,"Phytodietus improbanae Loan, 1981","Loan, 1981",(短梳姬蜂属),,,昆虫,Phytodietus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
eafd5ae9-7c4f-4ff1-8f83-748506eb3507,Habrolepis tergrigorianae,"Habrolepis tergrigorianae Trjapitzin, 1962","Trjapitzin, 1962",(跳小蜂),,,昆虫,Habrolepis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
c67c5108-2729-4a03-b115-74a61828c467,Patanga guttulosa,Patanga guttulosa (Walker),(Walker),(黄脊蝗属),"locust, spur-throated",,昆虫,Patanga,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
d408552a-4edb-4bbc-bd82-6adc444b5efa,Ocytata pallipes,"Ocytata pallipes (Fallen, 1820)","(Fallen, 1820)",(寄蝇),,,昆虫,Ocytata,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
5d957871-680c-479c-9b29-6cf492ceaa1e,Nala lividipes,Nala lividipes (Dufour),(Dufour),(蠼螋),,,昆虫,Nala,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
2ae0c373-e694-4e9b-a545-6d598e8df396,Dendrothripoides,"Dendrothripoides Bagnall, 1923","Bagnall, 1923",(蓟马),,,昆虫,Thripidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
deebba61-f57f-4c9d-9eb8-581ca82d7939,Obrium brunneum,Obrium brunneum (Fabricius),(Fabricius),(侧沟天牛属),,,昆虫,Obrium,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
caba10ad-77cc-403e-8ff2-71fc2e55c643,Junonia lemonias,Junonia lemonias Linnaeus,Linnaeus,(蛱蝶),,,昆虫,Junonia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
cdae5bb1-825d-480c-b87a-71de450747e0,Lotis nigerrima,Lotis nigerrima Casey ,Casey,(瓢虫),,,昆虫,Lotis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
1322e093-c317-4574-8736-5cbfec1fd16c,Euponera,Euponera ,,,,,昆虫,Formicidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6cce4e8e-6c39-45bd-b14b-6f5dc3b730d0,Labdia semicoccinea,"Labdia semicoccinea (Stainton, 1859)","(Stainton, 1859)",(离尖蛾属),,,昆虫,Labdia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
26b1f616-8d2e-48f2-be5d-6f1eefda911f,Cleonymus texanus,"Cleonymus texanus (Crawford, 1916)","(Crawford, 1916)",(金小蜂),,,昆虫,Cleonymus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
e685ff4b-571c-4a0e-8f8e-5d394335ad44,Palexorista inconspicuoides,Palexorista inconspicuoides (Baranov),(Baranov),(寄蝇),,,昆虫,Palexorista,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
cb7604c5-75d2-4337-9799-5d3b98983961,Scymnus interruptus,Scymnus interruptus (Goeze),(Goeze),(小毛瓢虫属),,,昆虫,Scymnus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
06b9cf54-bd3d-477a-a61b-5d146a92d781,Stethorus jejunus,Stethorus jejunus ,,(食螨瓢虫属),,,昆虫,Stethorus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
a1faa7f1-fdca-4f74-8454-724c96144b57,Dysdercus sanguinarius,Dysdercus sanguinarius Stal,Stal,(棉红蝽属),cotton stainer,,昆虫,Dysdercus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
bbd94803-ac1c-4bb0-9622-725b3105215a,Blepharipa zebina,Blepharipa zebina (Walker),(Walker),(寄蝇),,,昆虫,Blepharipa,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
82926256-eeb8-4dab-9163-6a3d188f5ce6,Bothria frontosa,"Bothria frontosa (Meigen, 1824)","(Meigen, 1824)",(寄蝇),,,昆虫,Bothria,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
7f0baf27-d4ff-4f42-bbdd-6a3f7200abb3,Telsimia elainae,Telsimia elainae Chazeau,Chazeau,(寡节瓢虫属),,,昆虫,Telsimia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
d1c20ca8-ced5-4980-bc8d-60c29cc494fe,Diversinervus,"Diversinervus Silvestri, 1915","Silvestri, 1915",(跳小蜂),,,昆虫,Encyrtidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
657c9c3a-a4f0-4dc1-ab98-6062e3b052d8,Tetrastichus spirabilis,"Tetrastichus spirabilis Waterston, 1922","Waterston, 1922",(啮小蜂属),,,昆虫,Tetrastichus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f7e054b0-760d-403e-be4b-5c6bffdb0076,Pseudogaurax mexoculatus,"Pseudogaurax mexoculatus Sabrosky, 1992","Sabrosky, 1992",(黄潜蝇),,,昆虫,Pseudogaurax,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
eaa583a7-2f1d-4199-a906-3968be26285e,Eublemma costimacula,Eublemma costimacula ,,(猎夜蛾属),,,昆虫,Eublemma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f1111a6e-8e41-493e-adf6-57ae53de4b13,Elaphrothrips tuberculatus,Elaphrothrips tuberculatus (Hood),(Hood),(管蓟马),,,昆虫,Elaphrothrips,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
4a8492c7-4da8-496b-a88b-650023acfa07,Monorthochaeta,"Monorthochaeta Blood, 1923","Blood, 1923",(赤眼蜂),,,昆虫,Trichogrammatidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
4e6225b5-c7fe-42e7-95a4-613d3bd0a53c,Olla v-nigrum,"Olla v-nigrum (Mulsant, 1866)","(Mulsant, 1866)",(瓢虫),,,昆虫,Olla,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
003bd430-9244-4c61-8523-57073f5adf78,Hyalomya aldrichii,Hyalomya aldrichii TownsendTns.,TownsendTns.,(寄蝇),,,昆虫,Hyalomya,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
ee4d9116-7c0d-408e-afbf-820e9dfc8fc3,Orthetrum sabina,Orthetrum sabina (Drugry),(Drugry),(蜻),,,昆虫,Orthetrum,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
5efba910-43e6-4c9b-aa96-8e5007bda999,Lepinotus reticulatus,Lepinotus reticulatus Enderlein,Enderlein,(鳞啮虫属),"booklouse, reticulatewinged",,昆虫,Lepinotus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
cce32758-ab77-4333-9f9b-8b717309f0d4,Allodorus,"Allodorus Forster, 1862","Forster, 1862",(茧蜂),,,昆虫,Braconidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
c3b43896-1774-4224-aca2-874ace18c986,Spiraea virginiana,Spiraea virginiana ,,,,,杂草,Spiraea,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
701c2d8a-7580-480b-b55f-875b83b12144,Paratanus exitiosus,Paratanus exitiosus (Uhler),(Uhler),(光茎叶蝉属),,,昆虫,Paratanus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
e0941554-9684-4580-9bed-82624f12172f,Galerucella pusilla,Galerucella pusilla (Duftschmidt),(Duftschmidt),(小萤叶甲属),,,昆虫,Galerucella,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
c0a6f806-d786-4894-8862-86de68fef1b5,Trichogramma maidis,Trichogramma maidis Pintureau & Voegele,Pintureau & Voegele,(赤眼蜂属),,,昆虫,Trichogramma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
39b73924-2869-43ee-81a2-7f6f6d2837f5,Phryxe heraclei,"Phryxe heraclei (Meigen, 1824)","(Meigen, 1824)",(怯寄蝇属),,,昆虫,Phryxe,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
8bc8f1fc-c806-47b2-82ad-7f750b5a60bf,Dendrosoter labdacus,"Dendrosoter labdacus Nixon, 1939","Nixon, 1939",(茧蜂),,,昆虫,Dendrosoter,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
85f321bc-c91a-4ea4-869e-7f85769e1617,Carcelia iridipennis,Carcelia iridipennis (vdW),(vdW),(狭颊寄蝇),,,昆虫,Carcelia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
41594866-827a-4588-91d8-84f59b6af3be,Leptothrips pini,"Leptothrips pini (Watson, 1915)","(Watson, 1915)",(管蓟马),,,昆虫,Leptothrips,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
111e2e57-9d1f-4989-9fb8-8463b2d98740,Ephedrus chaitophori,"Ephedrus chaitophori Gardenfors, 1986","Gardenfors, 1986",(全脉蚜茧蜂属),,,昆虫,Ephedrus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
0a6ac74d-3ed7-447f-aca7-7ec7c556084f,Apanteles brunnistigma,Apanteles brunnistigma Abdinbekova,Abdinbekova,(绒茧蜂属),,,昆虫,Apanteles,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6bca9da4-64e2-4b97-9ab7-8f2b294aa384,Trichomalopsis micropterus,"Trichomalopsis microptera (Lindeman, 1887)","Trichomalopsis microptera (Lindeman, 1887)",(燦金小蜂属),,,昆虫,Trichomalopsis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
99825d06-c462-4376-91f8-8f0c479682fc,Silba gibbosa,Silba gibbosa (de Meijere),(de Meijere),(尖尾蝇),,,昆虫,Silba,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
efb32c8a-6ff7-40be-859e-85a5bf001f24,Bacilli,Bacilli ,,芽孢杆菌纲,,,细菌,Firmicutes,纲,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
303aeec2-e7fc-47ed-9614-8bd60d95bfee,Phyllophaga vandinei,Phyllophaga vandinei Smyth,Smyth,(食叶鳃金龟属),,,昆虫,Phyllophaga,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
8e30fc84-c61c-47a0-a0ad-802648f84651,Aphthonomorpha collaris,Aphthonomorpha collaris Baly,Baly,红胸律点跳甲,bi-coloured flea beetle of pepper,,昆虫,Aphthonomorpha,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
fac91f7b-cfef-45bf-a541-85135e031b5c,Macrotracheliella nigra,Macrotracheliella nigra ,,(花蝽),,,昆虫,Macrotracheliella,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
608c7ac8-63d5-411f-885a-78f0dee374e8,Mecodema spinifer,"Mecodema spinifer Broun, 1880","Broun, 1880",(步甲),,,昆虫,Mecodema,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
1fd30961-4b22-4bd6-815a-8088abd5896b,Apion aculeatum,"Apion aculeatum Fallen, Evans, Carrion & Ruiz-Belin","Fallen, Evans, Carrion & Ruiz-Belin",(梨象属),,,昆虫,Apion,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
15bfcbbc-dfe7-4c1b-94ad-8c6cf429e8ff,Dideopsis,"Dideopsis Matsumura, 1917","Matsumura, 1917",(食蚜蝇),,,昆虫,Syrphidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
7a195537-4599-42b9-bfe6-900200183716,Eutrichosoma,"Eutrichosoma Ashmead, 1899","Ashmead, 1899",(金小蜂),,,昆虫,Pteromalidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
d3224538-a268-4b1f-991f-9b2bbecb8398,Clinocentrus aeternus,"Clinocentrus aeternus Tenma & Hirowatari, 1999","Tenma & Hirowatari, 1999",(茧蜂),,,昆虫,Clinocentrus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
2c9543a2-7ef8-41bd-a6b1-994fc01d096a,Medythia nigrobilineata,Medythia nigrobilineata (Motschulsky),(Motschulsky),(麦萤叶甲属),two-striped leaf beetle,,昆虫,Medythia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
496d3ab8-065c-4788-a550-9b1e5a7b1865,Stemmatosteres primus,"Stemmatosteres primus Prinsloo & Mynhardt, 1981","Prinsloo & Mynhardt, 1981",(跳小蜂),,,昆虫,Stemmatosteres,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
03d62faf-0355-4c1d-a7f3-96a54beb1943,Ageniaspis citricola,Ageniaspis citricola Logvinovskaya,Logvinovskaya,(阿根多胚跳小蜂属),,,昆虫,Ageniaspis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
2a401e8b-5710-459e-ac00-9dd478f3a7d0,Mesochorus lilioceriphilus,"Mesochorus lilioceriphilus Schwenke, 2000","Schwenke, 2000",(菱室姬蜂属),,,昆虫,Mesochorus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
fcc2f22f-2cab-4f03-ad73-9d9af8d7ebf9,Derbidae,Derbidae ,,袖蜡蝉科,,,昆虫,Hemiptera,科,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6cbeafc0-6c1f-4baa-910e-9d79733b86e5,Asobara,"Asobara Forster, 1862","Forster, 1862",(茧蜂),,,昆虫,Braconidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
4144e34d-42fc-4190-9f71-964f22f1d012,Aiolocaria hexaspilota,Aiolocaria hexaspilota (Hope),(Hope),(瓢虫),,,昆虫,Aiolocaria,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
af83039e-d4af-48f4-93e8-95b38f491d28,Dendrocerus psyllarum,Dendrocerus psyllarum Dessart,Dessart,(白木细蜂属),,,昆虫,Dendrocerus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
42928a26-d19e-4a24-943e-9e4166bed6a7,Algarobius bottimeri,Algarobius bottimeri Kingsolver,Kingsolver,(叶甲),"weevil, kiawe",,昆虫,Algarobius,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
28d55e90-821b-46a8-854b-9dfe2f0a09ad,Crematogaster ashmeadi,Crematogaster ashmeadi Mayr,Mayr,(举腹蚁属),,,昆虫,Crematogaster,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
7d6db423-e42e-4bbd-98b6-970b95484a49,Catopsilia pyranthe,Catopsilia pyranthe (Linnaeus),(Linnaeus),(迁粉蝶属),,,昆虫,Catopsilia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
8582eba1-3a2f-4f9c-a5e9-9715d98ef50d,Orchamoplatus mammaeferus,"Orchamoplatus mammaeferus (Quaintance & Baker, 1917)","(Quaintance & Baker, 1917)",(粉虱),croton whitefly,,昆虫,Orchamoplatus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
ec2c4b3e-b117-4fa7-bb07-99beab201ae2,Eudiagogus,"Eudiagogus Schoenherr, 1840","Schoenherr, 1840",(象甲),,,昆虫,Curculionidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
d7c4995b-2749-41e9-abbe-9a11f6d3c341,Rhinoleucophenga obesa,"Rhinoleucophenga obesa (Loew, 1872)","(Loew, 1872)",(果蝇),,,昆虫,Rhinoleucophenga,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
66c35763-fa1d-426b-9c36-96e8df73679c,Ephialtes capulifera,Ephialtes capulifera ,,(姬蜂),,,昆虫,Ephialtes,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
b1e3b37c-e087-4fda-aadd-99238e3612bf,Stiropius letifer,"Stiropius letifer (Mann, 1872)","(Mann, 1872)",(潜蛾茧蜂属),,,昆虫,Stiropius,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
82a10b39-6e84-4e78-b7c9-90c75caf897f,Pseudopauesia prunicola,"Pseudopauesia prunicola Halme, 1986","Halme, 1986",(茧蜂),,,昆虫,Pseudopauesia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
e5e0d90b-5c5b-4646-b876-8ae36c37404b,Amphiareus constrictus,"Amphiareus constrictus (Stal, 1860)","(Stal, 1860)",(花蝽),,,昆虫,Amphiareus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
c16f2e1d-9509-4fe0-8e21-82f97cbf567c,Thosea monoloncha,Thosea monoloncha (Meyrick),(Meyrick),(扁刺蛾属),,,昆虫,Thosea,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
d6610e9a-14e0-405d-8668-831005f8c527,Neurogalesus onopodos,Neurogalesus onopodos ,,(锤角细蜂),,,昆虫,Neurogalesus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
3c29e01e-f801-470b-bca4-988200b68e04,Aphidius sonchi,Aphidius sonchi Marshall,Marshall,(蚜茧蜂属),,,昆虫,Aphidius,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
9403a2af-88e8-4809-a5d8-98c3df249f73,Apechthis annulicornis,"Apechthis annulicornis (Cresson, 1870)","(Cresson, 1870)",(姬蜂),,,昆虫,Apechthis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
494cfd6f-ecf1-48aa-ae45-98c65cdd8724,Antheraea assamensis,Antheraea assamensis (Helfer),(Helfer),(柞蚕属),"muga, silk worm",,昆虫,Antheraea,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
a05a0c33-ced6-447d-b386-8a229ae7876f,Encyrtus infidus,"Encyrtus infidus (Rossi, 1790)","(Rossi, 1790)",(跳小蜂),,,昆虫,Encyrtus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
5d2ee4bb-1544-4367-b2d5-930da8401112,Aganaspis,"Aganaspis Linnaeus, 1987","Linnaeus, 1987",(环腹峰),,,昆虫,Figitidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
edda796f-89ef-4e33-ad03-92cc445ba4ba,Aphycoides,"Aphycoides Mercet, 1921","Mercet, 1921",(跳小蜂),,,昆虫,Encyrtidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
