other_name_type,named_year,other_name,species_guid
拉丁名,"Linnaeus, 1761",Noctua vitisideae,404a1bfd-4699-4050-94c4-7e4902dbc615
拉丁名,"Fuessly, 1779",Phalaena sylvina,404a1bfd-4699-4050-94c4-7e4902dbc615
拉丁名,"Hübner, 1800/18",Trichiura ariae,404a1bfd-4699-4050-94c4-7e4902dbc615
拉丁名,"Fabricius, 1787",Trichiura avellanae,404a1bfd-4699-4050-94c4-7e4902dbc615
拉丁名,"Spuler, 1908",Trichiura castiliana,404a1bfd-4699-4050-94c4-7e4902dbc615
拉丁名,"Feichenberger, 1962",Trichiura confluens,404a1bfd-4699-4050-94c4-7e4902dbc615
拉丁名,"Lempke, 1937",Trichiura defasciata,404a1bfd-4699-4050-94c4-7e4902dbc615
拉丁名,"Tutt, 1900",Trichiura freyeri,404a1bfd-4699-4050-94c4-7e4902dbc615
拉丁名,"Daniel, 1956",Trichiura pallida,404a1bfd-4699-4050-94c4-7e4902dbc615
拉丁名,"Boursin, 1957",Trichiura passini,404a1bfd-4699-4050-94c4-7e4902dbc615
拉丁名,"Feichenberger, 1962",Trichiura unicolor,404a1bfd-4699-4050-94c4-7e4902dbc615
拉丁名,"Hering, 1952",Neanomoea lieftincki,a1e3a833-ce00-480d-af68-a277f1348dba
拉丁名,"Doleschall, 1858",Ortalis regularis,a1e3a833-ce00-480d-af68-a277f1348dba
拉丁名,"Walker, 1849",Trypeta elimia,a1e3a833-ce00-480d-af68-a277f1348dba
拉丁名,"Bigot, 1892",Trypeta fessata,a1e3a833-ce00-480d-af68-a277f1348dba
拉丁名,"De Geer, 1778",Scarabaeus albopunctatus,e0849312-f877-40e8-a6a0-83018297553f
拉丁名,"Voet, 1779",Scarabaeus barbatulus,e0849312-f877-40e8-a6a0-83018297553f
拉丁名,"Péringuey, 1907",Trichostetha bicolor,e0849312-f877-40e8-a6a0-83018297553f
拉丁名,"Allard, 1992",Trichostetha capensis oweni,e0849312-f877-40e8-a6a0-83018297553f
拉丁名,"Burmeister, 1842",Trichostetha natalis,ffb27fc4-af7e-4d4d-8cf4-41f53b3c1931
拉丁名,"Gmelin, 1790",Cetonia insignitus,e1658f7a-ca2e-4704-a610-1c8cc134b6c1
拉丁名,"Burmeister, 1842",Trichostetha tibialis,e1658f7a-ca2e-4704-a610-1c8cc134b6c1
拉丁名,"Haan, 1844",Gryllus (Xya) japonica,2ae18e03-f03d-450b-8865-300745c1f77b
拉丁名,"(Haan, 1844)",Tridactylus japonicus,2ae18e03-f03d-450b-8865-300745c1f77b
拉丁名,"Motschulsky, 1866",Xya obscura,2ae18e03-f03d-450b-8865-300745c1f77b
拉丁名,"Thomson, 1896",Miris elymi,d5b76e7a-f179-4a9c-b9cf-8dd5fc3c31e7
拉丁名,"(Thomson, 1896)",Trigonotylus elymi,d5b76e7a-f179-4a9c-b9cf-8dd5fc3c31e7
拉丁名,"Wagner, 1974",Trigonotylus elymi elymi,d5b76e7a-f179-4a9c-b9cf-8dd5fc3c31e7
拉丁名,"Wagner, 1956",Trigonotylus gallicus,d5b76e7a-f179-4a9c-b9cf-8dd5fc3c31e7
拉丁名,"Wagner, 1956",Trigonotylus psammaecolor gallicus,d5b76e7a-f179-4a9c-b9cf-8dd5fc3c31e7
拉丁名,"Reuter, 1885",Trigonotylus ruficornis psammaecolor,d5b76e7a-f179-4a9c-b9cf-8dd5fc3c31e7
拉丁名,"Radhakrishnan, 1984",Hemilea setigera,94e30c5d-cca8-4890-87dd-54644e71c1e7
拉丁名,,Pseudococcus ambiguus,12514ed6-1e79-4d05-ab9a-d3495dc405fc
拉丁名,,Trionymus ambiguus,12514ed6-1e79-4d05-ab9a-d3495dc405fc
拉丁名,"Maskell, 1891",Ripersia fagi,8120de47-8b4c-4011-8ef2-c0aa28dba883
拉丁名,"Williams & de Boer, 1973",Sarococcus fagi,8120de47-8b4c-4011-8ef2-c0aa28dba883
拉丁名,"Brittin, 1938",Trionymus fagi,8120de47-8b4c-4011-8ef2-c0aa28dba883
拉丁名,"Foerster, 1848",Trioza albiventris,61bab6d9-f129-4ce6-bfc7-dae20e6329c6
拉丁名,"Hendel, 1915",Acrotaeniostola sexvittata,94cafe5b-974e-478d-98c0-f155e5961439
拉丁名,"Matsumura, 1916",Trypeta scutellaris,94cafe5b-974e-478d-98c0-f155e5961439
拉丁名,"Hering, 1936",Acrotaeniostola henei,88aa794a-f3ce-4e6e-a1ef-abb3b4e30886
拉丁名,"Chen, 1948",Acrotaeniostola quadrivittata,88aa794a-f3ce-4e6e-a1ef-abb3b4e30886
拉丁名,"Shiraki, 1968",Acrotaeniostola antennata,ed1e599f-265a-4424-8378-bbefac43c999
拉丁名,"Ferris & Klyver, 1932",Powellia curta,99b121ee-93c7-42b2-9524-c4656456d85b
拉丁名,"Baeva, 1972",Trioza rubiae,cbaf6088-9746-4e94-9640-9b54baa390ee
拉丁名,"Loginova, 1978",Trioza rubicunda,cbaf6088-9746-4e94-9640-9b54baa390ee
拉丁名,"(L?w, 1886)",Bactericera trisignata,8195bd15-177b-4937-ad41-48c9cab79de8
拉丁名,"L?w, 1877",Trioza tripunctata,8195bd15-177b-4937-ad41-48c9cab79de8
拉丁名,"L?w, 1886",Trioza trisignata,8195bd15-177b-4937-ad41-48c9cab79de8
拉丁名,"Jakovlev, B.E., 1876",Lygaeus (Melanospilus) marginatus,1af06569-7a1d-4e7c-a80e-7338c48a8f42
拉丁名,"Motschulsky, V., 1859",Lygaeus cruciger,1af06569-7a1d-4e7c-a80e-7338c48a8f42
拉丁名,"Jakovlev, B.E., 1876",Lygaeus venustus marginatus,1af06569-7a1d-4e7c-a80e-7338c48a8f42
中文名,,大斑脊长蝽,1af06569-7a1d-4e7c-a80e-7338c48a8f42
拉丁名,,Asolcus basalis,b3d9c9fd-3fab-4805-8c5f-3baae43dd361
拉丁名,,Microphanurus basalis,b3d9c9fd-3fab-4805-8c5f-3baae43dd361
拉丁名,,Microphanurus megacephalus,b3d9c9fd-3fab-4805-8c5f-3baae43dd361
拉丁名,,Telenomus basalis,b3d9c9fd-3fab-4805-8c5f-3baae43dd361
拉丁名,,Telenomus megacephalus,b3d9c9fd-3fab-4805-8c5f-3baae43dd361
拉丁名,,Trissolcus megacephalus,b3d9c9fd-3fab-4805-8c5f-3baae43dd361
中文名,,德特微蕈甲,01009f15-9f28-4e3f-815d-f5f7c62976f7
拉丁名,"Johnston, 1935",Neoborus osmanthicola,ccb0e194-3e35-4559-9a6c-7fb456f11427
拉丁名,"Lindinger, 1935",Anamefiorinia acaciae,73d2aaac-38c0-4968-b527-5ba8d2bda50d
拉丁名,"Lindinger, 1911",Crypthemichionaspis acaciae,73d2aaac-38c0-4968-b527-5ba8d2bda50d
拉丁名,"Leonardi, 1906",Fiorinia acaciae,73d2aaac-38c0-4968-b527-5ba8d2bda50d
拉丁名,"Fuller, 1897",Fiorinia acaciae bilobis,73d2aaac-38c0-4968-b527-5ba8d2bda50d
拉丁名,"Malloch, 1931",Trypanea imperfecta,f6eeca0b-8732-4af9-b547-e681408e1863
拉丁名,"Hering, 1942",Trypanea texana,17b6e2fa-f223-43ed-9ba9-606e2c4767a6
拉丁名,"Carter, 1929",Tryphocaria solida,22bb6595-daca-45c8-95f1-d13d5e66b093
拉丁名,"Aurivillius, 1912",Tryphocharia solida,22bb6595-daca-45c8-95f1-d13d5e66b093
中文名,,桉树壳天牛,22bb6595-daca-45c8-95f1-d13d5e66b093
拉丁名,"Loan, 1980",Dicyphus (Dicyphus) similis,17d54a7d-2e83-409d-88d3-0aa271223a2b
拉丁名,"Kelton, 1980",Dicyphus similis,17d54a7d-2e83-409d-88d3-0aa271223a2b
拉丁名,,Anomia quercus,56a2d394-9d9f-44e5-ae9d-17a327cde892
拉丁名,"Goeze, 1778",Cicada flavescens,56a2d394-9d9f-44e5-ae9d-17a327cde892
拉丁名,"Fabricius, 1777",Cicada quercus,56a2d394-9d9f-44e5-ae9d-17a327cde892
拉丁名,,Eupteryx quercus,56a2d394-9d9f-44e5-ae9d-17a327cde892
拉丁名,,Tettigonia quercus,56a2d394-9d9f-44e5-ae9d-17a327cde892
拉丁名,"Sahlberg, J., 1871",Typhlocyba (Anomia) qvercus,56a2d394-9d9f-44e5-ae9d-17a327cde892
拉丁名,"Dmitriev, 2001",Typhlocyba auercus,56a2d394-9d9f-44e5-ae9d-17a327cde892
拉丁名,"Tollin, 1851",Typhlocyba fasciata,56a2d394-9d9f-44e5-ae9d-17a327cde892
拉丁名,"Mitjaev, 1968",Typhlocyba qverqus,56a2d394-9d9f-44e5-ae9d-17a327cde892
拉丁名,"Olivier, 1795",Leptura arcuata,b8a1f12d-2f7f-49a1-9bdc-a77ed2032371
拉丁名,"Fabricius, 1801",Leptura lunata,b8a1f12d-2f7f-49a1-9bdc-a77ed2032371
拉丁名,"Gemminger & Harold, 1872",Leptura lunulata,b8a1f12d-2f7f-49a1-9bdc-a77ed2032371
拉丁名,"Haldeman, 1847",Stenura lunata,b8a1f12d-2f7f-49a1-9bdc-a77ed2032371
拉丁名,"Aurivillius, 1912",Strangalia (Typocerus) lunulata,b8a1f12d-2f7f-49a1-9bdc-a77ed2032371
拉丁名,"Melsheimer, 1853",Strangalia lunata,b8a1f12d-2f7f-49a1-9bdc-a77ed2032371
拉丁名,"Saalas, 1936",Strangalia lunulata,b8a1f12d-2f7f-49a1-9bdc-a77ed2032371
拉丁名,"Leng, 1920",Typocerus lunata,b8a1f12d-2f7f-49a1-9bdc-a77ed2032371
拉丁名,"Chemsak, 2005",Typocerus lunulatus lunulatus,b8a1f12d-2f7f-49a1-9bdc-a77ed2032371
拉丁名,"Fabricius, 1798",Leptura fugax,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"Bethune, 1872",Leptura tenuior,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"Gemminger & Harold, 1872",Leptura velutina,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"Haldeman, 1847",Stenura fugax,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"Haldeman, 1847",Stenura velutina,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"Aurivillius, 1912",Strangalia (Typocerus) velutina,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"Melsheimer, 1853",Strangalia fugax,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"LeConte, 1850",Strangalia tenuior,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"Melsheimer, 1853",Strangalia velutina,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"Bland, 1861",Typocerus fugax,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"Ruette, 1970",Typocerus manitobensis,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"Alexander, 1958",Typocerus velutina,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"Chemsak, 2005",Typocerus velutinus velutinus,08ed81c0-fc09-4a9e-95a1-793669149f66
拉丁名,"Walker, F., 1870",Cyrtacanthacris irregularis,3f3baa44-1ca8-4410-ba93-708b1e42ffd8
拉丁名,"Merrill & Chaffin, 1923",Lepidosaphes dentata,4f932140-974b-4fbf-9108-a40a407d38f4
拉丁名,"Lindinger, 1943",Mytilococcus dentatus,4f932140-974b-4fbf-9108-a40a407d38f4
拉丁名,"Hoke, 1921",Scobinaspis dentata,4f932140-974b-4fbf-9108-a40a407d38f4
拉丁名,"Ferris, 1937",Velataspis dentata,4f932140-974b-4fbf-9108-a40a407d38f4
拉丁名,"Fullaway, 1910",Toxoptera caricis,266c0252-19a9-4196-8f44-bebd27510115
拉丁名,"Fang, Y., Xiaolei Huang & Qiao, 2008",Vesiculaphis rhododenroni,266c0252-19a9-4196-8f44-bebd27510115
中文名,,番木瓜烟管蚜,266c0252-19a9-4196-8f44-bebd27510115
拉丁名,"Miyazaki, 1971",Vesiculaphis congoensis,78cec381-6973-441c-9357-c0be7619d8fc
拉丁名,"Cameron, 1903",Vespa micado,15bc39a8-8445-4498-a816-be5852b7a967
拉丁名,"Perkins, 1905",Vespa sexpunctata,15bc39a8-8445-4498-a816-be5852b7a967
拉丁名,"Cameron, 1903",Vespa xanthoptera,15bc39a8-8445-4498-a816-be5852b7a967
拉丁名,"Dyar, 1904",Parharmonia piceae,804cda03-cc61-4093-849f-edca77d3cb9b
拉丁名,"Busck, 1914",Sesia brunneri,804cda03-cc61-4093-849f-edca77d3cb9b
拉丁名,,Halyzia duodecimguttata,366cc290-c643-4bd6-8289-7f8aecc99b6a
中文名,,山楂长小蠹,13bca9b9-7096-4234-8848-e31f10ef8d24
拉丁名,"Willemse, C., 1922",Orthacanthacris bimaculata,6f88f70c-d84b-449a-b241-8da9598d19ab
拉丁名,"Sj?stedt, 1932",Valanga melanoptera,6f88f70c-d84b-449a-b241-8da9598d19ab
拉丁名,"Danzig & Konstantinova, 1990",Xenococcus anandalei,cd6508ed-a41d-489b-a509-3a901fe59710
拉丁名,"Distant, 1893",Rhaptus collina,17a0b612-ae49-48af-8c2f-ed45ad65b9de
拉丁名,"Olivier, A.G., 1795",Scolytus retusus,2f4fe7a6-b56a-45eb-8a22-888045b95371
拉丁名,"Walker, 1864",Cryptolechia cognatella,dc71345f-5f67-46a0-b8e0-0e926208ba41
拉丁名,Motschulsky,Anodius denticulus,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,Motschulsky,Anodius tuberculatus,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,Walker,Bostrichus testaceus,f17f599f-2fe8-4966-83bf-b29659ac3848
英文名,,sugarcane ambrosia beetle,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,(Wollaston),Tomicus perforans,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,Schedl,Xyleborus apertus,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,Schedl,Xyleborus criticus,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,Schedl,Xyleborus cylindrus,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,Montrouzier,Xyleborus duponti,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,Blackburn,Xyleborus immaturus,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,Eichhoff,Xyleborus kraatzi,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,Eichhoff,Xyleborus kraatzi philippinensis,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,Schedl,Xyleborus minimus,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,Beeson,Xyleborus whitteni,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,Lea,Xylopertha hirsutus,f17f599f-2fe8-4966-83bf-b29659ac3848
中文名,,对粒材小蠹,f17f599f-2fe8-4966-83bf-b29659ac3848
拉丁名,"Fabricius, J.C., 1787",Apate limbata,e7a5c9ca-329c-4c83-a83a-9bf2d9793bc0
拉丁名,"Fabricius, J.C., 1787",Apate limbatus,e7a5c9ca-329c-4c83-a83a-9bf2d9793bc0
拉丁名,"(Fabricius, J.C., 1787)",Bostrichus limbatus,e7a5c9ca-329c-4c83-a83a-9bf2d9793bc0
拉丁名,,Dermestes domesticus,e7a5c9ca-329c-4c83-a83a-9bf2d9793bc0
拉丁名,"Linnaeus, C., 1758",Dermestes domesticus,e7a5c9ca-329c-4c83-a83a-9bf2d9793bc0
拉丁名,"Schneider, D.H., 1785",Dermestes limbatus,e7a5c9ca-329c-4c83-a83a-9bf2d9793bc0
拉丁名,"(Linnaeus, C., 1758)",Ips domestica,e7a5c9ca-329c-4c83-a83a-9bf2d9793bc0
拉丁名,"(Linnaeus, C., 1758)",Ips domesticus,e7a5c9ca-329c-4c83-a83a-9bf2d9793bc0
拉丁名,,Tomicus domesticus,e7a5c9ca-329c-4c83-a83a-9bf2d9793bc0
拉丁名,Linnaeus,Xyloterus domesticus,e7a5c9ca-329c-4c83-a83a-9bf2d9793bc0
拉丁名,"Boisduval, 1835",Lamia heteromorpha,271a08a5-4db3-4625-9874-48983a0b1d14
拉丁名,"Boisduval, 1835",Saperda grisea,271a08a5-4db3-4625-9874-48983a0b1d14
拉丁名,"Newman, 1840",Xylotoles lentus,271a08a5-4db3-4625-9874-48983a0b1d14
拉丁名,"Broun, 1886",Xylotoles maculosus,271a08a5-4db3-4625-9874-48983a0b1d14
拉丁名,"Broun, 1921",Xylotoles submicans,271a08a5-4db3-4625-9874-48983a0b1d14
拉丁名,"Shinji, 1923",Chaitophoraphis acerifloris,e6d8c926-0b4a-44ad-bf22-800c90f905ed
中文名,,枫桠镰管蚜,e6d8c926-0b4a-44ad-bf22-800c90f905ed
拉丁名,"Ghosh, M.R., A.K. Ghosh & D.N. Raychaudhuri, 1971",Megalophyllaphis obscura,da11b4ff-ae94-4795-9fa4-4a3ff1552f35
中文名,,浑桠镰管蚜,da11b4ff-ae94-4795-9fa4-4a3ff1552f35
拉丁名,"Takahashi, R., 1963",Megalocallis takagii,b3973e65-e5af-453d-a647-995d69561a39
拉丁名,"Takahashi, R., 1923",Drepanphis tokyoensis,9b99e9e7-0be4-4e28-9f6f-9fd8cdda2cdf
拉丁名,"Takahashi, R., 1961",Trichaitophorus albus,3b283c44-c1d3-4a49-ba23-11a138477c7e
中文名,,红裙蝙蝠蛾,2a631833-d0ad-4cec-ad3b-5e055820654a
拉丁名,"Oshanin, 1912",Erythroneura facsiaticollis,c6c54c47-40cd-42f6-9531-d3819f98fda3
拉丁名,,Erythroneura flammigera suavis,c6c54c47-40cd-42f6-9531-d3819f98fda3
拉丁名,"Ribaut, 1936",Erythroneura inconstans,c6c54c47-40cd-42f6-9531-d3819f98fda3
拉丁名,,Erythroneura rhamni suavis,c6c54c47-40cd-42f6-9531-d3819f98fda3
拉丁名,,Erythroneura rhamnicola,c6c54c47-40cd-42f6-9531-d3819f98fda3
拉丁名,,Erythroneura rhamnicola suavis,c6c54c47-40cd-42f6-9531-d3819f98fda3
拉丁名,"Matsumura, 1908",Typhlocyba (Zygina) fulguralis,c6c54c47-40cd-42f6-9531-d3819f98fda3
拉丁名,"Horvath, 1903",Typhlocyba rhamnicola,c6c54c47-40cd-42f6-9531-d3819f98fda3
拉丁名,"Rey, 1891",Zygina blandula suavis,c6c54c47-40cd-42f6-9531-d3819f98fda3
拉丁名,"Edwards, 1924",Zygina concinna,c6c54c47-40cd-42f6-9531-d3819f98fda3
拉丁名,,Zygina flammigera suavis,c6c54c47-40cd-42f6-9531-d3819f98fda3
拉丁名,"Duda, 1892",Zygina rhamni,c6c54c47-40cd-42f6-9531-d3819f98fda3
拉丁名,"Yang, 1965",Pyramidotettix mali,ce58aee6-8702-41a0-b1e1-45f15c0432ad
拉丁名,"Vilbaste, 1968",Remmia orbigera,ce58aee6-8702-41a0-b1e1-45f15c0432ad
