other_name_type,named_year,other_name,species_guid
拉丁名,Griseb.,Ambrosia artemisiifolia var. jamaicensis,04ebbd4e-24a3-4945-be0c-5439243350cf
拉丁名,Hook. & Arn.,Ambrosia chilensis,04ebbd4e-24a3-4945-be0c-5439243350cf
拉丁名,(Piper) Rydb.,Ambrosia diversifolia,04ebbd4e-24a3-4945-be0c-5439243350cf
拉丁名,L.,Ambrosia elatior,04ebbd4e-24a3-4945-be0c-5439243350cf
拉丁名,S.Priszter,Ambrosia elatior f. aurea,04ebbd4e-24a3-4945-be0c-5439243350cf
拉丁名,"Wolbach, 1919",Dermacentroxenus,3c0d5cbb-1e10-4f67-9b88-fe4f4523f079
拉丁名,"Zhdanov, 1953",Gamasoxenus,3c0d5cbb-1e10-4f67-9b88-fe4f4523f079
拉丁名,,papaya bunchy top phytoplasma,3c0d5cbb-1e10-4f67-9b88-fe4f4523f079
拉丁名,,papaya bunchy top virus,3c0d5cbb-1e10-4f67-9b88-fe4f4523f079
英文名,,pawpaw bunchy top,3c0d5cbb-1e10-4f67-9b88-fe4f4523f079
英文名,,PBT,3c0d5cbb-1e10-4f67-9b88-fe4f4523f079
中文名,,立克次体属,3c0d5cbb-1e10-4f67-9b88-fe4f4523f079
英文名,,bacterial blight of bean,fea3451a-3919-4792-ad16-11834e50fa02
英文名,,common blight of bean,fea3451a-3919-4792-ad16-11834e50fa02
英文名,,bacterial blight of bean,5fd48546-3089-4518-845e-f6c816698a3b
英文名,,common blight of bean,5fd48546-3089-4518-845e-f6c816698a3b
拉丁名,,Candidatus Liberobacter,1c41f587-674c-4acb-aa2c-ffb388db0317
拉丁名,,Liberibacter,1c41f587-674c-4acb-aa2c-ffb388db0317
拉丁名,,Liberibacters,1c41f587-674c-4acb-aa2c-ffb388db0317
拉丁名,,Liberobacter,1c41f587-674c-4acb-aa2c-ffb388db0317
拉丁名,,Liberobacter spp.,1c41f587-674c-4acb-aa2c-ffb388db0317
拉丁名,,Liberobacters,1c41f587-674c-4acb-aa2c-ffb388db0317
英文名,,brittle leaf disease,1fa5b6f9-6198-45aa-a9b4-8e4427a4c975
中文名,,胞管肾纲,17266d2c-b58a-4738-b931-8fc2995da953
拉丁名,,bean urd leaf crinkle virus,ad23c765-c2d3-435a-bf98-44c9ea72fc1b
拉丁名,,black gram leaf crinkle virus,ad23c765-c2d3-435a-bf98-44c9ea72fc1b
拉丁名,,Urd bean crinkle leaf virus,ad23c765-c2d3-435a-bf98-44c9ea72fc1b
拉丁名,,Urdbean leaf crinkle virus,ad23c765-c2d3-435a-bf98-44c9ea72fc1b
拉丁名,,Umbraviruses,484dc286-8687-4b41-af18-aaa32782015e
拉丁名,,Tigre disease virus,3f772293-a3e0-4b6f-8eab-69bd5e7cfa06
拉丁名,,Tenuiviruses,7c7e6885-ce8a-4f39-9c95-173bdf6f0400
英文名,,dwarf disease of sweet potato,1191abc5-eb3d-4f0d-9d4f-1ded3470057b
英文名,,little leaf of sweet potato,1191abc5-eb3d-4f0d-9d4f-1ded3470057b
拉丁名,,Sweet potato dwarf phytoplasma,1191abc5-eb3d-4f0d-9d4f-1ded3470057b
拉丁名,,Sunflower crinkle umbravirus,c58cdba9-a0e4-413e-8ba8-b95363bd3462
拉丁名,,Sunflower rugose mosaic virus,c58cdba9-a0e4-413e-8ba8-b95363bd3462
英文名,,sereh disease of sugarcane,1ec86dca-ee7d-4740-9708-933b4c64385d
英文名,,Sugarcane sereh disease,1ec86dca-ee7d-4740-9708-933b4c64385d
拉丁名,,Sugarcane sereh virus,1ec86dca-ee7d-4740-9708-933b4c64385d
拉丁名,(TYVAV),Tobacco yellow vein assistor virus,e47618ea-82fc-4c50-8907-0034e35cc72e
拉丁名,,Bean stipple streak virus,30524e51-4bae-4e74-bcf6-a8e371e3db23
拉丁名,,Chenopodium necrosis necrovirus,30524e51-4bae-4e74-bcf6-a8e371e3db23
拉丁名,,cucumber systemic necrosis virus,30524e51-4bae-4e74-bcf6-a8e371e3db23
拉丁名,,Euonymus mosaic virus,30524e51-4bae-4e74-bcf6-a8e371e3db23
拉丁名,,strawberry necrotic rosette virus,30524e51-4bae-4e74-bcf6-a8e371e3db23
拉丁名,,tobacco necrosis necrovirus,30524e51-4bae-4e74-bcf6-a8e371e3db23
拉丁名,,Tulip Augusta disease virus,30524e51-4bae-4e74-bcf6-a8e371e3db23
拉丁名,,tulip necrosis virus,30524e51-4bae-4e74-bcf6-a8e371e3db23
中文名,,帚状病毒科,4a2a4697-fb80-416c-afda-7db9620dab92
拉丁名,,Sobemoviruses,28fd34e6-9abc-43df-9f49-660b84fb755b
拉丁名,,Iridescent virus 2,fb57019e-10e8-4044-b1cc-de9859e9eca7
英文名,,dieback of rose,0c0dea67-e8f3-4e92-a9f1-08f4e2ea3a72
英文名,,rose bud proliferation,0c0dea67-e8f3-4e92-a9f1-08f4e2ea3a72
英文名,,rose degeneration disease,0c0dea67-e8f3-4e92-a9f1-08f4e2ea3a72
拉丁名,,Rose dieback,0c0dea67-e8f3-4e92-a9f1-08f4e2ea3a72
英文名,,rose frisure,0c0dea67-e8f3-4e92-a9f1-08f4e2ea3a72
拉丁名,,Rose leaf curl,0c0dea67-e8f3-4e92-a9f1-08f4e2ea3a72
拉丁名,,Rose little leaf,0c0dea67-e8f3-4e92-a9f1-08f4e2ea3a72
拉丁名,,Rose spring dwarf,0c0dea67-e8f3-4e92-a9f1-08f4e2ea3a72
英文名,,rose streak,0c0dea67-e8f3-4e92-a9f1-08f4e2ea3a72
拉丁名,,Rose stunt,0c0dea67-e8f3-4e92-a9f1-08f4e2ea3a72
英文名,,Rose wilt disease,0c0dea67-e8f3-4e92-a9f1-08f4e2ea3a72
英文名,,wilt of rose,0c0dea67-e8f3-4e92-a9f1-08f4e2ea3a72
英文名,,Rice orange leaf disease,c808a9fe-c346-45f0-8ca9-c9ab5c8f7a9c
拉丁名,,rice orange leaf virus,c808a9fe-c346-45f0-8ca9-c9ab5c8f7a9c
英文名,,curly little leaf of mulberry,6273613e-bdb6-436d-ab5d-d45ee98a9c1b
英文名,,Mulberry curly little leaf disease,6273613e-bdb6-436d-ab5d-d45ee98a9c1b
英文名,,American leaf curl of raspberry,eec7794b-2a5e-4e6d-b8ed-797abb94718e
英文名,,leaf curl of raspberry,eec7794b-2a5e-4e6d-b8ed-797abb94718e
拉丁名,,Raspberry curl,eec7794b-2a5e-4e6d-b8ed-797abb94718e
拉丁名,,Raspberry leaf curl luteovirus,eec7794b-2a5e-4e6d-b8ed-797abb94718e
拉丁名,,Yellows,eec7794b-2a5e-4e6d-b8ed-797abb94718e
英文名,,infectious variegation of privet,18c368f6-6fe3-4b3e-ac02-41cb01ebd1c6
拉丁名,,Ligustrum mosaic agent,18c368f6-6fe3-4b3e-ac02-41cb01ebd1c6
拉丁名,,Ligustrum mosaic disease,18c368f6-6fe3-4b3e-ac02-41cb01ebd1c6
拉丁名,,Privet infectious variegation agent,18c368f6-6fe3-4b3e-ac02-41cb01ebd1c6
英文名,,Privet infectious variegation disease,18c368f6-6fe3-4b3e-ac02-41cb01ebd1c6
英文名,,yellow mosaic of privet,18c368f6-6fe3-4b3e-ac02-41cb01ebd1c6
拉丁名,,Andean potato yellowing virus,4f42a3e1-139c-44ca-b13f-9daefb8cee73
拉丁名,,Potato yellowing alfamovirus,4f42a3e1-139c-44ca-b13f-9daefb8cee73
拉丁名,,Virus SB-22,4f42a3e1-139c-44ca-b13f-9daefb8cee73
拉丁名,,Potato virus C,cc26ca57-2773-4e09-a037-e26b2134f2fe
拉丁名,,Potato virus Yc,cc26ca57-2773-4e09-a037-e26b2134f2fe
拉丁名,,Potato Y potyvirus stipple streak strain,cc26ca57-2773-4e09-a037-e26b2134f2fe
英文名,,Potato leaflet stunt disease,c361045a-170f-4fca-9b9f-a60ed52d77db
英文名,,deforming mosaic of potato,8e7e62d1-a208-4c4d-baac-cda3b4375e66
英文名,,potato deforming mosaic,8e7e62d1-a208-4c4d-baac-cda3b4375e66
拉丁名,,Potato deforming mosaic disease,8e7e62d1-a208-4c4d-baac-cda3b4375e66
拉丁名,,Potato deforming mosaic virus,8e7e62d1-a208-4c4d-baac-cda3b4375e66
拉丁名,,Potato mosaic deformante virus,8e7e62d1-a208-4c4d-baac-cda3b4375e66
英文名,,potato mosaico deformante,8e7e62d1-a208-4c4d-baac-cda3b4375e66
拉丁名,,Potato mosaico deformante disease,8e7e62d1-a208-4c4d-baac-cda3b4375e66
拉丁名,,Potato mosaico deformante virus,8e7e62d1-a208-4c4d-baac-cda3b4375e66
英文名,,Chara corallina virus,4df722cf-0fb8-41b1-ad18-3ba4923e526a
拉丁名,,Playas virus,65d60bd3-7659-4c96-bb63-06c7604f6ffb
英文名,,apple platycarpa dwarfing virus,efee991d-4294-418d-8c5d-5a2edc305f54
拉丁名,,Platycarpa scaly bark virus,efee991d-4294-418d-8c5d-5a2edc305f54
英文名,,apple false sting virus,b8664e65-ae20-4e9d-bc84-3fca1db95b3b
拉丁名,,Platycarpa dwarf virus,b8664e65-ae20-4e9d-bc84-3fca1db95b3b
拉丁名,,Pineapple mealybug wilt-associated virus 2,13150cd6-14d2-4dac-a62e-821688602924
拉丁名,,Pear chlorotic leaf spot-associated virus,f89a8097-36d1-4275-9a5a-8f19e36e53be
英文名,,Pear bud drop disease,3c8687fb-c41d-4b12-bd7a-2dfd5826e532
拉丁名,,Galla verrucae,89179978-ac5b-42bc-a318-41a47b28418d
拉丁名,,Peach blister,89179978-ac5b-42bc-a318-41a47b28418d
拉丁名,,Peach smooth wart,89179978-ac5b-42bc-a318-41a47b28418d
英文名,,Peach stubby twig virus,89179978-ac5b-42bc-a318-41a47b28418d
拉丁名,,Persicavius verrucans,89179978-ac5b-42bc-a318-41a47b28418d
拉丁名,,Prunivir verruca,89179978-ac5b-42bc-a318-41a47b28418d
拉丁名,,Papaya bunchy top virus,44596e1e-abe8-45f1-985a-ca26259b6af4
英文名,,kassala disease of citrus,bb98f18b-de04-4f51-abf0-a473a555b41c
英文名,,Hibiscus yellow vein mosaic disease,ba115cd9-c7ac-41f6-a8b0-664bcf855a30
英文名,,yellow vein mosaic of hibiscus,ba115cd9-c7ac-41f6-a8b0-664bcf855a30
英文名,,gummy bark of citrus,f7a27194-315a-4252-967a-7424e2fbe003
英文名,,green crinkle of apple,197a9b31-6e38-4ec7-88e2-9ff0b2dd9d64
英文名,,Eucalyptus leaf chlorosis disease,f24ea159-8f07-4ead-98e3-820b6f72eed1
英文名,,leaf chorosis of eucalyptus,f24ea159-8f07-4ead-98e3-820b6f72eed1
拉丁名,,Cucumber toad-skin (?) rhabdovirus,aa30d900-8ea5-4176-969e-173dccac1c6b
英文名,,Cherry rough bark virus,35196c4f-6170-4796-be69-ca12211383da
英文名,,Cherry rusty spot virus,a84d800b-a999-4923-b632-c82a9b664897
英文名,,Cherry short stem disease,a84d800b-a999-4923-b632-c82a9b664897
英文名,,kerala wilt of coconut,7d5d027f-8674-42a3-b8dd-d0e1dcd02e92
英文名,,natuna wilt of coconut,7d5d027f-8674-42a3-b8dd-d0e1dcd02e92
英文名,,root rot of coconut,7d5d027f-8674-42a3-b8dd-d0e1dcd02e92
英文名,,root wilt of coconut,7d5d027f-8674-42a3-b8dd-d0e1dcd02e92
英文名,,wilt of coconut,7d5d027f-8674-42a3-b8dd-d0e1dcd02e92
英文名,,Cotton small leaf virus,77d7256c-219f-4f5e-bdcf-89141343668d
拉丁名,,Cotton leaf mottle agent,05931606-0ff6-4758-a8b2-d8c71d2a595e
拉丁名,,Cotton leaf mottle virus,05931606-0ff6-4758-a8b2-d8c71d2a595e
中文名,,棉叶斑驳病毒,05931606-0ff6-4758-a8b2-d8c71d2a595e
英文名,,lN33 stem grooving,113f58c9-13cb-41d0-a9fd-7e1903ce0e3e
英文名,,LN33 stem grooving agent,113f58c9-13cb-41d0-a9fd-7e1903ce0e3e
英文名,,impietratura of citrus,072443ca-3bca-491a-894a-e67906a047d2
英文名,,blight of citrus,57fc4d44-6d2d-450c-804d-e83ca39957c2
英文名,,Citrus blight disease,57fc4d44-6d2d-450c-804d-e83ca39957c2
英文名,,roadside decline,57fc4d44-6d2d-450c-804d-e83ca39957c2
英文名,,rough lemon decline,57fc4d44-6d2d-450c-804d-e83ca39957c2
英文名,,sandhill decline,57fc4d44-6d2d-450c-804d-e83ca39957c2
英文名,,young tree decline,57fc4d44-6d2d-450c-804d-e83ca39957c2
拉丁名,,Coffee oil spot disease,515d6b55-8a3f-4424-bd7f-a693688e0af9
英文名,,concave gum of citrus,1678cf3d-fb6e-4d3b-a733-b851ac8d4d80
拉丁名,,X-disease phytoplasma,c306ceac-65ac-4c3b-b613-04a7fb542639
中文名,,X病植原体,c306ceac-65ac-4c3b-b613-04a7fb542639
拉丁名,,Western X-disease phytoplasma,38767bb5-bf1d-4b39-b0f0-7809f21a3688
拉丁名,,Wheat blue dwarf phytoplasma,38767bb5-bf1d-4b39-b0f0-7809f21a3688
拉丁名,,'Solanum lycopersicum' big bud phytoplasma,fbcf70e2-81b2-40ee-a901-2b3a612bd067
拉丁名,,Tomato big bud mycoplasma-like organism,fbcf70e2-81b2-40ee-a901-2b3a612bd067
拉丁名,,Sugarcane white leaf phytoplasma,1d011dd1-1c44-43c2-8400-b9b6681dfc60
拉丁名,,'Saccharum officinarum' phytoplasma,fde0ba4d-0798-4216-9f27-5eee5b93a244
拉丁名,,Sugarcane grassy shoot phytoplasma,fde0ba4d-0798-4216-9f27-5eee5b93a244
中文名,,甘蔗草苗病植原体,fde0ba4d-0798-4216-9f27-5eee5b93a244
拉丁名,,Phytoplasma sp. BGWL-KK,517adf71-9333-4c82-ab66-c9cefecb61c3
拉丁名,,Potato purple-top roll phytoplasma,1b0a0a64-cdac-4cec-8b62-c367581a36bc
拉丁名,,Ophioviridae,f5a60f9e-24ea-4328-9b1b-d4dcdec42354
英文名,,little peach,3958dc4a-1584-4c67-920a-2f4239c0ad36
拉丁名,,Peach little peach phytoplasma,3958dc4a-1584-4c67-920a-2f4239c0ad36
拉丁名,,Peach red suture phytoplasma,3958dc4a-1584-4c67-920a-2f4239c0ad36
拉丁名,,peach yellows MLO,3958dc4a-1584-4c67-920a-2f4239c0ad36
拉丁名,,peach yellows mycoplasma-like organism,3958dc4a-1584-4c67-920a-2f4239c0ad36
拉丁名,,peach yellows virus,3958dc4a-1584-4c67-920a-2f4239c0ad36
拉丁名,,Albino cherry agent,9fac8210-372f-48d2-8a9a-bc8670daed3a
英文名,,cherry albino,9fac8210-372f-48d2-8a9a-bc8670daed3a
英文名,,cherry buckskin,9fac8210-372f-48d2-8a9a-bc8670daed3a
英文名,,leaf casting,9fac8210-372f-48d2-8a9a-bc8670daed3a
英文名,,peach yellow leafroll,9fac8210-372f-48d2-8a9a-bc8670daed3a
拉丁名,,Phytoplasma sp. PDB,ade7ec78-dfa8-49ff-a1ae-2f32a1834fed
拉丁名,,coconut lethal yellowing mycoplasma-like organism,2ec7a299-e47a-4dd6-b585-8b2db0a4da84
拉丁名,,coconut lethal yellowing phytoplasma,2ec7a299-e47a-4dd6-b585-8b2db0a4da84
拉丁名,,Palm lethal yellowing mycoplasma-like organism,2ec7a299-e47a-4dd6-b585-8b2db0a4da84
英文名,,sudden wither of oil palm,18670839-c5d9-4a47-bba4-e3c74eb68db2
拉丁名,,Mycoplasma-like organism,b5fb0518-df07-4d28-9173-b67eeefdbbb7
拉丁名,,mycoplasma-like organism MLO,b5fb0518-df07-4d28-9173-b67eeefdbbb7
拉丁名,,Mycoplasma-like sp.,b5fb0518-df07-4d28-9173-b67eeefdbbb7
拉丁名,,Maize bushy stunt micoplasma,bd400f22-a352-4310-9b6b-7249a4393f14
拉丁名,,LY phytoplasma,35c41047-8bd1-43fd-aa7c-c1612efe4d0f
拉丁名,,'Arachis hypogaea' witches'-broom phytoplasma,01f96140-a94f-45b9-a943-f82fe7fe7dd9
拉丁名,,Coconut lethal yellowing mycoplasma-like organism,8a92b260-8fa5-49ee-9965-dce48a45c819
拉丁名,,Coconut lethal yellowing phytoplasma,8a92b260-8fa5-49ee-9965-dce48a45c819
拉丁名,,Coconut lethal yellows phytoplasma,8a92b260-8fa5-49ee-9965-dce48a45c819
拉丁名,,Lethal yellowing of coconut plam,8a92b260-8fa5-49ee-9965-dce48a45c819
拉丁名,,Lethal yellowing of plam,8a92b260-8fa5-49ee-9965-dce48a45c819
拉丁名,,Palm lethal yellowing,8a92b260-8fa5-49ee-9965-dce48a45c819
拉丁名,,Palm lethal yellowing phytoplasma,8a92b260-8fa5-49ee-9965-dce48a45c819
拉丁名,,Phytoplasma palmae,8a92b260-8fa5-49ee-9965-dce48a45c819
拉丁名,,Clover phyllody mycoplasma-like organism,80f3d606-bd5c-4b13-b600-2c5d58c32072
英文名,,green petal of strawberry,80f3d606-bd5c-4b13-b600-2c5d58c32072
英文名,,Cape St Paul wilt of coconut,e19dd449-a9bb-4afc-8b04-1bac0c932875
拉丁名,,Cape St. paul disease,e19dd449-a9bb-4afc-8b04-1bac0c932875
拉丁名,,Cape St. Paul wilt disease phytoplasma,e19dd449-a9bb-4afc-8b04-1bac0c932875
英文名,,kaincope disease of coconut,e19dd449-a9bb-4afc-8b04-1bac0c932875
拉丁名,,Kaincope phytoplasma,e19dd449-a9bb-4afc-8b04-1bac0c932875
英文名,,kribi disease of coconut,e19dd449-a9bb-4afc-8b04-1bac0c932875
拉丁名,,Candidatus Phytoplasma ziziphi,5d8d5bc5-1c04-4337-8ed8-d827d1f19bcc
拉丁名,,Zizyphus jujube witches'-broom phytoplasma,5d8d5bc5-1c04-4337-8ed8-d827d1f19bcc
拉丁名,,Candidatus Phytoplasma tamaricis,67327414-b4ab-4a09-9947-6fbcc93dfe1d
拉丁名,,Salt cedar witches'-broom phytoplasma,67327414-b4ab-4a09-9947-6fbcc93dfe1d
拉丁名,,Candidatus Phytoplasma spartii,4452aece-ae87-414a-9c36-5f6efc887fac
拉丁名,,Spartium witches'-broom phytoplasma,4452aece-ae87-414a-9c36-5f6efc887fac
拉丁名,,Ca. Phytoplasma solani,3996d6c4-637a-48f4-97f8-e51b631f7d02
拉丁名,,German grapevine yellows,3996d6c4-637a-48f4-97f8-e51b631f7d02
拉丁名,,Grapevine bois noir phytoplasma,3996d6c4-637a-48f4-97f8-e51b631f7d02
拉丁名,,Grapevine vergilbungskrankheit phytoplasma,3996d6c4-637a-48f4-97f8-e51b631f7d02
英文名,,Parastolbur,3996d6c4-637a-48f4-97f8-e51b631f7d02
英文名,,Parastolbur phytoplasma,3996d6c4-637a-48f4-97f8-e51b631f7d02
拉丁名,,Phytoplasma solani,3996d6c4-637a-48f4-97f8-e51b631f7d02
英文名,,potato stolbur disease,3996d6c4-637a-48f4-97f8-e51b631f7d02
拉丁名,,Potato stolbur phytoplasma,3996d6c4-637a-48f4-97f8-e51b631f7d02
拉丁名,,Stolbur phytoplasma,3996d6c4-637a-48f4-97f8-e51b631f7d02
拉丁名,,vergilbungskrankheit,3996d6c4-637a-48f4-97f8-e51b631f7d02
英文名,,Vergilbungskrankheit der Rebe,3996d6c4-637a-48f4-97f8-e51b631f7d02
拉丁名,,Phytoplasma rubi,a4aaa888-e422-4126-84b2-004ea26aa518
拉丁名,,Rubus stunt diseases phytoplasma,a4aaa888-e422-4126-84b2-004ea26aa518
拉丁名,,Rubus stunt phytoplasma,a4aaa888-e422-4126-84b2-004ea26aa518
拉丁名,,Buckthorn witches'-broom phytoplasma,ec649b1b-2871-40e6-8e27-ff3f32722d37
拉丁名,,BWB phytoplasma,ec649b1b-2871-40e6-8e27-ff3f32722d37
拉丁名,,Candidatus Phytoplasma rhamni,ec649b1b-2871-40e6-8e27-ff3f32722d37
英文名,,Parry's disease,e6921bf2-6718-47da-a30a-9b6297be13c9
拉丁名,,Pear decline mycoplasma-like organism,e6921bf2-6718-47da-a30a-9b6297be13c9
拉丁名,,Pear decline phytoplasma,e6921bf2-6718-47da-a30a-9b6297be13c9
英文名,,pear leaf curl,e6921bf2-6718-47da-a30a-9b6297be13c9
英文名,,pear moria,e6921bf2-6718-47da-a30a-9b6297be13c9
拉丁名,"Seemuller & Schneider, 2004",Phytoplasma pyri,e6921bf2-6718-47da-a30a-9b6297be13c9
中文名,,扁桃丛枝病菌,06071c36-ebde-422c-bbb7-b3c4062e728d
拉丁名,,rice yellow dwarf MLO,58d0342c-e205-45fc-bd35-82dcceef2f36
拉丁名,,Rice yellow dwarf phytoplasma,58d0342c-e205-45fc-bd35-82dcceef2f36
拉丁名,,rice yellow dwarf virus,58d0342c-e205-45fc-bd35-82dcceef2f36
拉丁名,,Candidatus Phytoplasma omanense,d0c9b88a-bc2e-45a7-a02b-0705cbee275f
拉丁名,,Apple proliferation mycoplasma-like organism,960e4ba9-a15c-42d4-bab2-2e75a1be4f20
拉丁名,,Apple proliferation phytoplasma,960e4ba9-a15c-42d4-bab2-2e75a1be4f20
拉丁名,"Seemuller & Schneider, 2004",Phytoplasma mali [Candidatus],960e4ba9-a15c-42d4-bab2-2e75a1be4f20
中文名,,苹果串生植原体,960e4ba9-a15c-42d4-bab2-2e75a1be4f20
拉丁名,,Candidatus Phytoplasma lycopersici,ef984b25-401b-4ffb-bb3d-da4b339163ad
拉丁名,,Japanese Hydrangea phyllody phytoplasma,d88125b0-df01-492a-b06e-100779b61378
拉丁名,,Candidatus Phytoplasma graminis,420b700d-28fd-4638-9bc3-653ef5397a0f
拉丁名,,Phytoplasma fragariae,66f3afda-acf3-4d40-a41a-21e147a96f96
拉丁名,,Strawberry yellows phytoplasma,66f3afda-acf3-4d40-a41a-21e147a96f96
拉丁名,,Candidatus Phytoplasma elm yellows group,81336936-4ca1-4698-90ec-1ca9b3ef8220
拉丁名,,16SrXIV (Bermudagrass white leaf group),65300e80-08e9-41a8-b8e5-b81a0a7756f4
拉丁名,,Bermuda grass white leaf phytoplasma,e8c110d1-4e3c-4497-a97d-05c0418cb465
拉丁名,,Cynodontis white leaf-Sudan phytoplasma,e8c110d1-4e3c-4497-a97d-05c0418cb465
拉丁名,,Candidatus Phytoplasma castaneae,1f748ff0-d71d-4e71-9db0-403e1e71622a
拉丁名,,Candidatus Phytoplasma caricae,a0c6dd4c-34f5-4c64-b817-3cac7b4c3ac3
拉丁名,,Candidatus Phytoplasma brasiliense,9a215e7d-673a-4210-8361-13500fe9a785
拉丁名,Zreik et al 1995,Phytoplasma aurantifolia [Candidatus],6ca13b6a-fa06-4ba1-8f86-b48ff69904d5
英文名,,witches' broom disease of lime,6ca13b6a-fa06-4ba1-8f86-b48ff69904d5
拉丁名,,Candidatus Phytoplasma americanum,9e34c145-1ada-464f-9191-dc722a5f377b
拉丁名,,Potato purple-top wilt agent,9e34c145-1ada-464f-9191-dc722a5f377b
中文名,,Potato purple-top wilt phytoplasma,9e34c145-1ada-464f-9191-dc722a5f377b
中文名,,马铃薯紫顶枯萎植原体,9e34c145-1ada-464f-9191-dc722a5f377b
拉丁名,,Australian grapevine yellows phytoplasma,9bdae489-0c7c-4644-88bb-71d86e4ecacd
拉丁名,,pawpaw dieback phytoplasma,9bdae489-0c7c-4644-88bb-71d86e4ecacd
拉丁名,,Phormium yellow leaf phytoplasma,9bdae489-0c7c-4644-88bb-71d86e4ecacd
拉丁名,"R.E. Davis et al., 1997",Phytoplasma australiense [Candidatus],9bdae489-0c7c-4644-88bb-71d86e4ecacd
英文名,,strawberry green petal disease,9bdae489-0c7c-4644-88bb-71d86e4ecacd
英文名,,strawberry lethal yellows disease,9bdae489-0c7c-4644-88bb-71d86e4ecacd
拉丁名,,Alstroemeria decline,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,American aster yellows,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,Anemone virescence,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,Aster yellows phytoplasma group,8e3061e8-cc28-4d0f-9684-b67539eaa502
英文名,,aster yellows phytoplasmas,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,blueberry stunt,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,broccoli phyllody,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,Bunias phyllody,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,cactus virescence,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,Calendula virescence,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,Cardaria phyllody,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,carrot proliferation,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,chlorantie,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,Chrysanthemum yellows,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,clover phyllody,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,columbine virescence,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,Cyclamen virescence,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,Diplotaxis virescence,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,dogfennel yellows,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,dogwood stunt,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,dwarf western aster yellows,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,eastern aster yellows,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,eggplant dwarf,8e3061e8-cc28-4d0f-9684-b67539eaa502
拉丁名,,Erigeron yellows,8e3061e8-cc28-4d0f-9684-b67539eaa502
