guid,scientific_name,scientific_name_with_authors,authorship,chinese_name,english_name,abbreviation,classification,parent_genus,taxonomic_level,sources,confirmation_status,reviewer,review_time,original_risk_code,is_species,author,created_time,editor,modified_time,temp_created_time
9f0ed7bb-7457-4fe9-a57e-b281a4767eee,Hylesinus cholodkovskyi,Hylesinus cholodkovskyi Berger,Berger,长海小蠹,,,昆虫,Hylesinus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
4828ef69-ea6a-4540-83c1-c19003d997c9,Cotula anthemoides,Cotula anthemoides L.,L.,山芫荽,,,杂草,Cotula,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
b0620771-412f-4af0-988e-bcef2eecc911,Diplosis fasciata,Diplosis fasciata Niwa,Niwa,桑黄瘿蚊,,,昆虫,Diplosis,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
3482b601-6430-4340-9c11-bd45e33ce4ed,Mycophila speyeri,Mycophila speyeri (Barnes),(Barnes),(瘿蚊),,,昆虫,Mycophila,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
01ae8126-c065-4972-8949-c1c0c54fe0f9,Rodolia cardinalis,Rodolia cardinalis (Mulsant),(Mulsant),澳洲瓢虫,vedelia beetle,,昆虫,Rodolia,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
fca8c397-6905-47fc-bb14-c2f60bd92eb6,Cocoa yellow mosaic virus,Cocoa yellow mosaic virus,,,,,病毒,,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
8bed020b-d983-4c45-a710-b8b3df0cd1ab,Xanthomonas campestris pv. citri biot. D,Xanthomonas campestris pv. citri biot. D,,野油菜黄单胞菌柑桔致病变种(biot.D),,,细菌,Xanthomonas campestris,种以下,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
7a0965ac-a675-4f43-bdb3-c088528439ed,Cerococcus cistarum,Cerococcus cistarum Balachowsky,Balachowsky,法国雪链蚧,,,昆虫,Cerococcus,种,,已确认,admin,1900-01-01,,True,wusanan,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
68a9dfa7-f981-4666-b9ac-c239a85206d1,Parapoynx diminutalis,Parapoynx diminutalis Snellen,Snellen,(筒水螟属),,,昆虫,Parapoynx,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
aab0405e-ba0e-4fda-99ae-ae530e89aa86,Actinidia rubricaulis,Actinidia rubricaulis Dunn,Dunn,红茎猕猴桃,,,杂草,Actinidia,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
bde8b220-684a-4967-86ca-ae669c4b8882,Wilemanus bidentatus bidentatus,Wilemanus bidentatus bidentatus (Wileman),(Wileman),梨威舟蛾,,,昆虫,Wilemanus bidentatus,种以下,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
db9d6c70-a952-404b-b6e3-a75dc4159782,Zoysia sinica,Zoysia sinica Hance,Hance,中华结缕草,,,杂草,Zoysia,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
2c10f73e-a894-421b-9e60-c252442ad14e,Dilophodes,Dilophodes Warren,Warren,双冠尺蛾属,,,昆虫,Geometridae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
ff296f30-74e1-4905-b49c-c2600f36f9d6,Rhamnaceae,Rhamnaceae,,鼠李科,,,杂草,Rhamnales,科,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
68a391d8-d867-40c5-b031-b9b2601424d2,Pararhodania,Pararhodania Ter-Grigorian 1964,Ter-Grigorian 1964,帕粉蚧属,,,昆虫,Pseudococcidae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
191c2535-08c4-4ae6-9fdc-c8e90387a127,Megoura,"Megoura Buckton, 1876","Buckton, 1876",修尾蚜属,,,昆虫,Aphididae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
160bc2b1-3b4d-4709-b220-b386ada47c01,Menida,"Menida Motschoulsky, 1862","Motschoulsky, 1862",曼蝽属,,,昆虫,Pentatomidae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
380e0294-3b0f-43f3-873f-b3cd50170029,Sphingonotus obscuratus latissimus,Sphingonotus obscuratus latissimus Uv.,Uv.,黑翅束颈蝗,,,昆虫,Sphingonotus obscuratus,种以下,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
ef993507-fc07-40c3-bf13-b3f2d538f911,Euleia separata,Euleia separata (Becker),(Becker),(实蝇),,,昆虫,Euleia,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
f37ecb72-2a57-41fb-8a19-b3fff5f65974,Pachybrachys ochropygus,Pachybrachys ochropygus Solsky,Solsky,黄臀短柱叶甲,,,昆虫,Pachybrachys,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
eff27858-5609-48aa-b60a-b33dcbacda41,Atropa belladonna virus,Atropa belladonna virus (AtBV),(AtBV),颠茄病毒,,,病毒,Rhabdoviridae,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
1bdd9579-b767-4914-b14f-b8eb08cfb855,Dalbulus elimatus,Dalbulus elimatus (Ball),(Ball),(黄翅叶蝉属),,,昆虫,Dalbulus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
2c798a25-7d6a-4b1c-86d8-c6c227859351,Eublemma reticullata,Eublemma reticullata Hampson,Hampson,网纹猎夜蛾,,,昆虫,Eublemma,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
3ac6ada8-f808-46ee-9edb-c6c9a6663aec,Setaria geniculata,Setaria geniculata (Lam.) Beauv.,(Lam.) Beauv.,莠狗尾草,,,杂草,Setaria,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
44eb7850-4c48-4ee4-82fe-c6b261ab1ce3,Periplaneta australasiae,Periplaneta australasiae (Fabricius),(Fabricius),澳洲大蠊,,,昆虫,Perina,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
ddb6d441-d80b-4b7a-81b5-c6660bc01aab,Urbanus proteus,"Urbanus proteus Linnaeus, 1758","Linnaeus, 1758",豆叶弄蝶,bean leaf roller,,昆虫,Urbanus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
c8f2c47a-169c-43f0-8fed-c32687b80ae1,Technomyrmex,"Technomyrmex Mayr, 1872","Mayr, 1872",狡臭蚁属,,,昆虫,Formicidae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
8b18444f-b3a4-455f-866d-c33d5e06a9e0,Epilachna macularis,Epilachna macularis Mulsant,Mulsant,十斑食植瓢虫,,,昆虫,Epilachna,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
860212f3-b709-4ad7-b82d-b9fde66112d5,Hadrobregmus pertinax,Hadrobregmus pertinax (Linnaeus),(Linnaeus),(干腐窃蠹),,,昆虫,Hadrobregmus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
a6485818-15cf-43b0-aa02-ba14a8bb1251,Tylenchocriconema,Tylenchocriconema Raski and Siddiqi,Raski and Siddiqi,垫环线虫属,,,线虫,Tylenchulidae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
f0641b8c-4424-4366-b58f-ba96010163c3,Cryphalus piceae,Cryphalus piceae (Ratzeburg),(Ratzeburg),云杉梢小蠹,,,昆虫,Cryphalus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
28fd4432-f38f-486d-89b0-aebe3db0e79b,Gracilacus capitatus,Gracilacus capitatus Adams & Eichemmu,Adams & Eichemmu,头中纤细线虫,,,线虫,Gracilacus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
0b6ab38e-4d3f-4811-ae8d-bab849d450b4,Micrapate,"Micrapate Casey, 1898","Casey, 1898",小奸长蠹属,,,昆虫,Bostrichidae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
ce7fc766-b9d4-415c-8e35-bdd21f9294f6,Echinochloa crusgalli var. hispidula,Echinochloa crusgalli (L.) Beauv. var. hispidula (Retz.) Hack.,Echinochloa crusgalli (L.) Beauv. var. hispidula (Retz.) Hack.,旱稗,,,杂草,Echinochloa crusgalli,种以下,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
e0d4b88d-9039-4c50-bfd7-bdc5f6beb43b,Hibiscus trionum,Hibiscus trionum L.,L.,野西瓜苗,Venice mallow,,杂草,Hibiscus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
4bc292cd-8696-45c1-9553-bde4411a89ad,Pandemis limitata,Pandemis limitata (Robinson),(Robinson),三线褐卷蛾,Threelined leafroller,,昆虫,Pandemis,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
f37065bd-6942-466d-937e-b9df309f33b6,Helianthus cucumerifolius,Helianthus cucumerifolius L.,L.,小葵花,,,杂草,Helianthus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
1aed2245-254f-4276-b1bf-c7335c53f901,Hedya pruniana,Hedya pruniana (Hubner),(Hubner),李卷叶蛾(拟),Plum tortrix,,昆虫,Hedya,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
24753d0f-b7b4-4c9d-ae33-c707cb699f43,Fiorinia quercifolii,Fiorinia quercifolii Ferris,Ferris,(单蜕盾蚧属),,,昆虫,Fiorinia,种,,已确认,admin,1900-01-01,,True,wusanan,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
8284371e-b423-454b-ba27-d882bc1b3e43,Phenacoccus juniperi,Phenacoccus juniperi Ter-Grigorian,Ter-Grigorian,桧树绵粉蚧,,,昆虫,Phenacoccus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
7d86cac7-362b-465e-b3fe-d84650e68c8f,Cyrrotrachelus buqueti,Cyrrotrachelus buqueti Guer,Guer,长足大竹象,,,昆虫,Cyrrotrachelus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
3e5aec54-414c-417e-a34a-d87934629910,Coslenchus costatus,Coslenchus costatus (de Man) Siddiqi,(de Man) Siddiqi,具肋隐矛线虫,,,线虫,Coslenchus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
f2048528-9b39-4d6f-84d0-cb619c9e2851,Cotoneaster,Cotoneaster B. Ehrhart,B. Ehrhart,栒子属,,,杂草,Rosaceae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
53d46f53-c0f4-410c-acfc-cb662f619cf2,Hieroglyphus nigrorepletus,Hieroglyphus nigrorepletus Bolivar,Bolivar,高粱蔗蝗,,,昆虫,Hieroglyphus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
e7b3f6cf-1f70-4898-bdd8-df61fbda22b1,Schizonepeta multifida,Schizonepeta multifida (L.) Briq.,(L.) Briq.,裂叶荆芥,,,杂草,Schizonepeta,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
148ec3a8-91bb-4b13-a28e-d8338dd520a1,Dasyhippus barbipes,Dasyhippus barbipes (Fischer-Waldheim),(Fischer-Waldheim),毛足棒角蝗,,,昆虫,Dasyhippus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
86fd9c0b-d5e9-4a24-9f8b-caf0311c2aa2,Dipsacus pilosus,Dipsacus pilosus L.,L.,毛川续断,,,杂草,Dipsacus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
74f42956-25bf-4fb6-b6e7-c129eacf87bc,Dermestes,Dermestes L.,L.,皮蠹属,hide beetles,,昆虫,Dermestidae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
8ec76f13-5c09-4998-9df2-c0e89fbdf7d8,Eurytoma pistaciae,"Eurytoma pistaciae Rondani, 1877","Rondani, 1877",（广角小蜂属）,,,昆虫,Eurytoma,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
8855a600-4f57-48f3-b3ab-c0ed147b4677,Monophlebidae,Monophlebidae,,绵蚧科,,,昆虫,Homoptera,科,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
5e0ede65-2220-4ccf-bad5-c0fa015714b7,Jacquemontia sandwicensis,Jacquemontia sandwicensis Gray,Gray,沙滩假牵牛,,,杂草,Jacquemontia,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
54f8b12d-8181-4fe1-94c8-ce458308f44c,Ripersiella helanensis,Ripersiella helanensis,,贺兰土粉蚧,,,昆虫,Ripersiella,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
a75164be-d25c-4ce8-9a0d-d11888380133,Protocalliphora azurea,Protocalliphora azurea (Fallen),(Fallen),青原丽蝇,,,昆虫,Protocalliphora,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
dc01c576-db85-40e0-b623-d1041dcecd2c,Dasineura filicina,Dasineura filicina (Keiffer),(Keiffer),(叶瘿蚊属),,,昆虫,Dasineura,种,,已确认,admin,1900-01-01,,True,wujiajiao,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
f49d23fc-75c8-4f08-89ae-d0f054135c6b,Thada tatra,Thada tatra Thorne & Malek,Thorne & Malek,泰创撒达不正茎线虫,,,线虫,Thada,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
dc3809f1-bb13-49dc-bfe0-d0f204351956,Heteronychus,Heteronychus Burmeister,Burmeister,异爪犀金龟属,hard-back beetles,,昆虫,Scarabaeidae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
57d8ea1c-aae1-4b28-8188-da4b0e2a784d,Digitalis lutea,Digitalis lutea L.,L.,白花毛地黄,,,杂草,Digitalis,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
cf841996-c2f7-4c46-8ce5-bc2f75384215,Mimastra cyanura,Mimastra cyanura Hope,Hope,桑黄米萤叶甲,Almond chrysomelid,,昆虫,Mimastra,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
bad3472e-18ff-47cf-80b4-d81dc2bf16b0,Vanessa,"Vanessa Fabricius, 1807","Fabricius, 1807",红峡蝶属,,,昆虫,Nymphalidae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
3df93caf-c0fd-4ef3-ac36-d7f8af99eeb9,Tylenchorhynchus alatus,Tylenchorhynchus alatus Cobb,Cobb,有翼矮化线虫,,,线虫,Tylenchorhynchus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
1ec6f5d1-8b9f-4e74-bc38-bbd8ec262dfb,Geum macrophyllum,Geum macrophyllum Willd.,Willd.,大叶水杨梅,,,杂草,Geum,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
e7e6d23e-d40b-492c-b8ea-be162b1c9a03,Lysimachia vulgaris var. davurica,Lysimachia vulgaris L. var. davurica (Ledeb.) R. Knuth L.,Lysimachia vulgaris L. var. davurica (Ledeb.) R. Knuth L.,达乌里黄莲花,,,杂草,Lysimachia vulgaris,种以下,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
be16b68b-e279-4fdd-a12b-be321c62ef1a,Asphondylia prosopidis,Asphondylia prosopidis Cockerell,Cockerell,腺牧豆树瘿蚊,,,昆虫,Asphondylia,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
64701adc-a414-4e68-9998-be456ef448c4,Oryza barthi,Oryza barthi Chev.,Chev.,巴蒂野生稻,,,杂草,Oryza,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
63717982-e8b7-49eb-ba3a-be553e61aa87,Peliococcopsis priesneri,Peliococcopsis priesneri (Laing),(Laing),埃及晶粉蚧,,,昆虫,Peliococcopsis,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
0b9ef847-2f67-4471-9a1d-d37ca9367408,Thamnochortus,Thamnochortus spp.,spp.,,,,杂草,Restionaceae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
cd1235de-dedc-45d4-aadb-d00feaafb400,Clostera modesta,Clostera modesta (Staudinger),(Staudinger),隐扇舟蛾,,,昆虫,Clostera,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
147b735b-ccc0-404c-bf99-cffba517f250,Criconema decalineatum,Criconema decalineatum Chitwood,Chitwood,十条线环线虫,,,线虫,Criconema Hafmanner,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
2d5d23fb-a3d2-4cc7-aaa9-cff9a0f0f1b8,Chrysodeixis chalcites,Chrysodeixis chalcites (Esper),(Esper),锞纹夜蛾,golden twin-spot moth,,昆虫,Chrysodeixis,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
04f0c72f-99ea-4b8c-b683-d8db1f6e1860,Telotylenchus teres,Telotylenchus teres Khan & Darekar,Khan & Darekar,平滑蹼线虫,,,线虫,Telotylenchus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
5bd8ad15-d82d-4bd4-a6ae-d8dc4bfe6d06,Xanthomonas campestris pv. bilvae,Xanthomonas campestris pv. bilvae Chakravarti et al.,Chakravarti et al.,野油菜黄单胞菌印度枳致病变种,"Leaf spot, shot hole and fruit canker of bilva",,细菌,Xanthomonas campestris,种以下,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
fc7265e1-15f7-4da3-8173-d3c1d197f623,Heterodera carotae,Heterodera carotae Jones,Jones,胡萝卜胞囊线虫,Carrot-sickness,,线虫,Heterodera,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
7013fe46-d502-4c5e-a5a3-d3db909aaf38,Criconemoides labatum,Criconemoides labatum Raski,Raski,唇形轮线虫,,,线虫,Criconemoides,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
90ef04b5-df24-46fd-97d9-d61a3556b3d3,Sesbania exaltata,Sesbania exaltata (Rof.) Cory.,(Rof.) Cory.,大果田菁,coffeebean (USA),,杂草,Sesbania,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
fbedc8ae-a749-4f9f-87a4-d61df3fafb16,Paratylenchus elachistus,Paratylenchus elachistus Steiner,Steiner,最小针线虫,,,线虫,Paratylenchus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
1b48588e-ab0c-46ee-973b-d61df55d0735,Haimbachia,"Haimbachia Dyar, 1909 ","Dyar, 1909",(草螟),,,昆虫,Crambidae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
f64215ab-c331-4b20-8abe-d5ea916b631d,Deschampsia,Deschampsia Beauv.,Beauv.,发草属,,,杂草,Gramineae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
39617d7f-a75d-41bb-a87f-d24a16367b74,Acyrthosiphum pisum,"Acyrthosiphum pisum Harris, 1776","Harris, 1776",(蚜虫),,,昆虫,Acyrthosiphum,种,,已确认,admin,1900-01-01,,True,zhangjianjun,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
3ef6df79-1166-4a1d-a2a6-cf9cfe735d72,Baroa,Baroa Moore,Moore,孔灯蛾属,,,昆虫,Arctiidae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
934df880-157c-40d8-b900-d22aa7cc101c,Lixus obliquivittis,Lixus obliquivittis Voss,Voss,斜纹筒喙象,,,昆虫,Lixus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
6977139b-108b-4d2e-8a83-d21a25fd00f3,Porphyrophora nuda,Porphyrophora nuda (Arch.),(Arch.),裸露胭珠蚧,,,昆虫,Porphyrophora,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
ad01df77-062b-4bce-9cd0-cf1e1507774b,Saphanus piceus,"Saphanus piceus (Laicharting, 1784)","(Laicharting, 1784)",(天牛),,,昆虫,Saphanus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
a70a9ea7-04c5-49e2-ad75-cf131b5527dc,Plocaederus obesus,Plocaederus obesus Gahan,Gahan,咖啡皱胸天牛,Red cocoon-making longihorn,,昆虫,Plocaederus,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
748ebb59-5236-4e7d-a0d8-db19c241c7e5,Oxyambulyx schauffelbergeri,Oxyambulyx schauffelbergeri (Bremer et Grey),(Bremer et Grey),核桃鹰翅天蛾,,,昆虫,Oxyambulyx,种,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
c8c3e8be-da66-45a9-8018-dae9f701443d,Leptotaenia,Leptotaenia spp.,spp.,,,,杂草,Umbelliferae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
4f25754c-51a8-4813-afd9-db0ca4988ace,Kyllinga,Kyllinga Rottb.,Rottb.,水蜈蚣属,,,杂草,Gramineae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
d6438481-1d5a-4eb8-86b7-d3134753b040,Pterandrus,"Pterandrus Bezzi, 1918","Bezzi, 1918",(实蝇),,,昆虫,Tephritidae,属,,已确认,admin,1900-01-01,,True,LiangYibing,2001-01-01,,2001-01-01,2022-10-04 20:32:07.130
